"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
2,0.99,4,5,1,1,1,0.383635312318802,0.982244729995728,-0.0435965210199356,1.39519906044006,2.84028673171997,1.16633141040802,2.84028673171997,"average_montly_hours_vv_4",NA,5,1,0,0,1,2.84028673171997
2,0.86,3,5,1,1,1,0.113273121416569,1.2143167257309,-0.0436308719217777,2.81309056282043,1.47341060638428,1.06315338611603,2.81309056282043,"average_montly_hours_vv_3",NA,10,2,0,0,1,2.81309056282043
2,0.85,3,6,1,1,1,-0.422438025474548,1.0961629152298,-0.0435407198965549,2.72414827346802,1.50378584861755,1.03619015216827,2.72414827346802,"average_montly_hours_vv_3",NA,16,3,0,0,1,2.72414827346802
3,1,4,5,1,1,1,0.538383305072784,1.08230602741241,-0.0434208549559116,2.27280783653259,2.64435696601868,1.15641248226166,2.64435696601868,"average_montly_hours_vv_4",NA,21,4,0,0,1,2.64435696601868
3,1,4,5,1,1,1,0.538383305072784,1.08230602741241,-0.0434208549559116,2.27280783653259,2.64435696601868,1.15641248226166,2.64435696601868,"average_montly_hours_vv_4",NA,26,5,0,0,1,2.64435696601868
3,1,4,5,1,1,1,0.538383305072784,1.08230602741241,-0.0434208549559116,2.27280783653259,2.64435696601868,1.15641248226166,2.64435696601868,"average_montly_hours_vv_4",NA,31,6,0,0,1,2.64435696601868
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,36,7,0,0,1,2.60686492919922
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,41,8,0,0,1,2.60686492919922
2,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,46,9,0,0,1,2.60686492919922
2,0.99,5,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,51,10,0,0,1,2.60686492919922
3,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0.0999999999999996,51,10,5,1,0,2.60686492919922
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0.0909090909090908,56,11,5,1,1,2.60686492919922
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0.083333333333333,61,12,5,1,1,2.60686492919922
3,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0.083333333333333,61,12,10,2,0,2.60686492919922
2,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0.0769230769230766,66,13,10,2,1,2.60686492919922
