"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
2,0.67,4,3,0,1,0,-0.282823711633682,2.65394020080566,-0.0328012630343437,3.92423582077026,1.64523375034332,1.13050580024719,3.92423582077026,"average_montly_hours_vv_3",NA,0,0,3,1,0,3.92423582077026
3,0.88,3,5,1,1,1,0.705806732177734,1.09425961971283,-0.0415679588913918,3.16285467147827,1.86622262001038,1.04271399974823,3.16285467147827,"average_montly_hours_vv_3",2,5,1,3,1,1,3.16285467147827
2,1,3,5,1,1,1,0.728840827941895,1.09575319290161,-0.041364062577486,1.31574201583862,3.13944530487061,1.14170801639557,3.13944530487061,"average_montly_hours_vv_4",1,5,1,8,2,0,3.13944530487061
2,0.86,3,5,1,1,1,2.10866737365723,1.33163464069366,-0.0415679588913918,3.10338568687439,1.49715912342072,1.03641641139984,3.10338568687439,"average_montly_hours_vv_3",1,10,2,8,2,1,3.10338568687439
1,0.83,4,4,1,1,1,2.78438496589661,1.20101022720337,-0.0415284894406796,0.130255907773972,1.72725307941437,0.925523161888123,2.78438496589661,"satisfaction_level_vv_2",1,10,2,12,3,0,2.78438496589661
3,0.87,4,5,1,1,1,1.05871140956879,1.18369662761688,-0.0415679588913918,2.73170304298401,1.84957373142242,1.086146235466,2.73170304298401,"average_montly_hours_vv_3",0.75,10,2,17,4,0,2.73170304298401
3,0.87,3,6,1,1,1,1.05871140956879,1.18369662761688,-0.0415679588913918,2.73170304298401,1.84957373142242,1.086146235466,2.73170304298401,"average_montly_hours_vv_3",1.08333333333333,16,3,17,4,1,2.73170304298401
2,1,2,4,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",1.13333333333333,16,3,21,5,0,2.61415362358093
1,1,3,4,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.8,20,4,21,5,1,2.61415362358093
3,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.8,25,5,21,5,1,2.61415362358093
2,1,4,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.666666666666667,25,5,26,6,0,2.61415362358093
2,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.666666666666667,30,6,26,6,1,2.61415362358093
2,1,4,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.571428571428571,30,6,31,7,0,2.61415362358093
2,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.571428571428571,35,7,31,7,1,2.61415362358093
2,1,5,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.5,35,7,36,8,0,2.61415362358093
2,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.5,40,8,36,8,1,2.61415362358093
3,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.5,45,9,36,8,1,2.61415362358093
3,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.5,50,10,36,8,1,2.61415362358093
2,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.5,55,11,36,8,1,2.61415362358093
3,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.5,60,12,36,8,1,2.61415362358093
2,1,4,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.444444444444445,60,12,41,9,0,2.61415362358093
3,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.444444444444445,65,13,41,9,1,2.61415362358093
3,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.444444444444445,70,14,41,9,1,2.61415362358093
3,1,4,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.4,70,14,46,10,0,2.61415362358093
2,1,4,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.363636363636363,70,14,51,11,0,2.61415362358093
2,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.363636363636363,75,15,51,11,1,2.61415362358093
2,1,4,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.333333333333333,75,15,56,12,0,2.61415362358093
2,1,5,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.307692307692307,75,15,61,13,0,2.61415362358093
2,1,3,5,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.307692307692307,80,16,61,13,1,2.61415362358093
3,1,4,6,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.214285714285714,80,16,67,14,0,2.61415362358093
2,1,3,6,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.273109243697479,86,17,67,14,1,2.61415362358093
3,1,4,6,0,1,0,1.87933111190796,1.24211251735687,-0.038036834448576,2.61415362358093,2.07019734382629,1.14151430130005,2.61415362358093,"average_montly_hours_vv_3",0.192156862745098,86,17,73,15,0,2.61415362358093
2,0.85,3,6,1,1,1,1.85115158557892,1.28169810771942,-0.0414947755634785,2.58640313148499,1.56454789638519,1.04118978977203,2.58640313148499,"average_montly_hours_vv_3",0.244444444444444,92,18,73,15,1,2.58640313148499
1,1,3,3,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.133333333333334,95,19,73,15,1,2.47028660774231
1,1,5,4,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.1875,95,19,77,16,0,2.47028660774231
3,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.1875,100,20,77,16,1,2.47028660774231
2,1,4,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.176470588235294,100,20,82,17,0,2.47028660774231
3,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.176470588235294,105,21,82,17,1,2.47028660774231
3,1,4,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.166666666666667,105,21,87,18,0,2.47028660774231
2,1,5,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.157894736842105,105,21,92,19,0,2.47028660774231
3,1,4,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.15,105,21,97,20,0,2.47028660774231
3,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.15,110,22,97,20,1,2.47028660774231
3,1,4,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.142857142857143,110,22,102,21,0,2.47028660774231
3,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.142857142857143,115,23,102,21,1,2.47028660774231
3,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.142857142857143,120,24,102,21,1,2.47028660774231
2,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.142857142857143,125,25,102,21,1,2.47028660774231
3,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.142857142857143,130,26,102,21,1,2.47028660774231
3,1,4,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.136363636363637,130,26,107,22,0,2.47028660774231
3,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.136363636363637,135,27,107,22,1,2.47028660774231
2,1,4,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.130434782608695,135,27,112,23,0,2.47028660774231
2,1,3,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.130434782608695,140,28,112,23,1,2.47028660774231
2,1,4,5,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.125,140,28,117,24,0,2.47028660774231
3,1,3,6,0,1,1,1.66674387454987,1.14261507987976,-0.0389592461287975,2.47028660774231,2.20834994316101,1.11164772510529,2.47028660774231,"average_montly_hours_vv_3",0.15948275862069,146,29,117,24,1,2.47028660774231
