"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
17,0,0,1,1,0,0,0,3,1,0,0,2.37145185470581,3.0426139831543,0.752703189849854,1.03634285926819,1.22135412693024,0.435025364160538,3.0426139831543,"Education_vv_3",NA,0,0,0,1,0,3.0426139831543
90,0,0,1,2,1,0,1,2,0,0,0,1.94984364509583,2.92967057228088,3.97365713119507,-1.09507119655609,-2.03605365753174,0.596822500228882,2.92967057228088,"Education_vv_3",NA,0,0,0,2,0,2.92967057228088
68,0,0,1,2,0,0,0,3,1,0,0,1.84136354923248,2.75077152252197,-2.88300466537476,-1.03436768054962,-1.33067345619202,0.513690829277039,2.75077152252197,"Education_vv_3",NA,0,0,0,3,0,2.75077152252197
69,0,0,1,2,0,0,0,2,1,0,0,1.70012760162354,2.70563077926636,-2.67560172080994,-0.980215489864349,-0.988948881626129,0.51267009973526,2.70563077926636,"Education_vv_3",NA,0,0,0,4,0,2.70563077926636
72,0,0,1,1,0,1,0,1,0,0,0,1.00615155696869,2.24354219436646,-0.546033024787903,-1.86903381347656,-2.12426686286926,0.715993940830231,2.24354219436646,"Education_vv_3",NA,0,0,0,5,0,2.24354219436646
71,0,0,1,2,1,0,1,3,1,0,1,1.07312035560608,2.07920408248901,-4.93558502197266,-2.05482864379883,-1.99325859546661,0.376443207263947,2.07920408248901,"Education_vv_3",NA,0,0,1,6,0,2.07920408248901
18,0,0,1,1,0,1,1,3,1,0,1,1.61396777629852,2.04916977882385,-0.218176335096359,0.253437548875809,0.603112518787384,0.369546681642532,2.04916977882385,"Education_vv_3",NA,0,0,2,7,0,2.04916977882385
18,0,0,1,1,0,1,1,1,1,0,0,1.61396777629852,2.04916977882385,-0.218176335096359,0.253437548875809,0.603112518787384,0.369546681642532,2.04916977882385,"Education_vv_3",NA,0,0,2,8,0,2.04916977882385
18,0,0,1,2,0,1,1,1,1,0,0,1.61396777629852,2.04916977882385,-0.218176335096359,0.253437548875809,0.603112518787384,0.369546681642532,2.04916977882385,"Education_vv_3",NA,0,0,2,9,0,2.04916977882385
18,0,0,1,1,0,1,1,1,1,0,0,1.61396777629852,2.04916977882385,-0.218176335096359,0.253437548875809,0.603112518787384,0.369546681642532,2.04916977882385,"Education_vv_3",NA,0,0,2,10,0,2.04916977882385
18,0,0,1,1,0,1,1,1,1,0,0,1.61396777629852,2.04916977882385,-0.218176335096359,0.253437548875809,0.603112518787384,0.369546681642532,2.04916977882385,"Education_vv_3",NA,0,0,2,11,0,2.04916977882385
