"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
90,0,0,1,2,1,0,1,2,0,0,0,1.56470489501953,2.52936315536499,2.03213620185852,-2.88436436653137,-3.36645913124084,0.765339970588684,2.52936315536499,"Education_vv_3",NA,0,0,0,1,0,2.52936315536499
73,0,0,1,1,0,0,0,3,1,0,0,1.78423345088959,2.1000382900238,-2.26705050468445,-1.14380574226379,-0.713449120521545,0.604284942150116,2.1000382900238,"Education_vv_3",NA,0,0,0,2,0,2.1000382900238
74,0,0,1,2,0,1,0,1,1,0,0,1.63548135757446,2.09749388694763,-2.2534122467041,-0.844238638877869,-0.469030827283859,0.641094505786896,2.09749388694763,"Education_vv_3",NA,0,0,0,3,0,2.09749388694763
17,0,0,0,1,0,0,0,2,1,0,0,1.83525729179382,2.05290508270264,-0.847942888736725,-0.411146819591522,0.0825474634766579,0.235310047864914,2.05290508270264,"Education_vv_3",NA,0,0,0,4,0,2.05290508270264
17,0,0,0,1,0,0,0,3,1,0,0,1.83525729179382,2.05290508270264,-0.847942888736725,-0.411146819591522,0.0825474634766579,0.235310047864914,2.05290508270264,"Education_vv_3",NA,0,0,0,5,0,2.05290508270264
67,0,0,1,3,1,0,1,1,0,0,1,1.37668681144714,2.01846575737,0.420799136161804,-0.43975567817688,-0.799983382225037,0.500108063220978,2.01846575737,"Education_vv_3",1,1,1,0,5,1,2.01846575737
64,0,0,1,1,0,1,0,3,0,0,0,1.07222867012024,1.95902526378632,0.0449381172657013,-0.309709191322327,0.152009665966034,0.549548208713531,1.95902526378632,"Education_vv_3",1,1,1,0,6,0,1.95902526378632
17,0,0,0,1,0,1,0,1,1,0,0,1.77220261096954,1.92844986915588,0.0419070795178413,0.124123871326447,0.474952787160873,-0.0745994299650192,1.92844986915588,"Education_vv_3",1,1,1,0,7,0,1.92844986915588
17,0,0,0,1,0,1,0,1,1,0,0,1.77220261096954,1.92844986915588,0.0419070795178413,0.124123871326447,0.474952787160873,-0.0745994299650192,1.92844986915588,"Education_vv_3",1,1,1,0,8,0,1.92844986915588
17,0,0,0,1,0,1,0,1,1,0,0,1.77220261096954,1.92844986915588,0.0419070795178413,0.124123871326447,0.474952787160873,-0.0745994299650192,1.92844986915588,"Education_vv_3",1,1,1,0,9,0,1.92844986915588
