"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
17,1,0,0,1,0,1,1,2,0,0,0,1.93440771102905,2.37967133522034,-0.192591294646263,0.106376618146896,0.558430552482605,2.37967133522034,"Education_vv_3",NA,0,0,0,1,0,2.37967133522034
17,1,0,0,1,0,1,1,2,0,0,0,1.93440771102905,2.37967133522034,-0.192591294646263,0.106376618146896,0.558430552482605,2.37967133522034,"Education_vv_3",NA,0,0,0,2,0,2.37967133522034
17,1,0,0,1,0,1,1,3,0,0,0,1.93440771102905,2.37967133522034,-0.192591294646263,0.106376618146896,0.558430552482605,2.37967133522034,"Education_vv_3",NA,0,0,0,3,0,2.37967133522034
17,1,0,0,1,0,1,1,3,0,0,0,1.93440771102905,2.37967133522034,-0.192591294646263,0.106376618146896,0.558430552482605,2.37967133522034,"Education_vv_3",NA,0,0,0,4,0,2.37967133522034
17,1,0,0,1,0,1,1,1,0,0,0,1.93440771102905,2.37967133522034,-0.192591294646263,0.106376618146896,0.558430552482605,2.37967133522034,"Education_vv_3",NA,0,0,0,5,0,2.37967133522034
17,1,0,0,1,0,1,1,3,0,0,0,1.93440771102905,2.37967133522034,-0.192591294646263,0.106376618146896,0.558430552482605,2.37967133522034,"Education_vv_3",NA,0,0,0,6,0,2.37967133522034
17,1,0,0,1,0,1,1,3,0,0,0,1.93440771102905,2.37967133522034,-0.192591294646263,0.106376618146896,0.558430552482605,2.37967133522034,"Education_vv_3",NA,0,0,0,7,0,2.37967133522034
17,1,0,0,1,0,0,1,1,1,0,0,1.84015321731567,2.37457323074341,-0.208750933408737,0.174701064825058,0.457477211952209,2.37457323074341,"Education_vv_3",NA,0,0,0,8,0,2.37457323074341
17,1,0,0,1,0,0,1,2,1,0,0,1.84015321731567,2.37457323074341,-0.208750933408737,0.174701064825058,0.457477211952209,2.37457323074341,"Education_vv_3",NA,0,0,0,9,0,2.37457323074341
17,1,0,0,1,0,0,1,3,1,0,0,1.84015321731567,2.37457323074341,-0.208750933408737,0.174701064825058,0.457477211952209,2.37457323074341,"Education_vv_3",NA,0,0,0,10,0,2.37457323074341
17,1,0,0,1,0,0,1,2,1,0,1,1.84015321731567,2.37457323074341,-0.208750933408737,0.174701064825058,0.457477211952209,2.37457323074341,"Education_vv_3",NA,0,0,1,11,0,2.37457323074341
17,1,0,0,1,0,0,1,2,1,0,0,1.84015321731567,2.37457323074341,-0.208750933408737,0.174701064825058,0.457477211952209,2.37457323074341,"Education_vv_3",NA,0,0,1,12,0,2.37457323074341
17,1,0,0,1,0,0,1,1,1,0,0,1.84015321731567,2.37457323074341,-0.208750933408737,0.174701064825058,0.457477211952209,2.37457323074341,"Education_vv_3",NA,0,0,1,13,0,2.37457323074341
17,1,0,0,1,0,0,1,2,1,0,0,1.84015321731567,2.37457323074341,-0.208750933408737,0.174701064825058,0.457477211952209,2.37457323074341,"Education_vv_3",NA,0,0,1,14,0,2.37457323074341
17,1,0,0,1,0,1,1,1,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,1,15,0,2.37104153633118
17,1,0,0,1,0,1,1,1,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,1,16,0,2.37104153633118
17,1,0,0,1,0,1,1,1,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,1,17,0,2.37104153633118
17,1,0,0,1,0,1,1,1,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,1,18,0,2.37104153633118
17,1,0,0,1,0,1,1,2,1,0,1,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,2,19,0,2.37104153633118
17,1,0,0,1,0,1,1,1,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,2,20,0,2.37104153633118
17,1,0,0,1,0,1,1,1,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,2,21,0,2.37104153633118
17,1,0,0,1,0,1,1,2,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,2,22,0,2.37104153633118
17,1,0,0,1,0,1,1,1,1,0,1,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,3,23,0,2.37104153633118
17,1,0,0,1,0,1,1,2,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,3,24,0,2.37104153633118
17,1,0,0,2,0,1,1,3,1,0,0,1.92575144767761,2.37104153633118,-0.0404682531952858,0.208370327949524,0.465420216321945,2.37104153633118,"Education_vv_3",NA,0,0,3,25,0,2.37104153633118
