"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
17,0,0,1,1,0,0,1,1,1,0,1,4.26923370361328,3.84056377410889,2.25711441040039,2.72794389724731,2.67547655105591,0.768903315067291,4.26923370361328,"Education_vv_2",NA,0,0,1,1,0,4.26923370361328
73,0,0,1,3,1,1,1,2,0,0,1,2.58172225952148,3.50391435623169,-2.21920895576477,-0.830644965171814,-0.519163548946381,0.69330883026123,3.50391435623169,"Education_vv_3",0,1,1,1,1,1,3.50391435623169
73,0,0,1,1,1,1,1,2,1,0,0,2.10689449310303,2.92664122581482,3.53889441490173,1.8673905134201,2.06110644340515,0.138778835535049,2.92664122581482,"Education_vv_3",0.5,1,1,1,2,0,2.92664122581482
73,0,0,1,1,1,1,1,1,1,0,1,2.10689449310303,2.92664122581482,3.53889441490173,1.8673905134201,2.06110644340515,0.138778835535049,2.92664122581482,"Education_vv_3",0.333333333333333,1,1,2,3,0,2.92664122581482
73,0,0,1,2,1,1,1,2,1,0,1,2.10689449310303,2.92664122581482,3.53889441490173,1.8673905134201,2.06110644340515,0.138778835535049,2.92664122581482,"Education_vv_3",0.25,1,1,3,4,0,2.92664122581482
18,0,0,1,2,0,0,1,1,1,0,0,2.66356682777405,2.9205641746521,1.5907176733017,3.72588062286377,3.88177490234375,0.630152642726898,2.9205641746521,"Education_vv_3",0.4,1,1,3,5,0,2.9205641746521
18,0,0,1,1,0,0,1,3,1,0,1,2.66356682777405,2.9205641746521,1.5907176733017,3.72588062286377,3.88177490234375,0.630152642726898,2.9205641746521,"Education_vv_3",0.333333333333333,1,1,4,6,0,2.9205641746521
17,0,0,1,1,0,0,0,3,1,0,0,2.40803837776184,2.86013960838318,0.884558260440826,1.68699395656586,1.97102510929108,0.756545901298523,2.86013960838318,"Education_vv_3",0.428571428571429,1,1,4,7,0,2.86013960838318
17,0,0,1,1,0,0,0,1,1,0,0,2.40803837776184,2.86013960838318,0.884558260440826,1.68699395656586,1.97102510929108,0.756545901298523,2.86013960838318,"Education_vv_3",0.5,1,1,4,8,0,2.86013960838318
74,0,0,1,2,0,1,1,1,1,0,1,1.77781927585602,2.83809590339661,1.57431554794312,2.03566074371338,2.19520258903503,0.782472372055054,2.83809590339661,"Education_vv_3",0.444444444444444,1,1,5,9,0,2.83809590339661
80,0,0,1,2,0,0,0,3,1,0,0,2.76020503044128,2.27732920646667,-4.1880350112915,0.0252118017524481,0.351840376853943,1.00030648708344,2.76020503044128,"Education_vv_2",-0.0555555555555556,1,2,5,9,1,2.76020503044128
76,0,0,1,2,1,1,1,1,1,0,0,1.80887770652771,2.66519331932068,0.686268925666809,0.948834955692291,1.42138624191284,0.324002355337143,2.66519331932068,"Education_vv_3",0,1,2,5,10,0,2.66519331932068
73,0,0,1,2,0,1,0,1,1,0,1,1.5755250453949,2.60219621658325,1.33846414089203,1.62168419361115,1.68986141681671,0.668608844280243,2.60219621658325,"Education_vv_3",-0.0454545454545454,1,2,6,11,0,2.60219621658325
73,0,0,1,2,0,1,0,3,1,0,0,1.5755250453949,2.60219621658325,1.33846414089203,1.62168419361115,1.68986141681671,0.668608844280243,2.60219621658325,"Education_vv_3",0,1,2,6,12,0,2.60219621658325
75,0,0,1,2,0,1,0,2,1,0,0,1.19572937488556,2.48369741439819,1.57551670074463,2.15084910392761,2.2854790687561,0.989828407764435,2.48369741439819,"Education_vv_3",0.0384615384615384,1,2,6,13,0,2.48369741439819
76,0,0,1,3,0,1,0,1,1,0,1,1.34763932228088,2.47774291038513,1.01747179031372,1.90796065330505,2.23694968223572,0.989997327327728,2.47774291038513,"Education_vv_3",0.205128205128205,2,3,6,13,1,2.47774291038513
76,0,0,1,2,0,1,0,3,1,0,0,1.34763932228088,2.47774291038513,1.01747179031372,1.90796065330505,2.23694968223572,0.989997327327728,2.47774291038513,"Education_vv_3",0.238095238095238,2,3,6,14,0,2.47774291038513
77,0,0,1,3,1,1,1,1,1,0,0,1.61796748638153,2.37455224990845,-15.4506206512451,-7.92434978485107,-7.32789325714111,0.30549344420433,2.37455224990845,"Education_vv_3",0.0714285714285715,2,4,6,14,1,2.37455224990845
18,0,0,1,2,0,1,1,2,1,0,0,1.69645011425018,2.37448644638062,1.36581349372864,3.21052050590515,3.27403831481934,0.351733326911926,2.37448644638062,"Education_vv_3",0.1,2,4,6,15,0,2.37448644638062
18,0,0,1,2,0,1,1,1,1,0,0,1.69645011425018,2.37448644638062,1.36581349372864,3.21052050590515,3.27403831481934,0.351733326911926,2.37448644638062,"Education_vv_3",0.125,2,4,6,16,0,2.37448644638062
18,0,0,1,2,0,1,1,4,1,0,0,1.69645011425018,2.37448644638062,1.36581349372864,3.21052050590515,3.27403831481934,0.351733326911926,2.37448644638062,"Education_vv_3",0.147058823529412,2,4,6,17,0,2.37448644638062
18,0,0,1,2,0,1,1,1,1,0,1,1.69645011425018,2.37448644638062,1.36581349372864,3.21052050590515,3.27403831481934,0.351733326911926,2.37448644638062,"Education_vv_3",0.111111111111111,2,4,7,18,0,2.37448644638062
18,0,0,1,2,0,1,1,3,1,0,0,1.69645011425018,2.37448644638062,1.36581349372864,3.21052050590515,3.27403831481934,0.351733326911926,2.37448644638062,"Education_vv_3",0.131578947368421,2,4,7,19,0,2.37448644638062
17,0,0,1,1,0,1,1,2,1,0,1,1.77665293216705,2.12543153762817,1.35844266414642,1.15526926517487,1.36809933185577,0.537903249263763,2.12543153762817,"Education_vv_3",0.1,2,4,8,20,0,2.12543153762817
17,0,0,1,1,0,1,1,3,1,0,0,1.77665293216705,2.12543153762817,1.35844266414642,1.15526926517487,1.36809933185577,0.537903249263763,2.12543153762817,"Education_vv_3",0.119047619047619,2,4,8,21,0,2.12543153762817
72,0,0,1,1,0,0,0,3,1,0,0,1.00487577915192,2.06531596183777,-1.0933643579483,0.158609315752983,-0.0538468211889267,0.775759518146515,2.06531596183777,"Education_vv_3",0.136363636363636,2,4,8,22,0,2.06531596183777
72,0,0,1,2,1,1,1,1,1,0,1,0.353880703449249,2.02817392349243,3.11490249633789,1.20542764663696,1.56060361862183,0.128417983651161,2.02817392349243,"Education_vv_3",0.108695652173913,2,4,9,23,0,2.02817392349243
17,0,0,0,1,0,0,1,3,1,0,0,1.487908244133,1.97622847557068,0.617647707462311,1.45542871952057,1.81779515743256,0.845128893852234,1.97622847557068,"Education_vv_3",0.125,2,4,9,24,0,1.97622847557068
17,0,1,0,1,0,0,1,3,1,0,0,1.487908244133,1.97622847557068,0.617647707462311,1.45542871952057,1.81779515743256,0.845128893852234,1.97622847557068,"Education_vv_3",0.14,2,4,9,25,0,1.97622847557068
17,0,0,0,1,0,0,1,3,1,0,0,1.487908244133,1.97622847557068,0.617647707462311,1.45542871952057,1.81779515743256,0.845128893852234,1.97622847557068,"Education_vv_3",0.153846153846154,2,4,9,26,0,1.97622847557068
17,0,0,0,1,0,1,1,2,0,0,0,1.34808957576752,1.96616637706757,1.64932632446289,1.73069036006927,2.31204056739807,1.05721199512482,1.96616637706757,"Education_vv_3",0.166666666666667,2,4,9,27,0,1.96616637706757
17,1,0,0,1,0,1,1,1,0,0,0,1.29357588291168,1.85552096366882,2.08057951927185,3.06698036193848,3.48328852653503,0.615116477012634,1.85552096366882,"Education_vv_3",0.178571428571429,2,4,9,28,0,1.85552096366882
17,1,0,0,1,0,1,1,3,0,0,0,1.29357588291168,1.85552096366882,2.08057951927185,3.06698036193848,3.48328852653503,0.615116477012634,1.85552096366882,"Education_vv_3",0.189655172413793,2,4,9,29,0,1.85552096366882
17,1,0,0,1,0,1,1,3,0,0,0,1.29357588291168,1.85552096366882,2.08057951927185,3.06698036193848,3.48328852653503,0.615116477012634,1.85552096366882,"Education_vv_3",0.2,2,4,9,30,0,1.85552096366882
17,1,0,0,1,0,1,1,1,0,0,1,1.29357588291168,1.85552096366882,2.08057951927185,3.06698036193848,3.48328852653503,0.615116477012634,1.85552096366882,"Education_vv_3",0.17741935483871,2,4,10,31,0,1.85552096366882
17,0,0,0,1,0,0,0,3,1,0,0,1.56900954246521,1.77087819576263,-0.653449594974518,-0.0981747657060623,0.682858645915985,0.889343321323395,1.77087819576263,"Education_vv_3",0.1875,2,4,10,32,0,1.77087819576263
17,0,0,0,1,0,0,0,2,1,0,0,1.56900954246521,1.77087819576263,-0.653449594974518,-0.0981747657060623,0.682858645915985,0.889343321323395,1.77087819576263,"Education_vv_3",0.196969696969697,2,4,10,33,0,1.77087819576263
17,0,0,0,1,0,1,0,1,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.205882352941176,2,4,10,34,0,1.61758375167847
17,0,1,0,1,0,1,0,2,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.214285714285714,2,4,10,35,0,1.61758375167847
17,0,0,0,1,0,1,0,3,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.222222222222222,2,4,10,36,0,1.61758375167847
17,0,0,0,1,0,1,0,1,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.22972972972973,2,4,10,37,0,1.61758375167847
17,0,0,0,1,0,1,0,1,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.236842105263158,2,4,10,38,0,1.61758375167847
17,0,0,0,1,0,1,0,2,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.243589743589744,2,4,10,39,0,1.61758375167847
17,0,0,0,1,0,1,0,1,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.25,2,4,10,40,0,1.61758375167847
17,0,0,0,1,0,1,0,3,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.25609756097561,2,4,10,41,0,1.61758375167847
17,0,0,0,1,0,1,0,1,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.261904761904762,2,4,10,42,0,1.61758375167847
17,0,0,0,1,0,1,0,3,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.267441860465116,2,4,10,43,0,1.61758375167847
17,0,0,0,1,0,1,0,2,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.272727272727273,2,4,10,44,0,1.61758375167847
17,0,0,0,1,0,1,0,2,1,0,0,1.41391551494598,1.61758375167847,-0.0131786996498704,0.172619491815567,0.736461102962494,0.500351965427399,1.61758375167847,"Education_vv_3",0.277777777777778,2,4,10,45,0,1.61758375167847
18,0,1,0,2,0,0,1,3,1,0,0,1.22326707839966,1.60631549358368,0.0273655746132135,0.714723467826843,1.08452188968658,0.391535580158234,1.60631549358368,"Education_vv_3",0.282608695652174,2,4,10,46,0,1.60631549358368
18,0,0,0,1,0,0,1,3,1,0,0,1.22326707839966,1.60631549358368,0.0273655746132135,0.714723467826843,1.08452188968658,0.391535580158234,1.60631549358368,"Education_vv_3",0.287234042553192,2,4,10,47,0,1.60631549358368
17,0,0,0,1,0,1,0,2,0,0,0,1.2745589017868,1.57509648799896,-0.705909550189972,0.0414135083556175,0.5807825922966,0.531138062477112,1.57509648799896,"Education_vv_3",0.291666666666667,2,4,10,48,0,1.57509648799896
17,0,1,0,1,0,1,1,1,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.295918367346939,2,4,10,49,0,1.51555526256561
17,0,0,0,1,0,1,1,3,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.3,2,4,10,50,0,1.51555526256561
17,0,1,0,1,0,1,1,1,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.303921568627451,2,4,10,51,0,1.51555526256561
17,0,0,0,1,0,1,1,3,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.307692307692308,2,4,10,52,0,1.51555526256561
17,0,1,0,1,0,1,1,1,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.311320754716981,2,4,10,53,0,1.51555526256561
17,0,1,0,1,0,1,1,2,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.314814814814815,2,4,10,54,0,1.51555526256561
17,0,1,0,1,0,1,1,3,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.318181818181818,2,4,10,55,0,1.51555526256561
17,0,0,0,1,0,1,1,1,1,0,0,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.321428571428571,2,4,10,56,0,1.51555526256561
17,0,1,0,1,0,1,1,1,1,0,1,0.915964365005493,1.51555526256561,0.7138911485672,0.864369511604309,1.34471905231476,0.455204129219055,1.51555526256561,"Education_vv_3",0.307017543859649,2,4,11,57,0,1.51555526256561
