"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
17,0,0,1,1,0,0,0,3,1,0,0,2.30963969230652,3.02610468864441,0.758887588977814,1.33935785293579,0.515775859355927,3.02610468864441,"Education_vv_3",NA,0,0,0,1,0,3.02610468864441
17,0,0,1,1,0,0,0,3,1,0,0,2.30963969230652,3.02610468864441,0.758887588977814,1.33935785293579,0.515775859355927,3.02610468864441,"Education_vv_3",NA,0,0,0,2,0,3.02610468864441
73,0,0,1,3,1,1,1,2,0,0,1,1.3663467168808,2.16345429420471,-6.45019340515137,-6.48599052429199,0.72655063867569,2.16345429420471,"Education_vv_3",1,1,1,0,2,1,2.16345429420471
64,0,0,1,1,0,1,0,3,0,0,0,1.39298498630524,2.16208052635193,-0.470937043428421,0.0823553428053856,0.705855548381805,2.16208052635193,"Education_vv_3",1,1,1,0,3,0,2.16208052635193
17,0,0,0,1,0,0,0,2,1,0,0,1.69036996364594,1.79955649375916,-0.254362314939499,0.4702328145504,0.441862404346466,1.79955649375916,"Education_vv_3",1,1,1,0,4,0,1.79955649375916
17,0,0,0,1,0,0,0,3,1,0,0,1.69036996364594,1.79955649375916,-0.254362314939499,0.4702328145504,0.441862404346466,1.79955649375916,"Education_vv_3",1,1,1,0,5,0,1.79955649375916
17,0,0,0,1,0,0,1,2,1,0,0,1.60055506229401,1.79178941249847,0.417987912893295,1.03400504589081,-0.0300999097526073,1.79178941249847,"Education_vv_3",1,1,1,0,6,0,1.79178941249847
17,0,0,0,1,0,0,1,3,1,0,0,1.60055506229401,1.79178941249847,0.417987912893295,1.03400504589081,-0.0300999097526073,1.79178941249847,"Education_vv_3",1,1,1,0,7,0,1.79178941249847
17,0,0,0,1,0,0,1,1,0,0,0,1.39908707141876,1.63639295101166,0.687455713748932,1.28687953948975,-0.331382870674133,1.63639295101166,"Education_vv_3",1,1,1,0,8,0,1.63639295101166
62,0,0,1,3,0,1,0,2,0,0,1,0.894158720970154,1.6194680929184,-0.256761521100998,0.18413744866848,0.627642035484314,1.6194680929184,"Education_vv_3",1,2,2,0,8,1,1.6194680929184
