"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
17,1,0,0,1,0,1,1,1,0,0,0,1.99773144721985,2.36697387695312,-2.24540448188782,-0.17039880156517,0.272682785987854,0.557784855365753,2.36697387695312,"Education_vv_3",NA,0,0,0,1,0,2.36697387695312
17,1,0,0,1,0,1,1,3,0,0,0,1.99773144721985,2.36697387695312,-2.24540448188782,-0.17039880156517,0.272682785987854,0.557784855365753,2.36697387695312,"Education_vv_3",NA,0,0,0,2,0,2.36697387695312
17,1,0,0,1,0,1,1,3,0,0,0,1.99773144721985,2.36697387695312,-2.24540448188782,-0.17039880156517,0.272682785987854,0.557784855365753,2.36697387695312,"Education_vv_3",NA,0,0,0,3,0,2.36697387695312
17,1,0,0,1,0,1,1,1,0,0,1,1.99773144721985,2.36697387695312,-2.24540448188782,-0.17039880156517,0.272682785987854,0.557784855365753,2.36697387695312,"Education_vv_3",NA,0,0,1,4,0,2.36697387695312
17,1,0,0,1,0,1,1,1,1,0,0,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,1,5,0,2.36184120178223
17,1,0,0,1,0,1,1,2,1,0,0,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,1,6,0,2.36184120178223
17,1,0,0,1,0,1,1,1,1,0,1,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,2,7,0,2.36184120178223
17,1,0,0,1,0,1,1,1,1,0,0,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,2,8,0,2.36184120178223
17,1,0,0,1,0,1,1,1,1,0,1,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,3,9,0,2.36184120178223
17,1,0,0,1,0,1,1,3,1,0,0,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,3,10,0,2.36184120178223
17,1,0,0,1,0,1,1,2,1,0,1,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,4,11,0,2.36184120178223
17,1,0,0,1,0,1,1,2,1,0,1,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,5,12,0,2.36184120178223
17,1,0,0,1,0,1,1,1,1,0,0,1.9323935508728,2.36184120178223,-2.82268571853638,-0.0255932174623013,0.259026139974594,0.471408724784851,2.36184120178223,"Education_vv_3",NA,0,0,5,13,0,2.36184120178223
