"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
81,1,0,0,3,1,1,1,1,1,1,0,0.312719166278839,0.312917768955231,2.72719883918762,3.46836161613464,-0.128384873270988,3.46836161613464,"WorkHour_vv_4",NA,0,0,0,1,0,3.46836161613464
76,1,0,0,3,1,1,1,4,1,1,0,0.295523077249527,0.3309525847435,2.3673267364502,3.29993987083435,-0.140730753540993,3.29993987083435,"WorkHour_vv_4",0,0,1,0,1,1,3.29993987083435
79,0,0,0,2,0,0,0,3,1,0,0,0.470548957586288,0.680518865585327,3.27484011650085,3.25673723220825,1.17936563491821,3.27484011650085,"WorkHour_vv_3",0,0,2,0,1,1,3.27484011650085
80,1,0,0,3,1,1,1,3,1,1,1,0.261899322271347,0.35099270939827,2.1799099445343,3.06979393959045,-0.174795717000961,3.06979393959045,"WorkHour_vv_4",-0.5,0,2,1,2,0,3.06979393959045
19,0,0,1,2,0,0,1,3,1,0,0,-0.029022378847003,0.782864153385162,2.43104457855225,2.34302973747253,0.634190738201141,2.43104457855225,"WorkHour_vv_3",-0.5,0,3,1,2,1,2.43104457855225
75,1,0,0,1,1,0,1,4,1,1,0,0.459354132413864,0.460593581199646,2.4136266708374,2.32260966300964,0.17010572552681,2.4136266708374,"WorkHour_vv_3",-0.333333333333333,0,3,1,3,0,2.4136266708374
81,1,0,0,1,0,0,0,1,1,0,0,0.607512176036835,0.958619892597198,2.2980043888092,2.3723156452179,0.517549216747284,2.3723156452179,"WorkHour_vv_4",-0.25,0,3,1,4,0,2.3723156452179
19,0,0,1,2,0,1,1,3,1,0,1,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",0,1,4,1,4,1,2.23661994934082
19,0,0,1,2,0,1,1,1,1,0,0,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",0.05,1,4,1,5,0,2.23661994934082
19,0,0,1,1,0,1,1,3,1,0,0,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",0,1,5,1,5,1,2.23661994934082
19,0,0,1,2,0,1,1,2,1,0,0,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",0.0333333333333334,1,5,1,6,0,2.23661994934082
19,0,0,1,2,0,1,1,1,1,0,1,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",-0.0857142857142857,1,5,2,7,0,2.23661994934082
19,0,0,1,2,0,1,1,3,1,0,0,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",-0.119047619047619,1,6,2,7,1,2.23661994934082
19,0,0,1,2,0,1,1,3,1,0,0,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",-0.142857142857143,1,7,2,7,1,2.23661994934082
19,0,0,1,2,0,1,1,2,1,0,0,-0.0695375353097916,0.720646977424622,2.23661994934082,2.23076581954956,0.455251902341843,2.23661994934082,"WorkHour_vv_3",-0.107142857142857,1,7,2,8,0,2.23661994934082
76,1,0,0,1,1,1,1,1,1,0,0,0.413483619689941,0.747317790985107,1.84786903858185,1.9364629983902,0.338093370199203,1.9364629983902,"WorkHour_vv_4",-0.0793650793650794,1,7,2,9,0,1.9364629983902
76,1,0,0,2,1,1,1,2,1,0,1,0.413483619689941,0.747317790985107,1.84786903858185,1.9364629983902,0.338093370199203,1.9364629983902,"WorkHour_vv_4",-0.157142857142857,1,7,3,10,0,1.9364629983902
18,0,0,1,1,0,1,1,2,1,0,0,0.738008081912994,1.0909583568573,1.90194594860077,1.89045858383179,0.186466977000237,1.90194594860077,"WorkHour_vv_3",-0.12987012987013,1,7,3,11,0,1.90194594860077
18,0,0,1,2,0,1,1,3,1,0,0,0.738008081912994,1.0909583568573,1.90194594860077,1.89045858383179,0.186466977000237,1.90194594860077,"WorkHour_vv_3",-0.147727272727273,1,8,3,11,1,1.90194594860077
18,0,0,1,2,0,1,1,3,1,0,0,0.738008081912994,1.0909583568573,1.90194594860077,1.89045858383179,0.186466977000237,1.90194594860077,"WorkHour_vv_3",-0.161616161616162,1,9,3,11,1,1.90194594860077
18,0,0,1,2,0,1,1,4,1,0,0,0.738008081912994,1.0909583568573,1.90194594860077,1.89045858383179,0.186466977000237,1.90194594860077,"WorkHour_vv_3",-0.138888888888889,1,9,3,12,0,1.90194594860077
17,1,0,0,1,0,0,1,2,1,0,0,1.27532577514648,1.28041124343872,1.40276753902435,1.84121692180634,0.452322602272034,1.84121692180634,"WorkHour_vv_4",-0.11965811965812,1,9,3,13,0,1.84121692180634
17,1,0,0,1,0,0,1,1,1,0,0,1.27532577514648,1.28041124343872,1.40276753902435,1.84121692180634,0.452322602272034,1.84121692180634,"WorkHour_vv_4",-0.103174603174603,1,9,3,14,0,1.84121692180634
17,1,0,0,1,0,0,1,3,1,0,0,1.27532577514648,1.28041124343872,1.40276753902435,1.84121692180634,0.452322602272034,1.84121692180634,"WorkHour_vv_4",-0.0888888888888889,1,9,3,15,0,1.84121692180634
17,1,0,0,1,0,0,1,2,1,0,0,1.27532577514648,1.28041124343872,1.40276753902435,1.84121692180634,0.452322602272034,1.84121692180634,"WorkHour_vv_4",-0.0763888888888889,1,9,3,16,0,1.84121692180634
17,1,0,0,1,0,0,1,2,1,0,0,1.27532577514648,1.28041124343872,1.40276753902435,1.84121692180634,0.452322602272034,1.84121692180634,"WorkHour_vv_4",-0.065359477124183,1,9,3,17,0,1.84121692180634
17,1,0,0,1,0,0,1,1,1,0,0,1.27532577514648,1.28041124343872,1.40276753902435,1.84121692180634,0.452322602272034,1.84121692180634,"WorkHour_vv_4",-0.0555555555555556,1,9,3,18,0,1.84121692180634
17,1,0,0,1,0,0,1,1,1,0,0,1.27532577514648,1.28041124343872,1.40276753902435,1.84121692180634,0.452322602272034,1.84121692180634,"WorkHour_vv_4",-0.0467836257309941,1,9,3,19,0,1.84121692180634
17,1,0,0,1,0,1,1,1,1,0,0,0.432125926017761,0.739116907119751,1.58727359771729,1.84022116661072,0.461871176958084,1.84022116661072,"WorkHour_vv_4",-0.0388888888888889,1,9,3,20,0,1.84022116661072
17,1,0,0,1,0,1,1,1,1,0,0,0.432125926017761,0.739116907119751,1.58727359771729,1.84022116661072,0.461871176958084,1.84022116661072,"WorkHour_vv_4",-0.0317460317460317,1,9,3,21,0,1.84022116661072
