"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
74,1,0,0,3,0,0,0,2,1,0,0,0.986761748790741,1.43735480308533,1.70981585979462,1.80669844150543,2.78120899200439,0.654334008693695,2.78120899200439,"WorkHour_vv_4",NA,0,0,0,1,0,2.78120899200439
90,0,1,0,3,0,1,1,4,1,0,1,0.552834272384644,0.894026815891266,0.153568789362907,1.47763311862946,2.557532787323,1.53763175010681,2.557532787323,"WorkHour_vv_4",1,1,1,0,1,1,2.557532787323
17,1,0,0,1,0,1,0,2,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",1,2,2,0,1,1,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.5,2,2,1,2,0,2.53076958656311
17,1,0,0,1,0,1,0,2,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.5,3,3,1,2,1,2.53076958656311
17,1,0,0,1,0,1,0,2,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.25,3,4,1,2,1,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.0833333333333334,3,4,2,3,0,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.25,3,4,2,4,0,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.15,3,4,3,5,0,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.0833333333333334,3,4,4,6,0,2.53076958656311
17,1,0,0,1,0,1,0,2,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.133333333333333,4,5,4,6,1,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.228571428571429,4,5,4,7,0,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.3,4,5,4,8,0,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.355555555555556,4,5,4,9,0,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.4,4,5,4,10,0,2.53076958656311
17,1,0,0,1,0,1,0,1,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.436363636363636,4,5,4,11,0,2.53076958656311
17,1,0,0,1,0,1,0,2,1,0,1,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.46969696969697,5,6,4,11,1,2.53076958656311
17,1,0,0,1,0,1,0,3,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.5,5,6,4,12,0,2.53076958656311
17,1,0,0,1,0,1,0,3,1,0,0,1.99965703487396,2.21046471595764,2.53076958656311,1.80546915531158,1.90161561965942,0.282201617956161,2.53076958656311,"WorkHour_vv_2",0.525641025641026,5,6,4,13,0,2.53076958656311
