"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
48,1,0,0,1,0,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,0,1,0
46,1,0,0,1,1,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,0,2,0
32,0,0,0,1,0,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,0,3,0
52,1,0,0,3,1,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,0,4,0
23,1,0,0,1,1,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,0,5,0
38,1,0,0,3,1,1,1,4,0,0,1,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,1,6,0
56,1,0,0,2,1,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,1,7,0
56,1,0,0,2,0,1,1,2,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",NA,0,0,1,8,0
26,0,1,0,1,1,1,1,3,0,0,1,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.875,1,1,1,8,1
23,1,0,0,2,0,1,1,4,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.888888888888889,1,1,1,9,0
23,1,0,0,1,0,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.9,1,1,1,10,0
47,1,0,0,1,0,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.909090909090909,1,1,1,11,0
31,1,0,0,2,1,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.916666666666667,1,1,1,12,0
34,0,0,1,2,0,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.923076923076923,1,1,1,13,0
34,1,0,0,3,1,1,1,3,0,0,1,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.857142857142857,1,1,2,14,0
43,0,0,1,2,1,1,1,3,0,0,1,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.8,1,1,3,15,0
39,0,1,0,1,1,1,1,3,0,0,1,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.8,2,2,3,15,1
41,1,0,0,1,1,1,1,3,0,0,1,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.75,2,2,4,16,0
24,0,0,0,2,0,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.764705882352941,2,2,4,17,0
41,0,1,0,2,0,1,1,4,0,0,1,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.764705882352941,3,3,4,17,1
27,1,0,0,1,0,1,1,3,0,0,0,0.413600891861761,0.413600891861761,"SelfEmp_vv_1",0.777777777777778,3,3,4,18,0
