"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
30,1,0,0,3,0,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,1,1,0
54,1,0,0,2,1,0,1,2,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,1,2,0
27,1,0,0,2,0,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,2,3,0
38,1,0,0,2,1,0,1,4,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,2,4,0
52,0,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,2,5,0
36,0,0,1,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,3,6,0
30,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,3,7,0
29,1,0,0,1,0,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,4,8,0
55,1,0,0,1,0,0,1,2,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,4,9,0
27,0,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,4,10,0
24,1,0,0,3,0,0,1,1,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,5,11,0
66,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,5,12,0
31,1,0,0,3,0,0,1,4,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,6,13,0
24,0,0,1,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,6,14,0
33,1,0,0,2,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,7,15,0
46,1,0,0,3,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,8,16,0
23,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,8,17,0
40,1,0,0,1,0,0,1,4,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,9,18,0
26,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,9,19,0
37,1,0,0,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,10,20,0
43,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,10,21,0
54,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,10,22,0
53,0,0,1,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,10,23,0
46,1,0,0,1,0,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,10,24,0
70,0,0,1,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,10,25,0
25,1,0,0,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,11,26,0
44,1,0,0,3,0,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,11,27,0
35,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,11,28,0
44,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,11,29,0
33,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,11,30,0
33,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,11,31,0
53,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",NA,0,0,11,32,0
29,0,1,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.34375,0,1,11,32,1
28,0,0,1,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.333333333333333,0,1,11,33,0
27,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.323529411764706,0,1,11,34,0
27,1,0,0,1,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.342857142857143,0,1,12,35,0
49,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.333333333333333,0,1,12,36,0
23,1,0,0,1,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.351351351351351,0,1,13,37,0
90,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.342105263157895,0,1,13,38,0
33,1,0,0,2,0,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.358974358974359,0,1,14,39,0
61,1,0,0,1,1,0,1,2,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.35,0,1,14,40,0
42,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.341463414634146,0,1,14,41,0
27,1,0,0,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.357142857142857,0,1,15,42,0
39,1,0,0,2,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.372093023255814,0,1,16,43,0
42,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.363636363636364,0,1,16,44,0
34,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.355555555555556,0,1,16,45,0
61,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.347826086956522,0,1,16,46,0
33,0,0,1,3,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.340425531914894,0,1,16,47,0
28,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.333333333333333,0,1,16,48,0
68,0,0,0,1,0,0,1,1,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.326530612244898,0,1,16,49,0
27,1,0,0,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.34,0,1,17,50,0
25,0,0,0,2,0,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.333333333333333,0,1,17,51,0
47,1,0,0,2,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.346153846153846,0,1,18,52,0
23,0,0,0,3,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.339622641509434,0,1,18,53,0
47,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.333333333333333,0,1,18,54,0
47,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.327272727272727,0,1,18,55,0
26,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.321428571428571,0,1,18,56,0
25,1,0,0,2,0,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.315789473684211,0,1,18,57,0
66,0,0,0,2,1,0,1,1,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.310344827586207,0,1,18,58,0
24,1,0,0,2,0,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.322033898305085,0,1,19,59,0
26,1,0,0,1,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.316666666666667,0,1,19,60,0
45,1,0,0,1,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.311475409836066,0,1,19,61,0
38,1,0,0,2,1,0,1,4,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.32258064516129,0,1,20,62,0
26,1,0,0,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.333333333333333,0,1,21,63,0
24,1,0,0,1,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",-0.328125,0,1,21,64,0
45,0,1,0,2,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.171875,1,2,21,64,1
51,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.176923076923077,1,2,21,65,0
57,1,0,0,2,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.181818181818182,1,2,21,66,0
75,1,0,0,1,0,0,1,1,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.186567164179104,1,2,21,67,0
44,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.191176470588235,1,2,21,68,0
49,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.195652173913043,1,2,21,69,0
37,1,0,0,3,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.2,1,2,21,70,0
23,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.204225352112676,1,2,21,71,0
29,0,1,0,3,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.370892018779343,2,3,21,71,1
25,1,0,0,2,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.361111111111111,2,3,22,72,0
47,1,0,0,2,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.351598173515982,2,3,23,73,0
37,1,0,0,1,1,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.342342342342342,2,3,24,74,0
33,0,0,0,3,0,0,1,4,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.346666666666667,2,3,24,75,0
33,1,0,0,2,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.350877192982456,2,3,24,76,0
29,1,0,0,2,1,0,1,4,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.354978354978355,2,3,24,77,0
57,0,0,1,3,1,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.346153846153846,2,3,25,78,0
39,0,1,0,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.429487179487179,3,4,25,78,1
41,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.433544303797468,3,4,25,79,0
33,1,0,0,2,0,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.4375,3,4,25,80,0
45,1,0,0,2,1,0,1,1,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.429012345679012,3,4,26,81,0
23,1,0,0,1,0,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.432926829268293,3,4,26,82,0
36,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.436746987951807,3,4,26,83,0
47,1,0,0,2,0,0,1,1,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.44047619047619,3,4,26,84,0
42,0,0,1,2,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.432352941176471,3,4,27,85,0
37,1,0,0,2,0,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.436046511627907,3,4,27,86,0
32,1,0,0,3,1,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.42816091954023,3,4,28,87,0
33,1,0,0,1,0,0,1,4,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.431818181818182,3,4,28,88,0
30,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.435393258426966,3,4,28,89,0
23,1,0,0,2,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.438888888888889,3,4,28,90,0
60,1,0,0,3,0,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.431318681318681,3,4,29,91,0
51,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.434782608695652,3,4,29,92,0
23,1,0,0,2,0,0,1,2,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.42741935483871,3,4,30,93,0
51,1,0,0,1,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.430851063829787,3,4,30,94,0
30,1,0,0,1,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.434210526315789,3,4,30,95,0
44,1,0,0,2,0,0,1,2,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.4375,3,4,30,96,0
36,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.440721649484536,3,4,30,97,0
28,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.443877551020408,3,4,30,98,0
62,1,0,0,1,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.446969696969697,3,4,30,99,0
32,1,0,0,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.45,3,4,30,100,0
43,1,0,0,2,1,0,1,4,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.452970297029703,3,4,30,101,0
45,0,1,0,2,1,0,1,3,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.502970297029703,4,5,30,101,1
37,1,0,0,2,0,0,1,4,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.505882352941176,4,5,30,102,0
54,1,0,0,2,1,0,1,3,1,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.499029126213592,4,5,31,103,0
33,1,0,0,1,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.501923076923077,4,5,31,104,0
31,0,0,0,2,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.504761904761905,4,5,31,105,0
40,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.507547169811321,4,5,31,106,0
67,1,0,0,1,1,0,1,2,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.510280373831776,4,5,31,107,0
51,0,0,1,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.512962962962963,4,5,31,108,0
49,1,0,0,1,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.515596330275229,4,5,31,109,0
55,1,0,0,1,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.518181818181818,4,5,31,110,0
28,0,1,0,2,1,0,1,4,0,0,1,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.551515151515152,5,6,31,110,1
23,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.554054054054054,5,6,31,111,0
30,1,0,0,2,0,0,1,4,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.556547619047619,5,6,31,112,0
27,1,0,0,1,0,0,1,4,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.558997050147493,5,6,31,113,0
49,1,0,0,3,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.56140350877193,5,6,31,114,0
63,1,0,0,2,1,0,1,3,0,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.563768115942029,5,6,31,115,0
31,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.566091954022989,5,6,31,116,0
39,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.568376068376068,5,6,31,117,0
28,1,0,0,2,1,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.570621468926554,5,6,31,118,0
28,0,0,1,2,0,0,1,3,1,0,0,0.396034907987099,0.396034907987099,"SelfEmp_vv_1",0.572829131652661,5,6,31,119,0
