"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
39,0,1,0,2,1,1,1,4,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,1,1,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,4,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,2,2,0,0,1,2.99180245399475
39,0,1,0,3,1,1,1,4,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,3,3,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,4,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,4,4,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,4,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,5,5,0,0,1,2.99180245399475
39,0,1,0,3,1,1,1,4,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,6,6,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,4,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,7,7,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,3,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,8,8,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,3,1,1,0,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,8,9,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,3,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,9,10,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,3,1,1,1,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,10,11,0,0,1,2.99180245399475
39,0,1,0,2,1,1,1,4,1,1,0,0.396563708782196,0.814205884933472,0.460788279771805,0.514391183853149,2.99180245399475,2.99180245399475,"SelfEmp_vv_1",NA,10,12,0,0,1,2.99180245399475
