"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
49,1,0,0,1,0,0,0,1,0,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,0,1,0
54,1,0,0,2,0,0,0,2,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,0,2,0
22,0,0,1,2,1,0,1,1,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,0,3,0
57,0,0,1,3,1,0,1,3,1,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,1,4,0
31,1,0,0,3,0,0,0,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,2,5,0
30,1,0,0,2,1,0,0,3,0,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,3,6,0
30,1,0,0,3,0,0,1,3,0,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,4,7,0
46,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,4,8,0
44,0,0,1,2,1,0,1,3,1,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,5,9,0
36,1,0,0,3,1,0,1,3,1,1,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,5,10,0
54,1,0,0,2,1,0,1,2,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,5,11,0
42,1,0,0,3,1,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",NA,0,0,5,12,0
37,0,1,0,2,1,0,1,4,0,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.583333333333333,1,1,5,12,1
21,1,0,0,2,0,0,0,2,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.615384615384615,1,1,5,13,0
34,1,0,0,3,1,0,1,3,0,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.571428571428571,1,1,6,14,0
41,0,0,1,2,0,0,0,2,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.6,1,1,6,15,0
27,1,0,0,2,0,0,1,3,0,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.5625,1,1,7,16,0
40,1,0,0,2,1,0,1,3,1,1,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.588235294117647,1,1,7,17,0
38,1,0,0,2,1,0,1,4,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.611111111111111,1,1,7,18,0
52,0,0,0,1,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.631578947368421,1,1,7,19,0
53,0,0,0,1,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.65,1,1,7,20,0
57,1,0,0,1,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.666666666666667,1,1,7,21,0
35,1,0,0,2,1,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.681818181818182,1,1,7,22,0
48,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.695652173913043,1,1,7,23,0
36,0,0,1,2,0,0,1,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.666666666666667,1,1,8,24,0
30,1,0,0,2,1,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.68,1,1,8,25,0
45,1,0,0,1,0,0,0,2,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.692307692307692,1,1,8,26,0
65,1,0,0,1,0,0,0,2,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.703703703703704,1,1,8,27,0
20,0,0,0,1,0,0,0,3,0,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.714285714285714,1,1,8,28,0
55,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.724137931034483,1,1,8,29,0
29,1,0,0,1,0,0,1,3,0,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.7,1,1,9,30,0
22,0,0,0,2,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.709677419354839,1,1,9,31,0
51,0,1,0,3,1,0,1,3,0,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.709677419354839,2,2,9,31,1
55,1,0,0,1,0,0,1,2,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.71875,2,2,9,32,0
48,0,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.727272727272727,2,2,9,33,0
27,0,0,0,2,1,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.735294117647059,2,2,9,34,0
24,1,0,0,3,0,0,1,1,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.714285714285714,2,2,10,35,0
43,1,0,0,3,1,0,0,4,0,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.694444444444444,2,2,11,36,0
31,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.702702702702703,2,2,11,37,0
51,1,0,0,1,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.710526315789474,2,2,11,38,0
78,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.717948717948718,2,2,11,39,0
23,0,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.725,2,2,11,40,0
66,1,0,0,2,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.731707317073171,2,2,11,41,0
27,1,0,0,3,0,0,0,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.714285714285714,2,2,12,42,0
31,1,0,0,3,0,0,1,4,0,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.697674418604651,2,2,13,43,0
48,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.704545454545455,2,2,13,44,0
24,0,0,1,1,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.711111111111111,2,2,13,45,0
49,0,0,1,3,0,0,0,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.695652173913043,2,2,14,46,0
33,1,0,0,2,1,0,1,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.680851063829787,2,2,15,47,0
48,0,1,0,2,1,0,1,3,1,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.680851063829787,3,3,15,47,1
33,0,0,0,2,0,0,0,3,0,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.6875,3,3,15,48,0
31,1,0,0,1,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.693877551020408,3,3,15,49,0
47,1,0,0,3,0,0,0,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.68,3,3,16,50,0
21,1,0,0,2,0,0,1,1,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.686274509803922,3,3,16,51,0
46,1,0,0,3,1,0,1,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.673076923076923,3,3,17,52,0
52,1,0,0,2,0,0,0,3,0,1,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.679245283018868,3,3,17,53,0
24,1,0,0,2,0,0,0,2,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.666666666666667,3,3,18,54,0
23,1,0,0,2,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.672727272727273,3,3,18,55,0
40,1,0,0,1,0,0,1,4,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.660714285714286,3,3,19,56,0
26,1,0,0,2,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.666666666666667,3,3,19,57,0
41,1,0,0,2,0,0,0,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.655172413793103,3,3,20,58,0
37,1,0,0,2,0,0,1,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.64406779661017,3,3,21,59,0
40,0,0,1,1,1,0,1,3,0,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.633333333333333,3,3,22,60,0
43,1,0,0,1,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.639344262295082,3,3,22,61,0
54,1,0,0,2,1,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.645161290322581,3,3,22,62,0
53,0,0,1,2,1,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.650793650793651,3,3,22,63,0
46,1,0,0,1,0,0,1,3,0,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.65625,3,3,22,64,0
46,1,0,0,2,1,0,1,4,1,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.646153846153846,3,3,23,65,0
70,0,0,1,2,1,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.651515151515151,3,3,23,66,0
43,0,0,1,3,1,0,1,3,1,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.641791044776119,3,3,24,67,0
20,1,0,0,2,0,0,0,1,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.647058823529412,3,3,24,68,0
25,1,0,0,2,0,0,1,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.63768115942029,3,3,25,69,0
44,1,0,0,3,0,0,1,3,0,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.642857142857143,3,3,25,70,0
20,1,0,0,2,0,0,1,1,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.647887323943662,3,3,25,71,0
49,1,0,0,1,1,0,1,3,1,1,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.652777777777778,3,3,25,72,0
35,1,0,0,2,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.657534246575342,3,3,25,73,0
44,1,0,0,1,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.662162162162162,3,3,25,74,0
33,1,0,0,1,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.666666666666667,3,3,25,75,0
37,1,0,0,3,0,0,0,3,1,0,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.657894736842105,3,3,26,76,0
31,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.662337662337662,3,3,26,77,0
52,1,0,0,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.666666666666667,3,3,26,78,0
33,1,0,0,2,1,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.670886075949367,3,3,26,79,0
59,1,0,0,1,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.675,3,3,26,80,0
41,1,0,0,3,1,0,1,3,0,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.666666666666667,3,3,27,81,0
39,1,0,0,3,1,0,1,3,1,1,1,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.658536585365854,3,3,28,82,0
53,1,0,0,1,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.662650602409639,3,3,28,83,0
29,0,1,0,2,0,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.412650602409639,3,4,28,83,1
60,0,0,0,3,0,0,0,1,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.416666666666667,3,4,28,84,0
28,0,0,1,2,1,0,1,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.420588235294118,3,4,28,85,0
43,0,0,1,2,0,0,0,3,1,0,0,0.387245915016806,0.387245915016806,"SelfEmp_vv_1",0.424418604651163,3,4,28,86,0
