"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
49,1,0,0,1,0,0,0,1,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,0,1,0
34,1,0,0,1,1,0,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,0,2,0
35,1,0,0,2,1,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,0,3,0
27,1,0,0,2,0,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,0,4,0
52,1,0,0,3,1,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,0,5,0
19,1,0,0,2,0,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,0,6,0
33,1,0,0,3,0,0,0,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,1,7,0
36,1,0,0,2,0,1,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,1,8,0
23,1,0,0,1,1,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,1,9,0
19,0,0,0,2,0,1,1,2,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,1,10,0
22,1,0,0,1,1,1,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",NA,0,0,1,11,0
26,0,1,0,1,1,1,1,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.909090909090909,1,1,1,11,1
52,1,0,0,1,1,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.916666666666667,1,1,1,12,0
33,1,0,0,2,1,1,1,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.846153846153846,1,1,2,13,0
47,1,0,0,1,0,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.857142857142857,1,1,2,14,0
29,0,0,1,2,0,0,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.866666666666667,1,1,2,15,0
41,1,0,0,3,0,1,1,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.8125,1,1,3,16,0
31,1,0,0,3,0,1,0,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.764705882352941,1,1,4,17,0
43,1,0,0,3,0,1,1,3,0,1,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.722222222222222,1,1,5,18,0
22,1,0,0,2,1,1,0,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.684210526315789,1,1,6,19,0
34,1,0,0,3,1,1,1,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.65,1,1,7,20,0
47,0,1,0,2,1,1,0,4,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.15,1,2,7,20,1
32,1,0,0,3,1,1,1,3,0,1,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.166666666666667,1,2,7,21,0
33,0,1,0,2,1,1,1,4,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.333333333333333,2,3,7,21,1
26,1,0,0,2,1,1,1,4,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.303030303030303,2,3,8,22,0
66,0,1,0,1,1,1,1,1,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.386363636363636,3,4,8,22,1
54,1,0,0,2,1,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.402173913043478,3,4,8,23,0
35,0,1,0,3,1,1,1,3,0,1,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.452173913043478,4,5,8,23,1
60,0,1,0,2,1,1,1,4,0,1,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.318840579710145,4,6,8,23,1
24,0,0,0,2,0,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.333333333333333,4,6,8,24,0
50,1,0,0,2,0,1,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.346666666666667,4,6,8,25,0
29,1,0,0,2,0,0,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.358974358974359,4,6,8,26,0
49,1,0,0,2,1,1,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.37037037037037,4,6,8,27,0
59,0,1,0,3,1,1,1,3,0,1,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.417989417989418,5,7,8,27,1
19,0,0,0,3,0,0,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.428571428571429,5,7,8,28,0
31,1,0,0,3,0,0,1,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.403940886699507,5,7,9,29,0
55,1,0,0,3,1,1,1,4,0,1,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.380952380952381,5,7,10,30,0
62,1,0,0,1,1,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.391705069124424,5,7,10,31,0
64,0,0,0,2,1,1,1,3,0,1,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.401785714285714,5,7,10,32,0
66,1,0,0,1,0,1,0,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.411255411255411,5,7,10,33,0
31,1,0,0,2,1,0,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.420168067226891,5,7,10,34,0
25,1,0,0,1,1,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.428571428571429,5,7,10,35,0
22,0,1,0,2,0,1,0,3,0,1,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.464285714285714,6,8,10,35,1
45,1,0,0,3,1,0,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.472222222222222,6,8,10,36,0
22,0,1,0,2,0,1,1,3,0,0,0,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.388888888888889,6,9,10,36,1
39,1,0,0,1,1,1,1,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.369369369369369,6,9,11,37,0
39,1,0,0,3,1,1,1,3,0,1,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.350877192982456,6,9,12,38,0
36,1,0,0,3,0,1,1,3,0,0,1,0.425996164351514,0.425996164351514,"SelfEmp_vv_1",0.333333333333333,6,9,13,39,0
