"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","Education_vv_2","Education_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
31,0,0,1,2,0,1,0,3,1,0,0,0.0312318476623065,0.764977339640742,0.764977339640742,"Education_vv_3",NA,0,0,0,1,0
40,0,0,1,2,0,1,0,3,1,0,0,0.209214235377026,0.764977339640742,0.764977339640742,"Education_vv_3",NA,0,0,0,2,0
20,0,0,1,2,0,1,0,1,1,0,0,0.0314336714702425,0.764977339640742,0.764977339640742,"Education_vv_3",NA,0,0,0,3,0
32,0,0,1,3,1,1,0,3,1,1,1,0.0312318476623065,0.764977339640742,0.764977339640742,"Education_vv_3",1,1,1,0,3,1
34,0,0,1,2,0,1,0,3,1,0,0,0.0312318476623065,0.764977339640742,0.764977339640742,"Education_vv_3",1,1,1,0,4,0
58,0,0,1,3,0,1,0,3,1,0,1,0.0894308943089431,0.764977339640742,0.764977339640742,"Education_vv_3",1,2,2,0,4,1
31,0,0,1,2,0,1,0,3,1,0,0,0.0312318476623065,0.764977339640742,0.764977339640742,"Education_vv_3",1,2,2,0,5,0
38,0,0,1,2,0,1,0,3,1,0,1,0.209214235377026,0.764977339640742,0.764977339640742,"Education_vv_3",0.833333333333333,2,2,1,6,0
29,0,0,1,2,0,0,0,3,0,0,0,0.174570106987748,0.764977339640742,0.764977339640742,"Education_vv_3",0.857142857142857,2,2,1,7,0
18,0,0,1,1,0,1,0,1,1,0,0,0.0314336714702425,0.764977339640742,0.764977339640742,"Education_vv_3",0.875,2,2,1,8,0
19,0,0,1,2,0,1,0,3,1,0,0,0.0314336714702425,0.764977339640742,0.764977339640742,"Education_vv_3",0.888888888888889,2,2,1,9,0
62,0,0,1,3,0,1,0,3,1,0,1,0.0894308943089431,0.764977339640742,0.764977339640742,"Education_vv_3",0.888888888888889,3,3,1,9,1
22,0,0,1,3,0,1,0,2,1,0,1,0.0314336714702425,0.764977339640742,0.764977339640742,"Education_vv_3",0.888888888888889,4,4,1,9,1
48,0,0,1,3,1,1,0,3,1,1,1,0.209214235377026,0.764977339640742,0.764977339640742,"Education_vv_3",0.888888888888889,5,5,1,9,1
59,0,0,1,2,0,1,0,3,0,0,1,0.0894308943089431,0.764977339640742,0.764977339640742,"Education_vv_3",0.8,5,5,2,10,0
