"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
30,0,1,0,1,0,1,1,3,1,1,1,0.206299215555191,0.710487961769104,0.0211025923490524,0.31556037068367,0.755966424942017,2.03796863555908,2.03796863555908,"SelfEmp_vv_1",NA,1,1,0,0,1,2.03796863555908
30,0,1,0,2,0,1,1,4,1,1,1,0.206299215555191,0.710487961769104,0.0211025923490524,0.31556037068367,0.755966424942017,2.03796863555908,2.03796863555908,"SelfEmp_vv_1",NA,2,2,0,0,1,2.03796863555908
32,0,1,0,3,0,1,1,3,0,1,1,0.299123167991638,0.726048767566681,0.0402302108705044,0.351170599460602,0.73242062330246,2.02751183509827,2.02751183509827,"SelfEmp_vv_1",NA,3,3,0,0,1,2.02751183509827
31,0,1,0,3,0,1,1,4,1,1,1,0.301453739404678,0.732749998569489,0.0267761237919331,0.356429785490036,0.743893265724182,2.01378273963928,2.01378273963928,"SelfEmp_vv_1",NA,4,4,0,0,1,2.01378273963928
32,0,1,0,3,0,1,1,3,1,1,1,0.302779346704483,0.734187364578247,0.0501671098172665,0.36598402261734,0.744804084300995,2.01119756698608,2.01119756698608,"SelfEmp_vv_1",NA,5,5,0,0,1,2.01119756698608
32,0,1,0,3,0,1,1,4,1,1,1,0.302779346704483,0.734187364578247,0.0501671098172665,0.36598402261734,0.744804084300995,2.01119756698608,2.01119756698608,"SelfEmp_vv_1",NA,6,6,0,0,1,2.01119756698608
31,0,1,0,3,0,0,1,3,1,1,1,0.184429809451103,0.471572816371918,0.0113697359338403,0.264626681804657,0.70747184753418,1.97326791286469,1.97326791286469,"SelfEmp_vv_1",NA,7,7,0,0,1,1.97326791286469
39,0,1,0,2,0,1,1,4,1,1,1,0.311197608709335,0.738918662071228,0.0486677065491676,0.367509752511978,0.757339239120483,1.93023037910461,1.93023037910461,"SelfEmp_vv_1",NA,8,8,0,0,1,1.93023037910461
48,0,0,0,2,1,1,1,3,0,1,0,0.274091184139252,0.625706076622009,0.0424734838306904,0.338615566492081,0.466444432735443,1.92007565498352,1.92007565498352,"SelfEmp_vv_1",1,8,8,0,1,0,1.92007565498352
53,0,1,0,2,0,1,1,4,0,1,1,0.228724330663681,0.622713208198547,0.0352060832083225,0.334971755743027,0.744343638420105,1.91900479793549,1.91900479793549,"SelfEmp_vv_1",1,9,9,0,1,1,1.91900479793549
49,0,1,0,2,1,1,1,3,0,1,1,0.29775071144104,0.628148853778839,0.0412046015262604,0.338270634412766,0.471143424510956,1.91900205612183,1.91900205612183,"SelfEmp_vv_1",1,10,10,0,1,1,1.91900205612183
45,0,1,0,2,1,0,1,4,0,1,1,0.122059561312199,0.43862247467041,0.0303005874156952,0.276784002780914,0.447712779045105,1.91816806793213,1.91816806793213,"SelfEmp_vv_1",1,11,11,0,1,1,1.91816806793213
45,0,1,0,3,1,0,1,3,0,1,1,0.122059561312199,0.43862247467041,0.0303005874156952,0.276784002780914,0.447712779045105,1.91816806793213,1.91816806793213,"SelfEmp_vv_1",1,12,12,0,1,1,1.91816806793213
