"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
42,0,1,0,3,0,0,1,4,0,1,1,0.135511100292206,0.160572677850723,0.29564106464386,0.619566202163696,2.03611540794373,2.03611540794373,"SelfEmp_vv_1",NA,1,1,0,0,1,2.03611540794373
23,0,1,0,3,0,1,1,3,1,1,0,-0.202882587909698,0.415964871644974,0.282864540815353,0.289884984493256,1.99390971660614,1.99390971660614,"SelfEmp_vv_1",NA,1,2,0,0,1,1.99390971660614
31,0,1,0,2,0,1,1,4,1,1,1,0.308881253004074,0.750863969326019,0.390249520540237,0.68666023015976,1.97589612007141,1.97589612007141,"SelfEmp_vv_1",NA,2,3,0,0,1,1.97589612007141
31,0,1,0,3,0,1,1,3,1,1,1,0.308881253004074,0.750863969326019,0.390249520540237,0.68666023015976,1.97589612007141,1.97589612007141,"SelfEmp_vv_1",NA,3,4,0,0,1,1.97589612007141
44,0,1,0,1,1,1,1,4,0,1,1,0.277404516935349,0.547320961952209,0.275527268648148,0.508486688137054,1.971275806427,1.971275806427,"SelfEmp_vv_1",NA,4,5,0,0,1,1.971275806427
44,0,1,0,3,1,1,1,4,0,1,1,0.277404516935349,0.547320961952209,0.275527268648148,0.508486688137054,1.971275806427,1.971275806427,"SelfEmp_vv_1",NA,5,6,0,0,1,1.971275806427
41,0,1,0,2,1,1,1,4,0,1,1,0.266301780939102,0.554641902446747,0.267356365919113,0.50941264629364,1.97033154964447,1.97033154964447,"SelfEmp_vv_1",NA,6,7,0,0,1,1.97033154964447
49,0,1,0,2,1,1,1,3,0,1,1,0.281993925571442,0.542993009090424,0.240091502666473,0.50349748134613,1.96980857849121,1.96980857849121,"SelfEmp_vv_1",NA,7,8,0,0,1,1.96980857849121
49,0,1,0,2,1,1,1,3,0,1,1,0.281993925571442,0.542993009090424,0.240091502666473,0.50349748134613,1.96980857849121,1.96980857849121,"SelfEmp_vv_1",NA,8,9,0,0,1,1.96980857849121
45,0,1,0,1,1,1,1,3,0,1,1,0.256835371255875,0.54301130771637,0.276605039834976,0.507771611213684,1.93666470050812,1.93666470050812,"SelfEmp_vv_1",NA,9,10,0,0,1,1.93666470050812
22,0,1,0,2,0,0,1,4,1,1,1,-0.284288823604584,0.112065225839615,0.270130574703217,0.344982951879501,1.93163132667542,1.93163132667542,"SelfEmp_vv_1",NA,10,11,0,0,1,1.93163132667542
46,0,1,0,3,1,1,1,3,0,1,0,0.257927924394608,0.536377429962158,0.257594227790833,0.499624133110046,1.91865670681,1.91865670681,"SelfEmp_vv_1",NA,10,12,0,0,1,1.91865670681
46,0,1,0,3,1,1,1,3,0,1,1,0.257927924394608,0.536377429962158,0.257594227790833,0.499624133110046,1.91865670681,1.91865670681,"SelfEmp_vv_1",NA,11,13,0,0,1,1.91865670681
50,0,1,0,3,1,1,1,3,0,1,1,0.133599504828453,0.532755792140961,0.238086849451065,0.499596476554871,1.91777193546295,1.91777193546295,"SelfEmp_vv_1",NA,12,14,0,0,1,1.91777193546295
23,0,1,0,1,1,1,1,4,1,1,0,-0.215499386191368,0.339470446109772,0.326633721590042,0.515436768531799,1.91073322296143,1.91073322296143,"SelfEmp_vv_1",NA,12,15,0,0,1,1.91073322296143
28,0,1,0,3,0,1,1,4,1,1,1,0.276396483182907,0.728684663772583,0.357559502124786,0.733182907104492,1.90400445461273,1.90400445461273,"SelfEmp_vv_1",NA,13,16,0,0,1,1.90400445461273
28,0,1,0,2,0,1,1,3,1,1,0,0.276396483182907,0.728684663772583,0.357559502124786,0.733182907104492,1.90400445461273,1.90400445461273,"SelfEmp_vv_1",NA,13,17,0,0,1,1.90400445461273
47,0,1,0,1,1,1,1,4,0,1,1,0.25731948018074,0.538654565811157,0.257167488336563,0.500550031661987,1.9023699760437,1.9023699760437,"SelfEmp_vv_1",NA,14,18,0,0,1,1.9023699760437
41,0,1,0,2,1,0,1,4,0,1,1,0.129466503858566,0.341245591640472,0.293260008096695,0.489343762397766,1.89639472961426,1.89639472961426,"SelfEmp_vv_1",NA,15,19,0,0,1,1.89639472961426
42,0,1,0,3,0,1,1,4,1,1,1,0.298715084791183,0.76108592748642,0.413186311721802,0.695576310157776,1.89276301860809,1.89276301860809,"SelfEmp_vv_1",NA,16,20,0,0,1,1.89276301860809
44,0,1,0,3,1,0,1,4,0,1,1,0.141313478350639,0.423050493001938,0.30214387178421,0.48841804265976,1.88900566101074,1.88900566101074,"SelfEmp_vv_1",NA,17,21,0,0,1,1.88900566101074
