"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
37,0,1,0,3,0,1,1,3,1,1,1,0.363686054944992,0.761015295982361,0.030969487503171,0.475067913532257,0.696967542171478,2.89768958091736,2.89768958091736,"SelfEmp_vv_1",NA,1,1,0,0,1,2.89768958091736
37,0,1,0,3,0,1,1,4,1,1,1,0.363686054944992,0.761015295982361,0.030969487503171,0.475067913532257,0.696967542171478,2.89768958091736,2.89768958091736,"SelfEmp_vv_1",NA,2,2,0,0,1,2.89768958091736
37,0,1,0,3,0,1,1,4,1,1,1,0.363686054944992,0.761015295982361,0.030969487503171,0.475067913532257,0.696967542171478,2.89768958091736,2.89768958091736,"SelfEmp_vv_1",NA,3,3,0,0,1,2.89768958091736
39,0,1,0,2,0,1,1,4,1,1,1,0.385507583618164,0.763195753097534,0.0315877459943295,0.476156294345856,0.873684763908386,2.88901519775391,2.88901519775391,"SelfEmp_vv_1",NA,4,4,0,0,1,2.88901519775391
38,0,1,0,3,0,1,1,3,1,1,1,0.368188828229904,0.763199031352997,0.0312263276427984,0.476020872592926,0.73239541053772,2.88625907897949,2.88625907897949,"SelfEmp_vv_1",NA,5,5,0,0,1,2.88625907897949
37,0,1,0,3,1,1,1,4,1,1,1,0.403781712055206,0.751664817333221,0.0449349023401737,0.473053753376007,0.447710126638412,2.8837411403656,2.8837411403656,"SelfEmp_vv_1",NA,6,6,0,0,1,2.8837411403656
37,0,1,0,3,1,1,1,3,1,1,1,0.403781712055206,0.751664817333221,0.0449349023401737,0.473053753376007,0.447710126638412,2.8837411403656,2.8837411403656,"SelfEmp_vv_1",NA,7,7,0,0,1,2.8837411403656
37,0,1,0,2,1,1,1,4,1,1,1,0.403781712055206,0.751664817333221,0.0449349023401737,0.473053753376007,0.447710126638412,2.8837411403656,2.8837411403656,"SelfEmp_vv_1",NA,8,8,0,0,1,2.8837411403656
37,0,1,0,3,1,1,1,4,1,1,1,0.403781712055206,0.751664817333221,0.0449349023401737,0.473053753376007,0.447710126638412,2.8837411403656,2.8837411403656,"SelfEmp_vv_1",NA,9,9,0,0,1,2.8837411403656
37,0,1,0,2,1,1,1,4,1,1,0,0.403781712055206,0.751664817333221,0.0449349023401737,0.473053753376007,0.447710126638412,2.8837411403656,2.8837411403656,"SelfEmp_vv_1",NA,9,10,0,0,1,2.8837411403656
