"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
33,0,1,0,3,1,1,1,3,1,1,1,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,1,1,0,0,1,2.83855390548706
32,0,1,0,2,1,1,1,3,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,2,2,0,0,1,2.83855390548706
32,0,1,0,3,1,1,1,3,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,3,3,0,0,1,2.83855390548706
33,0,1,0,2,1,1,1,4,1,1,1,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,4,4,0,0,1,2.83855390548706
32,0,1,0,3,1,1,1,3,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,5,5,0,0,1,2.83855390548706
32,0,1,0,2,1,1,1,4,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,6,6,0,0,1,2.83855390548706
33,0,1,0,2,1,1,1,3,1,1,1,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,7,7,0,0,1,2.83855390548706
32,0,1,0,3,1,1,1,3,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,8,8,0,0,1,2.83855390548706
33,0,1,0,2,1,1,1,4,1,1,1,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,9,9,0,0,1,2.83855390548706
33,0,1,0,3,1,1,1,3,1,1,1,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,10,10,0,0,1,2.83855390548706
33,0,1,0,2,1,1,1,4,1,1,0,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,10,11,0,0,1,2.83855390548706
33,0,1,0,3,1,1,1,4,1,1,1,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,11,12,0,0,1,2.83855390548706
32,0,1,0,2,1,1,1,4,1,1,0,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,11,13,0,0,1,2.83855390548706
32,0,1,0,3,1,1,1,4,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,12,14,0,0,1,2.83855390548706
33,0,1,0,2,1,1,1,4,1,1,1,0.400127828121185,0.839453041553497,0.00315465638414025,0.48486390709877,0.551843643188477,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,13,15,0,0,1,2.83855390548706
32,0,1,0,2,1,1,1,3,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,14,16,0,0,1,2.83855390548706
32,0,1,0,3,1,1,1,4,1,1,1,0.399548470973969,0.772145330905914,0.00315465638414025,0.486663013696671,0.482305139303207,2.83855390548706,2.83855390548706,"SelfEmp_vv_1",NA,15,17,0,0,1,2.83855390548706
34,0,1,0,2,1,1,1,3,1,1,1,0.400127828121185,0.848228693008423,0.00324738770723343,0.483765244483948,0.557082235813141,2.83424234390259,2.83424234390259,"SelfEmp_vv_1",NA,16,18,0,0,1,2.83424234390259
34,0,1,0,2,1,1,1,4,1,1,1,0.400127828121185,0.848228693008423,0.00324738770723343,0.483765244483948,0.557082235813141,2.83424234390259,2.83424234390259,"SelfEmp_vv_1",NA,17,19,0,0,1,2.83424234390259
34,0,1,0,2,1,1,1,4,1,1,1,0.400127828121185,0.848228693008423,0.00324738770723343,0.483765244483948,0.557082235813141,2.83424234390259,2.83424234390259,"SelfEmp_vv_1",NA,18,20,0,0,1,2.83424234390259
34,0,1,0,3,1,1,1,4,1,1,1,0.400127828121185,0.848228693008423,0.00324738770723343,0.483765244483948,0.557082235813141,2.83424234390259,2.83424234390259,"SelfEmp_vv_1",NA,19,21,0,0,1,2.83424234390259
34,0,1,0,3,1,1,1,4,1,1,1,0.400127828121185,0.848228693008423,0.00324738770723343,0.483765244483948,0.557082235813141,2.83424234390259,2.83424234390259,"SelfEmp_vv_1",NA,20,22,0,0,1,2.83424234390259
