"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
51,1,0,0,3,1,1,1,4,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",NA,0,0,1,1,0
51,1,0,0,2,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",NA,0,0,2,2,0
51,1,0,0,2,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",NA,0,0,3,3,0
51,1,0,0,2,1,1,1,4,1,1,0,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",NA,0,0,3,4,0
51,1,0,0,2,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",NA,0,0,4,5,0
51,0,0,1,3,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",NA,0,0,5,6,0
51,0,1,0,3,1,1,1,4,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.166666666666667,1,1,5,6,1
51,1,0,0,3,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.142857142857143,1,1,6,7,0
51,1,0,0,2,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.125,1,1,7,8,0
51,1,0,0,3,1,1,1,2,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.111111111111111,1,1,8,9,0
51,1,0,0,2,1,1,1,4,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.1,1,1,9,10,0
51,1,0,0,3,1,1,1,3,1,1,0,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.181818181818182,1,1,9,11,0
51,1,0,0,3,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.166666666666667,1,1,10,12,0
51,1,0,0,1,1,1,1,4,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",0.153846153846154,1,1,11,13,0
51,0,1,0,2,1,1,1,3,1,1,0,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",-0.346153846153846,1,2,11,13,1
51,0,0,1,3,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",-0.357142857142857,1,2,12,14,0
51,1,0,0,2,1,1,1,3,1,1,0,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",-0.3,1,2,12,15,0
51,0,0,1,2,1,1,1,3,1,1,0,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",-0.25,1,2,12,16,0
51,0,1,0,2,1,1,1,3,1,1,0,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",-0.416666666666667,1,3,12,16,1
51,0,0,1,3,1,1,1,3,1,1,1,0.806871268197004,0.806871268197004,"SelfEmp_vv_1",-0.431372549019608,1,3,13,17,0
