"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
1,0.78,2,2,0,1,0,0.175876010781671,1.59663116175378,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",NA,0,0,2,1,0
1,0.67,1,2,0,1,0,0.220238095238095,1.59663116175378,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",NA,0,0,4,2,0
2,0.81,3,2,0,1,0,0.175876010781671,1.59663116175378,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",NA,0,0,6,3,0
2,0.45,1,2,0,1,0,-0.0045298558682223,1.59663116175378,0,0.112254901960784,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",NA,0,0,8,4,0
1,0.8,1,2,0,1,0,0.175876010781671,1.59663116175378,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",NA,0,0,10,5,0
2,0.85,4,2,0,1,0,0.990430622009569,1.15654761904762,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",0,2,1,10,5,1
2,0.97,3,2,0,1,0,0.951505016722408,1.14789196310935,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",0,2,1,12,6,0
1,0.78,2,2,0,1,0,0.175876010781671,1.59663116175378,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",0,2,1,14,7,0
1,0.67,1,2,0,1,0,0.220238095238095,1.59663116175378,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",0,2,1,16,8,0
1,0.46,3,3,0,1,0,-0.0045298558682223,1.59663116175378,0,0.112254901960784,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",-0.111111111111111,2,1,19,9,0
2,0.45,1,3,0,1,0,-0.0045298558682223,1.59663116175378,0,0.112254901960784,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",-0.2,2,1,22,10,0
1,0.53,1,3,0,1,0,0.0975894402189224,1.59663116175378,0,0.0576145552560647,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",-0.272727272727273,2,1,25,11,0
1,0.49,1,3,0,1,0,-0.0045298558682223,1.59663116175378,0,0.112254901960784,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",-0.333333333333333,2,1,28,12,0
1,0.5,1,3,0,1,0,-0.0045298558682223,1.59663116175378,-0.0660377358490565,0.112254901960784,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",-0.384615384615385,2,1,31,13,0
2,0.57,1,3,0,1,0,0.220238095238095,1.59663116175378,-0.12198990627253,1.39713802728309,1.65866429130095,1.12923970542475,1.65866429130095,"average_montly_hours_vv_4",-0.428571428571428,2,1,34,14,0
