"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
3,0.99,4,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",NA,0,0,5,1,0,2.53846621513367
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",0,5,1,5,1,1,2.53846621513367
2,0.99,5,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",0,10,2,5,1,1,2.53846621513367
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",0,15,3,5,1,1,2.53846621513367
2,0.99,4,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",0,20,4,5,1,1,2.53846621513367
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",0,25,5,5,1,1,2.53846621513367
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",0,30,6,5,1,1,2.53846621513367
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",0,35,7,5,1,1,2.53846621513367
3,0.99,4,6,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",-0.5,35,7,11,2,0,2.53846621513367
2,0.99,4,6,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.53846621513367,"satisfaction_level_vv_2",-0.375,41,8,11,2,1,2.53846621513367
1,0.52,2,3,1,1,1,1.31549429893494,2.33990383148193,0.211229532957077,1.49115598201752,1.71149468421936,1.32721304893494,2.33990383148193,"satisfaction_level_vv_3",0.458333333333333,41,8,14,3,0,2.33990383148193
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.875,41,8,17,4,0,2.33343529701233
1,0.47,2,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.125,41,8,20,5,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.29166666666667,41,8,23,6,0,2.33343529701233
1,0.47,2,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.41071428571429,41,8,26,7,0,2.33343529701233
1,0.47,2,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.5,41,8,29,8,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.56944444444444,41,8,32,9,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.625,41,8,35,10,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.67045454545455,41,8,38,11,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",1.70833333333333,41,8,41,12,0,2.33343529701233
1,0.52,1,3,1,1,0,1.41538608074188,2.32102465629578,0.117416836321354,1.46991693973541,1.70483553409576,1.28487980365753,2.32102465629578,"satisfaction_level_vv_3",1.74038461538462,41,8,44,13,0,2.32102465629578
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.76785714285714,41,8,47,14,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.79166666666667,41,8,50,15,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.8125,41,8,53,16,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.83088235294118,41,8,56,17,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.84722222222222,41,8,59,18,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.86184210526316,41,8,62,19,0,2.31876492500305
2,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.875,41,8,65,20,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.88690476190476,41,8,68,21,0,2.31876492500305
2,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.89772727272727,41,8,71,22,0,2.31876492500305
2,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.90760869565217,41,8,74,23,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.91666666666667,41,8,77,24,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.925,41,8,80,25,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.93269230769231,41,8,83,26,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.93981481481481,41,8,86,27,0,2.31876492500305
1,0.52,3,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.94642857142857,41,8,89,28,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.95258620689655,41,8,92,29,0,2.31876492500305
1,0.52,3,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.95833333333333,41,8,95,30,0,2.31876492500305
1,0.45,2,3,1,1,0,1.28158175945282,2.31684136390686,-0.179082289338112,1.38293099403381,1.68869972229004,1.23271751403809,2.31684136390686,"satisfaction_level_vv_3",1.96370967741935,41,8,98,31,0,2.31684136390686
1,0.46,2,3,1,1,0,1.29264557361603,2.3093101978302,-0.16923999786377,1.39770948886871,1.68858134746552,1.25093328952789,2.3093101978302,"satisfaction_level_vv_3",1.96875,41,8,101,32,0,2.3093101978302
2,0.47,3,3,0,1,0,0.528118073940277,2.29708194732666,0.0616296865046024,1.49566340446472,1.70092439651489,1.30473721027374,2.29708194732666,"satisfaction_level_vv_3",1.97348484848485,41,8,104,33,0,2.29708194732666
1,0.47,2,3,0,1,0,0.528118073940277,2.29708194732666,0.0616296865046024,1.49566340446472,1.70092439651489,1.30473721027374,2.29708194732666,"satisfaction_level_vv_3",1.97794117647059,41,8,107,34,0,2.29708194732666
1,0.47,1,3,0,1,0,0.528118073940277,2.29708194732666,0.0616296865046024,1.49566340446472,1.70092439651489,1.30473721027374,2.29708194732666,"satisfaction_level_vv_3",1.98214285714286,41,8,110,35,0,2.29708194732666
1,0.47,2,3,0,1,0,0.528118073940277,2.29708194732666,0.0616296865046024,1.49566340446472,1.70092439651489,1.30473721027374,2.29708194732666,"satisfaction_level_vv_3",1.98611111111111,41,8,113,36,0,2.29708194732666
1,0.47,1,3,0,1,0,0.528118073940277,2.29708194732666,0.0616296865046024,1.49566340446472,1.70092439651489,1.30473721027374,2.29708194732666,"satisfaction_level_vv_3",1.98986486486486,41,8,116,37,0,2.29708194732666
1,0.47,1,3,0,1,0,0.528118073940277,2.29708194732666,0.0616296865046024,1.49566340446472,1.70092439651489,1.30473721027374,2.29708194732666,"satisfaction_level_vv_3",1.99342105263158,41,8,119,38,0,2.29708194732666
1,0.47,1,3,0,1,0,0.528118073940277,2.29708194732666,0.0616296865046024,1.49566340446472,1.70092439651489,1.30473721027374,2.29708194732666,"satisfaction_level_vv_3",1.99679487179487,41,8,122,39,0,2.29708194732666
