"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
1,0.83,4,4,1,1,1,2.78438496589661,1.20101022720337,-0.0415284894406796,0.130255907773972,1.72725307941437,0.925523161888123,2.78438496589661,"satisfaction_level_vv_2",NA,0,0,4,1,0,2.78438496589661
2,0.67,4,3,0,1,0,-0.282823711633682,2.65394020080566,-0.0328012630343437,3.92423582077026,1.64523375034332,1.13050580024719,2.65394020080566,"satisfaction_level_vv_3",NA,0,0,7,2,0,2.65394020080566
3,0.99,4,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",NA,0,0,12,3,0,2.45443677902222
2,0.99,4,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,5,1,12,3,1,2.45443677902222
2,0.99,3,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,10,2,12,3,1,2.45443677902222
2,0.99,3,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,15,3,12,3,1,2.45443677902222
2,0.99,4,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,20,4,12,3,1,2.45443677902222
2,0.99,3,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,25,5,12,3,1,2.45443677902222
2,0.99,4,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,30,6,12,3,1,2.45443677902222
2,0.99,3,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,35,7,12,3,1,2.45443677902222
2,0.99,4,5,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1,40,8,12,3,1,2.45443677902222
2,0.99,4,6,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",1.11111111111111,46,9,12,3,1,2.45443677902222
3,0.99,4,6,0,1,0,2.45443677902222,1.27798008918762,-0.0390952527523041,2.26101160049438,2.34190630912781,1.14104306697845,2.45443677902222,"satisfaction_level_vv_2",0.611111111111111,46,9,18,4,0,2.45443677902222
