"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,5,1,0,0,1,2.60686492919922
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,10,2,0,0,1,2.60686492919922
2,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,15,3,0,0,1,2.60686492919922
2,0.99,5,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",NA,20,4,0,0,1,2.60686492919922
3,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0,20,4,5,1,0,2.60686492919922
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0,25,5,5,1,1,2.60686492919922
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0,30,6,5,1,1,2.60686492919922
3,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0,30,6,10,2,0,2.60686492919922
2,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0,35,7,10,2,1,2.60686492919922
2,0.99,3,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0,40,8,10,2,1,2.60686492919922
2,0.99,4,5,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",0,45,9,10,2,1,2.60686492919922
3,0.99,4,6,0,1,0,2.60686492919922,1.25437068939209,-0.0414127930998802,2.21951675415039,2.55912637710571,1.13893592357635,2.60686492919922,"satisfaction_level_vv_2",-0.333333333333333,45,9,16,3,0,2.60686492919922
