"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
2,0.99,4,5,1,1,1,0.383635312318802,0.982244729995728,-0.0435965210199356,1.39519906044006,2.84028673171997,1.16633141040802,2.84028673171997,"average_montly_hours_vv_4",NA,5,1,0,0,1,2.84028673171997
2,0.86,3,5,1,1,1,0.113273121416569,1.2143167257309,-0.0436308719217777,2.81309056282043,1.47341060638428,1.06315338611603,2.81309056282043,"average_montly_hours_vv_3",NA,10,2,0,0,1,2.81309056282043
2,0.85,3,6,1,1,1,-0.422438025474548,1.0961629152298,-0.0435407198965549,2.72414827346802,1.50378584861755,1.03619015216827,2.72414827346802,"average_montly_hours_vv_3",NA,16,3,0,0,1,2.72414827346802
3,1,4,5,1,1,1,0.538383305072784,1.08230602741241,-0.0434208549559116,2.27280783653259,2.64435696601868,1.15641248226166,2.64435696601868,"average_montly_hours_vv_4",NA,21,4,0,0,1,2.64435696601868
3,1,4,5,1,1,1,0.538383305072784,1.08230602741241,-0.0434208549559116,2.27280783653259,2.64435696601868,1.15641248226166,2.64435696601868,"average_montly_hours_vv_4",NA,26,5,0,0,1,2.64435696601868
3,1,4,5,1,1,1,0.538383305072784,1.08230602741241,-0.0434208549559116,2.27280783653259,2.64435696601868,1.15641248226166,2.64435696601868,"average_montly_hours_vv_4",NA,31,6,0,0,1,2.64435696601868
1,1,1,4,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",1.16666666666667,31,6,4,1,0,2.58455657958984
2,1,4,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.666666666666667,31,6,9,2,0,2.58455657958984
3,1,3,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.642857142857143,36,7,9,2,1,2.58455657958984
3,1,3,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.625,41,8,9,2,1,2.58455657958984
2,1,3,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.611111111111111,46,9,9,2,1,2.58455657958984
3,1,5,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.444444444444444,46,9,14,3,0,2.58455657958984
2,1,3,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.433333333333333,51,10,14,3,1,2.58455657958984
3,1,3,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.424242424242424,56,11,14,3,1,2.58455657958984
2,1,2,5,0,1,0,1.89482581615448,1.15916430950165,-0.0399811267852783,2.58455657958984,2.13538122177124,1.13962805271149,2.58455657958984,"average_montly_hours_vv_3",0.340909090909091,56,11,19,4,0,2.58455657958984
