"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
2,0.66,3,3,0,1,0,-0.416071683168411,2.35891389846802,-0.0435596145689487,3.63904428482056,1.69531011581421,1.10487914085388,3.63904428482056,"average_montly_hours_vv_3",NA,3,1,0,0,1,3.63904428482056
2,0.66,3,3,0,1,0,-0.416071683168411,2.35891389846802,-0.0435596145689487,3.63904428482056,1.69531011581421,1.10487914085388,3.63904428482056,"average_montly_hours_vv_3",NA,6,2,0,0,1,3.63904428482056
2,0.86,3,5,1,1,1,1.80233943462372,1.23987150192261,-0.0552749745547771,2.83144760131836,1.62757933139801,1.00574922561646,2.83144760131836,"average_montly_hours_vv_3",NA,11,3,0,0,1,2.83144760131836
2,0.99,5,3,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.666666666666667,11,3,3,1,0,2.73313975334167
2,0.99,5,3,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.666666666666667,11,3,6,2,0,2.73313975334167
2,0.99,5,3,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.666666666666667,11,3,9,3,0,2.73313975334167
1,0.99,3,4,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.416666666666667,11,3,13,4,0,2.73313975334167
1,0.99,3,4,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.266666666666667,11,3,17,5,0,2.73313975334167
3,0.99,4,5,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.6,16,4,17,5,1,2.73313975334167
2,0.99,3,5,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.333333333333333,16,4,22,6,0,2.73313975334167
2,0.99,3,5,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.142857142857143,16,4,27,7,0,2.73313975334167
3,0.99,4,5,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.342857142857143,21,5,27,7,1,2.73313975334167
3,0.99,4,5,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.476190476190476,26,6,27,7,1,2.73313975334167
3,0.99,4,6,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.714285714285714,32,7,27,7,1,2.73313975334167
3,0.99,4,6,0,1,1,1.55753064155579,1.1315370798111,-0.0525857992470264,1.82390379905701,2.73313975334167,1.14067375659943,2.73313975334167,"average_montly_hours_vv_4",0.892857142857143,38,8,27,7,1,2.73313975334167
3,0.87,4,5,1,1,1,1.19516444206238,1.16110980510712,-0.0552749745547771,2.72137331962585,1.87774693965912,1.05001151561737,2.72137331962585,"average_montly_hours_vv_3",0.75,38,8,32,8,0,2.72137331962585
3,0.87,3,6,1,1,1,1.19516444206238,1.16110980510712,-0.0552749745547771,2.72137331962585,1.87774693965912,1.05001151561737,2.72137331962585,"average_montly_hours_vv_3",0.888888888888889,44,9,32,8,1,2.72137331962585
3,0.87,3,6,1,1,1,1.19516444206238,1.16110980510712,-0.0552749745547771,2.72137331962585,1.87774693965912,1.05001151561737,2.72137331962585,"average_montly_hours_vv_3",1,50,10,32,8,1,2.72137331962585
3,0.99,4,5,1,1,1,2.69843626022339,1.27333080768585,-0.0552910715341568,1.35610282421112,2.68319058418274,1.16117811203003,2.68319058418274,"average_montly_hours_vv_4",1,55,11,32,8,1,2.68319058418274
3,1,4,5,1,1,1,1.85218226909637,1.17726767063141,-0.0552701950073242,2.08184194564819,2.6536967754364,1.16117811203003,2.6536967754364,"average_montly_hours_vv_4",1,60,12,32,8,1,2.6536967754364
3,1,4,5,1,1,1,1.85218226909637,1.17726767063141,-0.0552701950073242,2.08184194564819,2.6536967754364,1.16117811203003,2.6536967754364,"average_montly_hours_vv_4",1,65,13,32,8,1,2.6536967754364
1,0.96,4,4,1,1,1,0.876616358757019,0.854919493198395,-0.0552910715341568,2.62172842025757,-0.314600199460983,1.17025220394135,2.62172842025757,"average_montly_hours_vv_3",1,65,13,36,9,0,2.62172842025757
2,0.96,4,6,1,1,1,0.876616358757019,0.854919493198395,-0.0552910715341568,2.62172842025757,-0.314600199460983,1.17025220394135,2.62172842025757,"average_montly_hours_vv_3",0.8,65,13,42,10,0,2.62172842025757
1,1,3,4,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.728571428571429,69,14,42,10,1,2.57282543182373
3,1,3,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.733333333333333,74,15,42,10,1,2.57282543182373
2,1,4,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.660606060606061,74,15,47,11,0,2.57282543182373
3,1,3,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.664772727272728,79,16,47,11,1,2.57282543182373
2,1,5,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.604166666666667,79,16,52,12,0,2.57282543182373
2,1,3,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.607843137254902,84,17,52,12,1,2.57282543182373
3,1,4,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.55656108597285,84,17,57,13,0,2.57282543182373
2,1,3,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.55982905982906,89,18,57,13,1,2.57282543182373
3,1,3,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.562753036437247,94,19,57,13,1,2.57282543182373
3,1,3,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.565384615384615,99,20,57,13,1,2.57282543182373
3,1,4,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.521428571428571,99,20,62,14,0,2.57282543182373
3,1,3,5,0,1,0,2.03068423271179,1.28702187538147,-0.0506761632859707,2.57282543182373,2.00034523010254,1.13282191753387,2.57282543182373,"average_montly_hours_vv_3",0.523809523809524,104,21,62,14,1,2.57282543182373
