"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","Education_vv_2","Education_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
48,0,0,1,3,0,1,0,3,1,0,1,0.15858824220826,0.538169368638079,0.538169368638079,"Education_vv_3",NA,1,1,0,0,1
48,0,0,1,2,0,1,0,3,1,0,0,0.15858824220826,0.538169368638079,0.538169368638079,"Education_vv_3",1,1,1,0,1,0
48,0,0,1,3,0,1,0,4,1,0,1,0.15858824220826,0.538169368638079,0.538169368638079,"Education_vv_3",1,2,2,0,1,1
48,0,0,1,3,0,1,0,3,1,0,0,0.15858824220826,0.538169368638079,0.538169368638079,"Education_vv_3",0.666666666666667,2,3,0,1,1
48,0,0,1,3,0,1,0,3,1,0,1,0.15858824220826,0.538169368638079,0.538169368638079,"Education_vv_3",0.75,3,4,0,1,1
48,0,0,1,2,0,1,0,3,1,0,1,0.15858824220826,0.538169368638079,0.538169368638079,"Education_vv_3",0.25,3,4,1,2,0
49,0,0,1,3,0,1,0,3,1,0,1,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.3,4,5,1,2,1
49,0,0,1,2,0,1,0,3,1,0,0,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.466666666666667,4,5,1,3,0
49,0,0,1,3,0,1,0,3,1,0,1,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.5,5,6,1,3,1
49,0,0,1,2,0,1,0,3,1,0,0,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.583333333333333,5,6,1,4,0
49,0,0,1,3,0,1,0,1,1,0,1,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.607142857142857,6,7,1,4,1
49,0,0,1,3,0,1,0,4,1,0,1,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.625,7,8,1,4,1
49,0,0,1,2,0,1,0,1,1,0,0,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.675,7,8,1,5,0
49,0,0,1,2,0,1,0,2,1,0,1,0.159491176106268,0.538114228633222,0.538114228633222,"Education_vv_3",0.541666666666667,7,8,2,6,0
