"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","Education_vv_2","Education_vv_3","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
31,0,0,1,2,0,1,0,3,1,0,0,0.230457675518824,0.046759696429196,0.746648136036625,-0.186891961085509,0.155312482277548,0.394204298478628,0.746648136036625,"Education_vv_3",NA,0,0,0,1,0
66,0,0,1,2,0,1,0,2,1,0,1,0.344040192390114,0.133333333333333,0.746648136036625,-0.186891961085509,0.12184265010352,0.399599027001141,0.746648136036625,"Education_vv_3",NA,0,0,1,2,0
40,0,0,1,3,0,1,0,4,1,1,1,0.230457675518824,0.189766707416463,0.746648136036625,-0.186891961085509,0.12184265010352,0.394204298478628,0.746648136036625,"Education_vv_3",0.5,1,1,1,2,1
42,0,0,1,2,0,1,0,3,1,0,1,0.230457675518824,0.189766707416463,0.746648136036625,-0.186891961085509,0.12184265010352,0.394204298478628,0.746648136036625,"Education_vv_3",0.333333333333333,1,1,2,3,0
37,0,0,1,2,0,1,0,3,1,0,0,0.230457675518824,0.189766707416463,0.746648136036625,-0.186891961085509,0.12184265010352,0.394204298478628,0.746648136036625,"Education_vv_3",0.5,1,1,2,4,0
53,0,0,1,1,0,1,0,3,1,0,0,0.230457675518824,0.189766707416463,0.746648136036625,-0.186891961085509,0.12184265010352,0.399599027001141,0.746648136036625,"Education_vv_3",0.6,1,1,2,5,0
20,0,0,1,2,0,1,0,1,1,0,0,0.230457675518824,0.0247357293868922,0.746648136036625,0.0203435804701627,-0.0574680421619198,0.394204298478628,0.746648136036625,"Education_vv_3",0.666666666666667,1,1,2,6,0
36,0,0,1,2,1,1,0,3,1,0,0,0.230457675518824,0.046759696429196,0.746648136036625,0.0787476280834915,0.216224747474747,0.394204298478628,0.746648136036625,"Education_vv_3",0.714285714285714,1,1,2,7,0
32,0,0,1,3,1,1,0,3,1,1,1,0.230457675518824,0.046759696429196,0.746648136036625,0.0787476280834915,0.216224747474747,0.394204298478628,0.746648136036625,"Education_vv_3",0.714285714285714,2,2,2,7,1
45,0,0,1,3,0,1,0,3,1,0,1,0.230457675518824,0.189766707416463,0.746648136036625,-0.186891961085509,0.12184265010352,0.399599027001141,0.746648136036625,"Education_vv_3",0.714285714285714,3,3,2,7,1
