"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","Education_vv_2","Education_vv_3","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
40,0,0,1,2,0,1,0,3,1,0,0,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",NA,0,0,0,1,0
36,0,0,1,2,1,1,0,3,1,0,0,0.225358455028083,0.163056341651659,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",NA,0,0,0,2,0
41,0,0,1,2,0,0,0,2,1,0,0,0.396728428701181,0.163056341651659,0.770856940509915,-0.0790736145574856,0.151483110698575,0.21412955465587,0.770856940509915,"Education_vv_3",NA,0,0,0,3,0
42,0,0,1,2,1,1,0,3,1,0,0,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",NA,0,0,0,4,0
45,0,0,1,3,0,1,0,3,1,0,1,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",1,1,1,0,4,1
31,0,0,1,2,0,1,0,3,1,0,0,0.225358455028083,0.104346821456829,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",1,1,1,0,5,0
18,0,0,1,1,0,1,0,1,1,0,0,0.225358455028083,0.0476190476190476,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",1,1,1,0,6,0
46,0,0,1,2,1,1,0,3,1,1,0,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",1,1,1,0,7,0
62,0,0,1,3,0,1,0,3,1,0,1,0.293469525863892,0.163056341651659,0.770856940509915,-0.0790736145574856,0.168706519945457,0.389891650342196,0.770856940509915,"Education_vv_3",1,2,2,0,7,1
38,0,0,1,2,1,1,0,3,1,1,1,0.225358455028083,0.163056341651659,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.875,2,2,1,8,0
23,0,0,1,3,0,1,0,4,1,0,1,0.225358455028083,0.104346821456829,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.875,3,3,1,8,1
48,0,0,1,3,1,1,0,3,1,1,1,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.875,4,4,1,8,1
43,0,0,1,2,1,1,0,3,1,1,1,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.777777777777778,4,4,2,9,0
59,0,0,1,2,0,1,0,3,0,0,1,0.37322562594013,0.163056341651659,0.770856940509915,-0.0790736145574856,0.0129108525334941,0.389891650342196,0.770856940509915,"Education_vv_3",0.7,4,4,3,10,0
49,0,0,1,3,0,0,0,3,1,0,1,0.396728428701181,0.163056341651659,0.770856940509915,-0.0790736145574856,0.151483110698575,0.389891650342196,0.770856940509915,"Education_vv_3",0.7,5,5,3,10,1
52,0,0,1,2,0,1,0,3,1,0,0,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.389891650342196,0.770856940509915,"Education_vv_3",0.727272727272727,5,5,3,11,0
61,0,0,1,2,0,1,0,3,1,0,0,0.293469525863892,0.163056341651659,0.770856940509915,-0.0790736145574856,0.168706519945457,0.389891650342196,0.770856940509915,"Education_vv_3",0.75,5,5,3,12,0
31,0,0,1,2,0,1,0,3,1,0,1,0.225358455028083,0.104346821456829,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.692307692307692,5,5,4,13,0
43,0,0,1,2,0,1,0,3,1,0,0,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.714285714285714,5,5,4,14,0
22,0,0,1,2,0,1,0,2,1,0,1,0.225358455028083,0.0476190476190476,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.666666666666667,5,5,5,15,0
42,0,0,1,3,0,1,0,3,1,0,1,0.225358455028083,0.163056341651659,0.770856940509915,-0.0790736145574856,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.666666666666667,6,6,5,15,1
25,0,0,1,3,0,1,0,3,1,0,1,0.225358455028083,0.104346821456829,0.770856940509915,-0.00968992248062014,0.213242950772812,0.452637851412033,0.770856940509915,"Education_vv_3",0.666666666666667,7,7,5,15,1
