Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
57,0,0,1,3,1,1,1,3,1,1,0,4.02592542534737,WorkHour_vv_4,0,0.0,0.0,1.0,0.0,0.0
57,0,0,1,3,1,1,1,4,1,1,1,4.02592542534737,WorkHour_vv_4,1,1.0,1.0,1.0,0.0,1.0
57,0,0,1,2,1,1,1,3,1,1,0,4.02592542534737,WorkHour_vv_4,0,1.0,1.0,2.0,0.0,1.0
57,0,0,1,2,1,1,1,3,1,1,1,4.02592542534737,WorkHour_vv_4,0,1.0,1.0,3.0,1.0,0.6666666666666667
57,0,0,1,3,1,1,1,4,1,1,1,4.02592542534737,WorkHour_vv_4,1,2.0,2.0,3.0,1.0,0.6666666666666667
57,0,0,1,2,1,1,1,3,1,1,1,4.02592542534737,WorkHour_vv_4,0,2.0,2.0,4.0,2.0,0.5
57,0,0,1,3,0,1,0,4,1,1,1,3.6630498647256724,WorkHour_vv_4,1,3.0,3.0,4.0,2.0,0.5
57,0,0,1,3,0,1,1,4,1,1,1,3.407321512969611,WorkHour_vv_4,1,4.0,4.0,4.0,2.0,0.5
52,1,0,0,3,0,0,0,3,0,0,0,3.3970993720885754,WorkHour_vv_4,0,4.0,4.0,5.0,2.0,0.6
52,1,0,0,1,0,0,0,3,0,0,0,3.3970993720885754,WorkHour_vv_4,0,4.0,4.0,6.0,2.0,0.6666666666666667
52,0,0,0,3,0,0,0,3,0,0,0,3.384507564846552,WorkHour_vv_4,0,4.0,4.0,7.0,2.0,0.7142857142857143
49,0,0,1,3,1,1,1,3,1,1,1,3.3814428176879487,WorkHour_vv_4,0,4.0,4.0,8.0,3.0,0.625
49,0,0,1,3,1,1,1,3,1,1,1,3.3814428176879487,WorkHour_vv_4,0,4.0,4.0,9.0,4.0,0.5555555555555556
49,0,0,1,3,1,1,1,4,1,1,1,3.3814428176879487,WorkHour_vv_4,1,5.0,5.0,9.0,4.0,0.5555555555555556
49,0,0,1,2,1,1,1,3,1,1,0,3.3814428176879487,WorkHour_vv_4,0,5.0,5.0,10.0,4.0,0.6
49,0,0,1,2,1,1,1,4,1,1,0,3.3814428176879487,WorkHour_vv_4,1,6.0,5.0,10.0,4.0,0.43333333333333335
49,0,0,1,3,1,1,1,3,1,1,1,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,11.0,5.0,0.37878787878787884
49,0,0,1,3,1,1,1,3,1,1,0,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,12.0,5.0,0.4166666666666667
49,0,0,1,3,1,1,1,3,1,1,0,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,13.0,5.0,0.44871794871794873
49,0,0,1,2,1,1,1,3,1,1,0,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,14.0,5.0,0.4761904761904762
49,0,0,1,3,1,1,1,3,1,1,1,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,15.0,6.0,0.43333333333333335
49,0,0,1,3,1,1,1,3,1,1,1,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,16.0,7.0,0.39583333333333337
49,0,0,1,3,1,1,1,3,1,1,0,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,17.0,7.0,0.42156862745098045
49,0,0,1,2,1,1,1,3,1,1,1,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,18.0,8.0,0.38888888888888895
49,0,0,1,3,1,1,1,3,1,1,1,3.3814428176879487,WorkHour_vv_4,0,6.0,5.0,19.0,9.0,0.3596491228070176
52,1,0,0,1,0,0,1,3,0,0,1,3.3743303406764,WorkHour_vv_4,0,6.0,5.0,20.0,10.0,0.33333333333333337
49,0,0,1,3,1,1,0,4,1,1,1,3.2376057259844853,WorkHour_vv_4,1,7.0,6.0,20.0,10.0,0.3571428571428571
57,0,0,1,3,1,0,1,3,0,0,0,3.0852582105721393,WorkHour_vv_4,0,7.0,6.0,21.0,10.0,0.38095238095238093
52,1,0,0,2,0,0,0,3,0,1,0,3.0633775855652146,WorkHour_vv_4,0,7.0,6.0,22.0,10.0,0.40259740259740256
52,1,0,0,1,1,0,1,3,0,0,0,2.793309463939743,WorkHour_vv_4,0,7.0,6.0,23.0,10.0,0.42236024844720493
57,0,0,1,2,0,1,0,4,1,0,1,2.730114252724567,WorkHour_vv_4,1,8.0,7.0,23.0,10.0,0.44021739130434784
57,0,0,1,2,0,1,0,3,1,0,0,2.730114252724567,WorkHour_vv_4,0,8.0,7.0,24.0,10.0,0.4583333333333333
57,0,0,1,2,0,1,0,3,1,0,0,2.730114252724567,WorkHour_vv_4,0,8.0,7.0,25.0,10.0,0.475
57,0,0,1,2,0,1,0,3,1,0,1,2.730114252724567,WorkHour_vv_4,0,8.0,7.0,26.0,11.0,0.4519230769230769
57,0,0,1,2,0,1,0,3,1,0,1,2.730114252724567,WorkHour_vv_4,0,8.0,7.0,27.0,12.0,0.4305555555555556
57,0,0,1,1,0,1,1,3,1,0,0,2.7203906047529745,WorkHour_vv_4,0,8.0,7.0,28.0,12.0,0.44642857142857145
57,0,0,1,1,0,1,1,3,1,0,1,2.7203906047529745,WorkHour_vv_4,0,8.0,7.0,29.0,13.0,0.4267241379310345
57,0,0,1,2,0,1,1,3,1,0,0,2.7203906047529745,WorkHour_vv_4,0,8.0,7.0,30.0,13.0,0.44166666666666665
57,0,0,1,2,1,1,1,3,1,0,0,2.6996621845549433,WorkHour_vv_4,0,8.0,7.0,31.0,13.0,0.45564516129032256
