"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
41,0,1,0,2,1,1,0,2,1,0,0,0.17741935483871,0.0725806451612903,0.475268817204301,0.475268817204301,"WorkHour_vv_4",NA,0,0,0,1,0
32,0,0,1,3,1,1,0,3,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",NA,0,0,1,2,0
47,0,1,0,2,1,1,0,4,0,0,0,0.17741935483871,0.0725806451612903,0.475268817204301,0.475268817204301,"WorkHour_vv_4",-0.5,0,1,1,2,1
48,0,0,1,3,1,1,0,3,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",-0.666666666666667,0,1,2,3,0
35,0,0,1,3,1,1,0,3,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",-0.75,0,1,3,4,0
50,0,0,0,1,1,0,0,3,1,0,0,0.17741935483871,0.0725806451612903,0.475268817204301,0.475268817204301,"WorkHour_vv_4",-0.6,0,1,3,5,0
44,0,0,1,2,1,0,0,3,0,1,0,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",-0.5,0,1,3,6,0
24,0,1,0,2,1,1,0,3,1,0,0,-0.0219435736677116,-0.107383844225949,0.475268817204301,0.475268817204301,"WorkHour_vv_4",-0.428571428571429,0,1,3,7,0
39,0,1,0,2,1,0,0,4,0,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.0714285714285715,1,2,3,7,1
42,0,0,1,3,1,1,0,2,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0,1,2,4,8,0
38,0,0,1,2,1,1,0,3,1,1,0,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.0555555555555556,1,2,4,9,0
53,0,0,1,2,1,1,0,4,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.222222222222222,2,3,4,9,1
57,0,1,0,3,1,1,0,3,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.166666666666667,2,3,5,10,0
61,0,1,0,2,1,1,0,3,1,0,0,0.17741935483871,0.0725806451612903,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.212121212121212,2,3,5,11,0
42,0,1,0,2,1,1,0,4,1,0,0,0.17741935483871,0.0725806451612903,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.0454545454545455,2,4,5,11,1
31,0,0,0,3,1,1,0,2,1,1,0,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.0833333333333333,2,4,5,12,0
39,0,0,1,3,1,1,0,4,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.183333333333333,3,5,5,12,1
48,0,0,1,2,1,1,0,3,1,1,1,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.138461538461538,3,5,6,13,0
35,0,0,0,2,1,1,0,3,1,1,0,0.17741935483871,0.141922544627149,0.475268817204301,0.475268817204301,"WorkHour_vv_4",0.171428571428571,3,5,6,14,0
