"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
41,0,1,0,2,1,1,0,2,1,0,0,0.0130459444129326,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",NA,0,0,0,1,0
36,0,0,1,2,1,1,0,3,1,0,0,-0.0401606425702811,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",NA,0,0,0,2,0
32,0,0,1,3,1,1,0,3,1,1,1,-0.0401606425702811,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",NA,0,0,1,3,0
55,0,0,0,2,1,0,0,3,1,0,0,-0.0704125177809388,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",NA,0,0,1,4,0
42,0,0,1,3,1,1,0,3,1,1,1,-0.0401606425702811,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",NA,0,0,2,5,0
46,0,0,1,2,1,1,0,3,1,1,0,-0.0401606425702811,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",NA,0,0,2,6,0
47,0,1,0,2,1,1,0,4,0,0,0,0.160920748370822,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.333333333333333,0,1,2,6,1
34,0,0,0,1,1,1,0,1,1,0,0,0.0130459444129326,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.285714285714286,0,1,2,7,0
58,0,0,1,3,1,1,0,3,1,1,1,-0.0401606425702811,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.375,0,1,3,8,0
39,0,0,1,2,1,1,0,4,1,1,1,-0.0401606425702811,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",0.125,1,2,3,8,1
33,0,0,1,2,1,1,0,4,1,0,0,-0.0401606425702811,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.0416666666666667,1,3,3,8,1
55,0,1,0,3,1,1,0,1,1,0,1,-0.0704125177809388,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.111111111111111,1,3,4,9,0
53,0,0,1,2,1,1,0,3,1,1,1,-0.0401606425702811,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.166666666666667,1,3,5,10,0
35,0,0,1,3,1,1,0,3,1,1,1,-0.0401606425702811,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.212121212121212,1,3,6,11,0
47,0,0,1,2,1,1,0,3,1,1,0,-0.0401606425702811,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.166666666666667,1,3,6,12,0
50,0,0,0,1,1,0,0,3,1,0,0,-0.0704125177809388,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.128205128205128,1,3,6,13,0
47,0,0,0,2,1,1,0,1,1,1,0,0.160920748370822,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.0952380952380952,1,3,6,14,0
38,0,0,1,2,1,1,0,3,1,1,0,-0.0401606425702811,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.0666666666666667,1,3,6,15,0
46,0,0,1,3,1,1,0,4,1,0,1,-0.0401606425702811,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",0.1,2,4,6,15,1
57,0,1,0,3,1,1,0,3,1,1,1,-0.0704125177809388,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",0.0625,2,4,7,16,0
50,0,1,0,3,1,1,0,4,1,1,0,-0.0704125177809388,0.0129214865862664,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.0375,2,5,7,16,1
38,0,0,1,3,1,1,0,2,1,1,1,-0.0401606425702811,0.107115667664823,0.469057665260197,0.469057665260197,"WorkHour_vv_4",-0.0705882352941176,2,5,8,17,0
