"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
22,0,0,1,2,1,0,1,1,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,0,1,0
31,1,0,0,3,0,0,0,3,1,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,1,2,0
30,1,0,0,2,1,0,0,3,0,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,2,3,0
30,1,0,0,3,0,0,1,3,0,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,3,4,0
41,0,0,1,2,0,0,0,2,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,3,5,0
27,1,0,0,2,0,0,1,3,0,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,4,6,0
38,1,0,0,2,1,0,1,4,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,4,7,0
35,1,0,0,2,1,0,0,3,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,4,8,0
36,0,0,1,2,0,0,1,3,1,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,5,9,0
30,1,0,0,2,1,0,1,3,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,5,10,0
29,1,0,0,1,0,0,1,3,0,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,6,11,0
22,0,0,0,2,0,0,1,3,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,6,12,0
27,0,0,0,2,1,0,1,3,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,6,13,0
24,1,0,0,3,0,0,1,1,1,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,7,14,0
31,1,0,0,2,0,0,0,3,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,7,15,0
23,0,0,0,2,0,0,0,3,1,0,0,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,7,16,0
27,1,0,0,3,0,0,0,3,1,0,1,0.437338877338877,0.437338877338877,"SelfEmp_vv_1",NA,0,0,8,17,0
