"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
32,0,0,0,1,0,1,1,3,0,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",NA,0,0,0,1,0
30,1,0,0,1,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",NA,0,0,1,2,0
30,1,0,0,2,0,1,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",NA,0,0,1,3,0
31,0,1,0,3,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.333333333333333,0,1,1,3,1
31,0,0,1,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.25,0,1,1,4,0
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.2,0,1,1,5,0
31,1,0,0,2,0,1,1,1,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.333333333333333,0,1,2,6,0
30,1,0,0,3,0,0,1,3,0,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.428571428571429,0,1,3,7,0
31,1,0,0,3,0,0,1,4,0,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.5,0,1,4,8,0
31,1,0,0,3,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.555555555555556,0,1,5,9,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.5,0,1,5,10,0
31,1,0,0,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.454545454545455,0,1,5,11,0
32,0,0,1,3,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.416666666666667,0,1,5,12,0
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.384615384615385,0,1,5,13,0
32,1,0,0,2,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.428571428571429,0,1,6,14,0
31,1,0,0,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.4,0,1,6,15,0
31,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.4375,0,1,7,16,0
31,1,0,0,1,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.470588235294118,0,1,8,17,0
32,0,0,0,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.444444444444444,0,1,8,18,0
30,1,0,0,2,0,1,1,3,0,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.473684210526316,0,1,9,19,0
30,1,0,0,2,0,1,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.45,0,1,9,20,0
31,0,0,0,2,0,1,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.428571428571429,0,1,9,21,0
30,1,0,0,2,0,1,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.409090909090909,0,1,9,22,0
30,1,0,0,1,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.391304347826087,0,1,9,23,0
30,1,0,0,1,0,0,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.416666666666667,0,1,10,24,0
32,1,0,0,2,0,1,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.4,0,1,10,25,0
30,0,0,1,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.384615384615385,0,1,10,26,0
30,1,0,0,3,0,1,1,4,0,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.407407407407407,0,1,11,27,0
30,0,0,1,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.392857142857143,0,1,11,28,0
32,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.413793103448276,0,1,12,29,0
32,1,0,0,3,0,0,1,3,0,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.4,0,1,12,30,0
30,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.387096774193548,0,1,12,31,0
30,1,0,0,3,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.40625,0,1,13,32,0
31,1,0,0,2,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.424242424242424,0,1,14,33,0
30,1,0,0,3,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.441176470588235,0,1,15,34,0
30,1,0,0,3,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.457142857142857,0,1,16,35,0
32,1,0,0,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.444444444444444,0,1,16,36,0
31,1,0,0,3,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.459459459459459,0,1,17,37,0
31,0,0,1,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.447368421052632,0,1,17,38,0
30,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.435897435897436,0,1,17,39,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.425,0,1,17,40,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.414634146341463,0,1,17,41,0
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.404761904761905,0,1,17,42,0
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",-0.395348837209302,0,1,17,43,0
30,0,1,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.104651162790698,1,2,17,43,1
32,0,0,1,3,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0909090909090909,1,2,18,44,0
30,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.1,1,2,18,45,0
30,1,0,0,2,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0869565217391304,1,2,19,46,0
32,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.074468085106383,1,2,20,47,0
31,1,0,0,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0833333333333333,1,2,20,48,0
32,1,0,0,3,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0714285714285715,1,2,21,49,0
31,1,0,0,1,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.08,1,2,21,50,0
31,1,0,0,1,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0686274509803921,1,2,22,51,0
30,1,0,0,3,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0576923076923077,1,2,23,52,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0660377358490566,1,2,23,53,0
30,1,0,0,2,0,1,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0740740740740741,1,2,23,54,0
30,1,0,0,3,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0636363636363637,1,2,24,55,0
31,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0535714285714285,1,2,25,56,0
30,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0614035087719298,1,2,25,57,0
30,1,0,0,3,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0689655172413793,1,2,25,58,0
32,0,0,0,2,0,1,1,2,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.076271186440678,1,2,25,59,0
30,1,0,0,1,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0833333333333333,1,2,25,60,0
31,1,0,0,1,0,1,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0901639344262295,1,2,25,61,0
31,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0806451612903226,1,2,26,62,0
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0873015873015873,1,2,26,63,0
32,0,0,1,2,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.09375,1,2,26,64,0
32,1,0,0,1,0,1,1,4,0,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.1,1,2,26,65,0
32,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0909090909090909,1,2,27,66,0
31,1,0,0,2,0,0,1,4,0,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.0970149253731343,1,2,27,67,0
30,0,1,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.263681592039801,2,3,27,67,1
32,1,0,0,2,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.254901960784314,2,3,28,68,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.260869565217391,2,3,28,69,0
32,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.252380952380952,2,3,29,70,0
30,1,0,0,1,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.244131455399061,2,3,30,71,0
30,0,0,1,2,0,0,1,4,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.25,2,3,30,72,0
31,0,0,1,2,0,1,1,1,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.255707762557078,2,3,30,73,0
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.261261261261261,2,3,30,74,0
30,1,0,0,3,0,1,1,1,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.253333333333333,2,3,31,75,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.258771929824561,2,3,31,76,0
30,0,1,0,2,0,1,1,1,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.342105263157895,3,4,31,76,1
31,1,0,0,1,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.347402597402597,3,4,31,77,0
30,0,1,0,3,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.397402597402597,4,5,31,77,1
32,0,0,1,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.38974358974359,4,5,32,78,0
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.39493670886076,4,5,32,79,0
32,1,0,0,2,0,0,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.3875,4,5,33,80,0
32,1,0,0,2,0,1,1,3,0,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.392592592592593,4,5,33,81,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.397560975609756,4,5,33,82,0
31,1,0,0,2,0,1,1,2,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.402409638554217,4,5,33,83,0
31,1,0,0,2,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.395238095238095,4,5,34,84,0
32,0,1,0,3,0,1,1,4,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.428571428571429,5,6,34,84,1
32,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.433333333333333,5,6,34,85,0
30,1,0,0,1,0,0,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.437984496124031,5,6,34,86,0
31,1,0,0,2,0,1,1,3,1,0,0,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.442528735632184,5,6,34,87,0
30,1,0,0,3,0,1,1,3,1,0,1,0.448936114935959,0.448936114935959,"SelfEmp_vv_1",0.435606060606061,5,6,35,88,0
