"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
76,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",NA,0,0,1,1,0
76,0,1,0,3,1,1,1,3,0,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0,1,1,1,1,1
90,0,0,1,3,1,1,1,4,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0,1,1,2,2,0
67,0,1,0,3,1,1,1,1,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0,2,2,2,2,1
67,0,0,0,3,1,1,1,1,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.333333333333333,2,2,2,3,0
90,1,0,0,3,1,1,1,1,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.25,2,2,3,4,0
68,1,0,0,3,1,1,1,4,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.2,2,2,4,5,0
69,0,0,0,2,1,1,1,4,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.333333333333333,2,2,4,6,0
68,0,0,0,3,1,1,1,4,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.428571428571429,2,2,4,7,0
67,1,0,0,2,1,1,1,1,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.5,2,2,4,8,0
69,0,0,0,2,1,1,1,3,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.555555555555556,2,2,4,9,0
69,1,0,0,2,1,1,1,4,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.5,2,2,5,10,0
71,0,0,0,2,1,1,1,3,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.545454545454545,2,2,5,11,0
78,0,1,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.545454545454545,3,3,5,11,1
90,1,0,0,3,1,1,0,3,0,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.5,3,3,6,12,0
73,0,1,0,1,1,1,1,4,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.25,3,4,6,12,1
78,0,1,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.3,4,5,6,12,1
79,0,1,0,2,1,1,1,2,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.333333333333333,5,6,6,12,1
69,0,0,0,3,1,1,1,1,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.371794871794872,5,6,6,13,0
77,0,1,0,3,1,1,1,3,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.252747252747253,5,7,6,13,1
68,0,1,0,2,1,1,1,4,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.163461538461538,5,8,6,13,1
73,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.125,5,8,7,14,0
81,1,0,0,2,1,1,1,2,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0916666666666667,5,8,8,15,0
68,1,0,0,3,1,1,1,3,0,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0625,5,8,9,16,0
67,0,1,0,2,1,1,1,4,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",-0.00694444444444442,5,9,9,16,1
73,0,1,0,3,1,1,1,4,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0375,6,10,9,16,1
68,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0117647058823529,6,10,10,17,0
72,0,1,0,3,1,1,1,2,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0481283422459893,7,11,10,17,1
68,0,0,1,3,1,1,1,3,0,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0252525252525252,7,11,11,18,0
67,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.00478468899521534,7,11,12,19,0
67,0,0,0,3,1,1,1,2,0,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0363636363636364,7,11,12,20,0
69,0,1,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0666666666666667,8,12,12,20,1
70,0,0,0,3,1,1,1,2,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0952380952380952,8,12,12,21,0
78,0,1,0,2,1,1,1,1,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.120879120879121,9,13,12,21,1
70,0,1,0,2,1,1,1,2,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0714285714285715,9,14,12,21,1
69,0,1,0,2,1,1,1,1,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0952380952380952,10,15,12,21,1
73,1,0,0,2,1,1,1,4,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0757575757575757,10,15,13,22,0
69,1,0,0,1,1,1,1,4,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.101449275362319,10,15,13,23,0
67,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.0833333333333333,10,15,14,24,0
67,0,0,0,3,1,1,1,2,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.106666666666667,10,15,14,25,0
71,0,0,0,3,1,1,1,1,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.128205128205128,10,15,14,26,0
74,1,0,0,2,1,1,1,2,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.111111111111111,10,15,15,27,0
75,0,1,0,2,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.131944444444444,11,16,15,27,1
69,0,1,0,2,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.150326797385621,12,17,15,27,1
76,1,0,0,3,1,1,1,1,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.170168067226891,12,17,15,28,0
67,0,0,0,2,1,1,1,3,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.188640973630832,12,17,15,29,0
81,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.172549019607843,12,17,16,30,0
73,1,0,0,2,1,1,1,2,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.157495256166983,12,17,17,31,0
72,1,0,0,2,1,1,1,3,0,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.174632352941177,12,17,17,32,0
80,0,1,0,3,1,1,1,4,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.190972222222222,13,18,17,32,1
72,0,0,0,2,1,1,1,1,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.207070707070707,13,18,17,33,0
69,0,1,0,2,1,1,1,1,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.221690590111643,14,19,17,33,1
68,0,0,1,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.207430340557275,14,19,18,34,0
73,0,0,0,3,1,1,0,1,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.222556390977444,14,19,18,35,0
67,0,1,0,3,1,1,1,2,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.235714285714286,15,20,18,35,1
67,0,0,0,2,1,1,1,3,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.25,15,20,18,36,0
80,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.236486486486487,15,20,19,37,0
71,1,0,0,1,1,1,1,3,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.25,15,20,19,38,0
72,0,0,0,3,1,1,1,2,1,1,0,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.262820512820513,15,20,19,39,0
73,1,0,0,1,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.25,15,20,20,40,0
76,1,0,0,3,1,1,1,2,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.23780487804878,15,20,21,41,0
68,0,1,0,2,1,1,1,4,0,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.249709639953542,16,21,21,41,1
68,0,1,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.260532150776053,17,22,21,41,1
71,0,1,0,1,1,1,1,4,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.270413573700954,18,23,21,41,1
67,1,0,0,3,1,1,1,3,1,1,1,0.400121157049826,0.400121157049826,"SelfEmp_vv_1",0.25879917184265,18,23,22,42,0
58,1,0,0,2,0,1,1,2,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.27098078867543,18,23,22,43,0
50,1,0,0,1,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.259881422924901,18,23,23,44,0
50,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.271497584541063,18,23,23,45,0
50,1,0,0,1,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.260869565217391,18,23,24,46,0
49,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.271970397779834,18,23,24,47,0
54,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.282608695652174,18,23,24,48,0
50,0,0,0,3,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.292812777284827,18,23,24,49,0
51,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.302608695652174,18,23,24,50,0
60,1,0,0,1,0,0,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.312020460358056,18,23,24,51,0
52,0,1,0,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.321078431372549,19,24,24,51,1
57,1,0,0,3,0,1,1,4,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.310897435897436,19,24,25,52,0
50,1,0,0,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.301100628930818,19,24,26,53,0
51,0,0,1,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.291666666666667,19,24,27,54,0
57,0,0,1,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.300757575757576,19,24,27,55,0
58,1,0,0,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.291666666666667,19,24,28,56,0
58,0,1,0,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.3,20,25,28,56,1
56,1,0,0,2,0,0,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.291228070175439,20,25,29,57,0
62,0,1,0,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.298920377867746,21,26,29,57,1
49,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.307692307692308,21,26,29,58,0
54,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.316166883963494,21,26,29,59,0
59,0,0,1,2,0,0,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.307692307692308,21,26,30,60,0
62,0,0,1,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.299495586380832,21,26,31,61,0
59,0,0,0,2,0,1,1,1,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.307692307692308,21,26,31,62,0
49,1,0,0,1,0,0,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.315628815628816,21,26,31,63,0
58,0,1,0,2,0,1,1,4,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.322751322751323,22,27,31,63,1
50,1,0,0,2,0,1,1,1,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.330439814814815,22,27,31,64,0
49,0,1,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.301339285714286,22,28,31,64,1
50,0,0,1,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.293406593406593,22,28,32,65,0
53,0,0,1,2,0,0,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.285714285714286,22,28,33,66,0
52,1,0,0,1,0,0,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.29317697228145,22,28,33,67,0
52,0,0,1,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.300420168067227,22,28,33,68,0
56,1,0,0,1,0,1,1,4,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.29296066252588,22,28,34,69,0
53,1,0,0,3,0,1,1,3,0,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.285714285714286,22,28,35,70,0
61,0,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.292756539235412,22,28,35,71,0
60,0,0,0,2,0,1,1,3,0,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.299603174603175,22,28,35,72,0
57,0,0,0,1,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.306262230919765,22,28,35,73,0
57,1,0,0,1,0,1,1,4,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.312741312741313,22,28,35,74,0
51,1,0,0,3,0,1,1,2,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.319047619047619,22,28,35,75,0
49,0,1,0,1,0,1,1,4,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.291954022988506,22,29,35,75,1
51,1,0,0,1,0,0,1,4,0,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.284936479128857,22,29,36,76,0
51,1,0,0,3,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.278101209135692,22,29,37,77,0
53,0,1,0,2,0,1,1,4,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.286147186147186,23,30,37,77,1
54,0,0,0,2,0,1,1,4,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.292307692307692,23,30,37,78,0
51,0,1,0,1,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.299834574028122,24,31,37,78,1
52,1,0,0,2,0,1,1,2,0,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.30583911800735,24,31,37,79,0
56,1,0,0,1,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.311693548387097,24,31,37,80,0
49,1,0,0,2,0,1,1,4,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.317403424930307,24,31,37,81,0
52,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.322974036191975,24,31,37,82,0
50,1,0,0,3,0,0,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.316362223085892,24,31,38,83,0
56,0,1,0,2,0,1,1,4,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.323418674698795,25,32,38,83,1
61,1,0,0,1,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.328869047619048,25,32,38,84,0
53,1,0,0,2,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.322426470588235,25,32,39,85,0
56,1,0,0,1,0,1,1,3,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.316133720930233,25,32,40,86,0
61,1,0,0,1,0,1,1,2,1,0,1,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.309985632183908,25,32,41,87,0
51,1,0,0,2,0,0,1,3,0,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.315340909090909,25,32,41,88,0
53,1,0,0,2,0,1,1,3,1,0,0,0.397388684298627,0.397388684298627,"SelfEmp_vv_1",0.320575842696629,25,32,41,89,0
