stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
129.2813142,0,1,33.0,0,0,1,1,1,3,1,0,0,1,1,0.3923280385232773,Extraversion_vv_4,0,0.0,0.0,1.0,1.0,0.0
83.58110883,0,1,33.0,0,0,1,1,0,2,1,0,1,1,1,0.3679078523640442,Extraversion_vv_4,0,0.0,0.0,2.0,2.0,0.0
63.54004107,1,0,31.0,0,0,1,1,0,4,0,0,1,1,1,0.3648744683394736,Extraversion_vv_4,1,1.0,1.0,2.0,2.0,0.0
10.94045175,1,1,33.0,0,1,1,1,0,4,1,0,1,1,0,0.35699917218869603,Extraversion_vv_4,1,2.0,1.0,2.0,2.0,-0.5
9.100616016,1,0,33.0,1,0,1,1,0,2,0,0,1,1,0,0.33825362144968807,Extraversion_vv_4,0,2.0,1.0,3.0,2.0,-0.16666666666666663
96.72279261,1,1,30.0,0,0,1,1,0,2,1,0,0,1,1,0.33815670307145096,Extraversion_vv_4,0,2.0,1.0,4.0,3.0,-0.25
13.33880903,1,0,33.0,1,1,1,1,0,1,0,0,0,1,0,0.33752786948048946,Extraversion_vv_4,0,2.0,1.0,5.0,3.0,-0.09999999999999998
73.65913758,1,0,30.0,1,1,0,1,1,4,0,0,1,0,1,0.32723046675636036,Extraversion_vv_4,1,3.0,2.0,5.0,3.0,0.06666666666666665
54.04517454,1,0,30.0,1,1,0,1,1,3,0,0,1,1,0,0.3259358546608397,Extraversion_vv_4,0,3.0,2.0,6.0,3.0,0.16666666666666663
21.35523614,1,1,31.0,0,0,0,0,0,1,0,0,1,1,0,0.3248990397982548,Extraversion_vv_4,0,3.0,2.0,7.0,3.0,0.23809523809523808
155.3675565,0,0,30.0,0,0,1,1,1,3,1,0,0,1,1,0.3201540592191008,Extraversion_vv_4,0,3.0,2.0,8.0,4.0,0.16666666666666663
35.38398357,1,0,31.0,1,0,1,1,1,4,1,0,0,1,0,0.3179984049529417,Extraversion_vv_4,1,4.0,2.0,8.0,4.0,0.0
118.89938400000001,1,0,31.0,1,0,1,1,1,1,1,0,0,1,1,0.3179984049529417,Extraversion_vv_4,0,4.0,2.0,9.0,5.0,-0.05555555555555558
6.6036960989999995,1,1,22.0,0,0,0,1,1,1,0,0,1,1,0,0.3154168758233614,Extraversion_vv_4,0,4.0,2.0,10.0,5.0,0.0
42.57905544,1,0,30.0,1,0,0,1,1,2,1,0,0,1,0,0.30622750854446124,Extraversion_vv_4,0,4.0,2.0,11.0,5.0,0.04545454545454547
94.81724846,0,0,30.40033257,1,0,0,0,1,2,0,0,1,1,1,0.30273280511156125,Extraversion_vv_4,0,4.0,2.0,12.0,6.0,0.0
139.0718686,1,0,32.0,0,0,0,1,1,1,0,0,0,1,1,0.2884881864349531,Extraversion_vv_4,0,4.0,2.0,13.0,7.0,-0.038461538461538436
133.9137577,1,1,19.0,0,0,0,1,0,2,0,0,1,1,1,0.2881131544073763,Extraversion_vv_4,0,4.0,2.0,14.0,8.0,-0.0714285714285714
