stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
49.87268994,1,0,30.40033257,0,0,1,0,1,1,0,0,0,1,0,0.44853208029941954,Extraversion_vv_4,0,0.0,0.0,1.0,0.0,0.0
43.92607803,1,0,32.0,1,0,1,1,1,2,0,0,0,1,0,0.40797118587541825,Extraversion_vv_4,0,0.0,0.0,2.0,0.0,0.0
15.34291581,1,0,30.0,1,0,1,1,1,3,0,0,0,1,0,0.37780922429748953,Extraversion_vv_4,0,0.0,0.0,3.0,0.0,0.0
8.082135524,1,0,33.0,1,0,1,0,0,1,1,0,0,1,0,0.35970171164710013,Extraversion_vv_4,0,0.0,0.0,4.0,0.0,0.0
144.5913758,1,1,30.0,0,0,0,1,1,1,0,0,1,1,1,0.3388535087975084,Extraversion_vv_4,0,0.0,0.0,5.0,1.0,0.0
11.30184805,1,0,34.0,0,0,1,0,0,1,0,0,0,0,0,0.28516989142227,Extraversion_vv_4,0,0.0,0.0,6.0,1.0,0.0
34.0698152,1,0,34.0,0,0,1,0,0,1,0,0,0,0,0,0.28516989142227,Extraversion_vv_4,0,0.0,0.0,7.0,1.0,0.0
10.90759754,1,0,32.0,1,0,1,1,0,1,0,0,1,1,0,0.2742492031691408,Extraversion_vv_4,0,0.0,0.0,8.0,1.0,0.0
34.56262834,1,1,31.0,0,0,1,1,0,1,0,0,1,0,0,0.2590595139011831,Extraversion_vv_4,0,0.0,0.0,9.0,1.0,0.0
10.94045175,1,1,33.0,0,1,1,1,0,4,1,0,1,1,0,0.25836149543619213,Extraversion_vv_4,1,1.0,0.0,9.0,1.0,-0.1111111111111111
96.72279261,1,1,30.0,0,0,1,1,0,2,1,0,0,1,1,0.2537633460806826,Extraversion_vv_4,0,1.0,0.0,10.0,2.0,-0.2
81.18275154,1,0,31.0,1,0,0,1,1,2,0,1,1,0,1,0.24390477212210512,Grey_wage_vv_1,1,2.0,1.0,10.0,2.0,0.3
12.02464066,1,1,30.0,0,0,1,0,0,3,0,0,1,0,0,0.2408426287689296,Extraversion_vv_4,0,2.0,1.0,11.0,2.0,0.3181818181818182
35.38398357,1,0,31.0,1,0,1,1,1,4,1,0,0,1,0,0.2308507956243183,Extraversion_vv_4,1,3.0,1.0,11.0,2.0,0.1515151515151515
118.89938400000001,1,0,31.0,1,0,1,1,1,1,1,0,0,1,1,0.2308507956243183,Extraversion_vv_4,0,3.0,1.0,12.0,3.0,0.08333333333333331
130.9897331,1,0,31.0,1,0,1,1,1,3,1,0,0,1,1,0.2308507956243183,Extraversion_vv_4,0,3.0,1.0,13.0,4.0,0.025641025641025605
6.6036960989999995,1,1,22.0,0,0,0,1,1,1,0,0,1,1,0,0.2269394515587932,Extraversion_vv_4,0,3.0,1.0,14.0,4.0,0.047619047619047616
22.73511294,1,0,34.0,1,0,1,1,0,3,0,0,0,0,0,0.22278401537041925,Extraversion_vv_4,0,3.0,1.0,15.0,4.0,0.06666666666666665
15.11293634,1,0,23.0,1,0,0,1,0,1,0,0,1,1,0,0.22237654126546075,Grey_wage_vv_1,1,4.0,1.0,15.0,4.0,-0.016666666666666663
5.815195072000001,1,0,25.0,0,0,1,1,1,4,0,1,0,1,0,0.2220285564635632,Grey_wage_vv_1,1,5.0,1.0,15.0,4.0,-0.06666666666666665
15.14579055,1,1,22.0,0,0,1,1,1,2,0,1,0,1,0,0.22178302627895957,Grey_wage_vv_1,1,6.0,1.0,15.0,4.0,-0.1
10.84188912,1,0,30.40033257,1,0,1,1,1,1,0,0,1,0,0,0.21497762163870632,Extraversion_vv_4,0,6.0,1.0,16.0,4.0,-0.08333333333333334
138.9404517,0,0,30.0,0,0,1,1,1,3,1,0,0,1,1,0.21282747121463053,Extraversion_vv_4,0,6.0,1.0,17.0,5.0,-0.12745098039215688
