"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","Education_vv_2","Education_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
39,0,0,1,3,0,1,1,3,1,0,0,0.158347676419966,0.688825063825064,0.688825063825064,"Education_vv_3",NA,0,1,0,0,1
31,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0,0,1,0,1,0
66,0,0,1,2,0,1,0,2,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",-0.5,0,1,1,2,0
42,0,0,1,2,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",-0.666666666666667,0,1,2,3,0
37,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",-0.5,0,1,2,4,0
53,0,0,1,1,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",-0.4,0,1,2,5,0
27,0,0,1,3,0,1,1,3,1,0,1,0.069024045261669,0.688825063825064,0.688825063825064,"Education_vv_3",0.1,1,2,2,5,1
36,0,0,1,3,0,1,1,3,1,0,1,0.158347676419966,0.688825063825064,0.688825063825064,"Education_vv_3",0.266666666666667,2,3,2,5,1
45,0,0,1,3,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.35,3,4,2,5,1
58,0,0,1,3,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.4,4,5,2,5,1
26,0,0,1,3,0,1,1,3,1,0,1,0.069024045261669,0.688825063825064,0.688825063825064,"Education_vv_3",0.433333333333333,5,6,2,5,1
31,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.5,5,6,2,6,0
38,0,0,1,2,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.404761904761905,5,6,3,7,0
29,0,0,1,2,0,0,0,3,0,0,0,0.207439896036387,0.688825063825064,0.688825063825064,"Education_vv_3",0.458333333333333,5,6,3,8,0
33,0,0,1,3,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.482142857142857,6,7,3,8,1
54,0,0,1,2,0,0,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.412698412698413,6,7,4,9,0
37,0,0,1,3,0,1,1,3,1,0,0,0.158347676419966,0.688825063825064,0.688825063825064,"Education_vv_3",0.305555555555556,6,8,4,9,1
59,0,0,1,2,0,0,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.25,6,8,5,10,0
24,0,0,1,3,0,1,0,4,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.166666666666667,6,9,5,10,1
52,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.212121212121212,6,9,5,11,0
37,0,0,1,2,0,1,1,3,1,0,0,0.158347676419966,0.688825063825064,0.688825063825064,"Education_vv_3",0.25,6,9,5,12,0
61,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.282051282051282,6,9,5,13,0
43,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.309523809523809,6,9,5,14,0
57,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.333333333333333,6,9,5,15,0
26,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.354166666666667,6,9,5,16,0
42,0,0,1,3,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.3875,7,10,5,16,1
45,0,0,1,2,0,0,1,3,1,0,0,0.158347676419966,0.688825063825064,0.688825063825064,"Education_vv_3",0.405882352941176,7,10,5,17,0
25,0,0,1,3,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.433155080213904,8,11,5,17,1
44,0,0,1,3,0,1,0,4,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.455882352941176,9,12,5,17,1
43,0,0,1,2,0,0,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.472222222222222,9,12,5,18,0
39,0,0,1,1,0,0,1,3,1,0,0,0.158347676419966,0.688825063825064,0.688825063825064,"Education_vv_3",0.486842105263158,9,12,5,19,0
57,0,0,1,2,0,1,1,3,1,0,0,0.25739247311828,0.688825063825064,0.688825063825064,"Education_vv_3",0.5,9,12,5,20,0
28,0,0,1,1,0,0,0,3,0,0,0,0.207439896036387,0.688825063825064,0.688825063825064,"Education_vv_3",0.511904761904762,9,12,5,21,0
64,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.522727272727273,9,12,5,22,0
49,0,0,1,3,0,1,0,4,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.541958041958042,10,13,5,22,1
45,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.551839464882943,10,13,5,23,0
27,0,0,1,3,0,1,0,3,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.56832298136646,11,14,5,23,1
64,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.577380952380952,11,14,5,24,0
32,0,0,1,2,0,0,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.585714285714286,11,14,5,25,0
44,0,0,1,2,0,0,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.593406593406593,11,14,5,26,0
24,0,0,1,3,0,1,1,1,1,0,1,0.069024045261669,0.688825063825064,0.688825063825064,"Education_vv_3",0.607692307692308,12,15,5,26,1
45,0,0,1,2,0,1,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.614814814814815,12,15,5,27,0
42,0,0,1,3,0,1,0,4,1,0,1,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.627314814814815,13,16,5,27,1
27,0,0,1,2,0,0,0,3,1,0,0,0.16411078049897,0.688825063825064,0.688825063825064,"Education_vv_3",0.633928571428571,13,16,5,28,0
