satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
3,0.85,4,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,1,1.0,5.0,0.0,0.0,5.0
2,0.85,3,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,1.0,5.0,1.0,5.0,0.0
1,0.85,4,4,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,1.0,5.0,2.0,9.0,0.5
3,0.85,4,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,1,2.0,10.0,2.0,9.0,0.5
1,0.85,4,4,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,2.0,10.0,3.0,13.0,0.666666666666667
1,0.85,4,4,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,2.0,10.0,4.0,17.0,0.75
1,0.85,5,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,2.0,10.0,5.0,22.0,0.5999999999999996
3,0.85,4,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,1,3.0,15.0,5.0,22.0,0.5999999999999996
1,0.85,5,4,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,3.0,15.0,6.0,26.0,0.666666666666667
3,0.85,4,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,1,4.0,20.0,6.0,26.0,0.666666666666667
2,0.85,3,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,4.0,20.0,7.0,31.0,0.5714285714285712
2,0.85,3,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,4.0,20.0,8.0,36.0,0.5
2,0.85,3,6,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,4.0,20.0,9.0,42.0,0.33333333333333304
2,0.85,5,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,4.0,20.0,10.0,47.0,0.2999999999999998
3,0.85,4,6,0,1,0,1.3860935590296894,satisfaction_level_vv_3,1,5.0,26.0,10.0,47.0,0.5
1,0.85,4,4,0,1,0,1.3860935590296894,satisfaction_level_vv_3,0,5.0,26.0,11.0,51.0,0.5636363636363635
3,0.85,3,5,0,1,0,1.3860935590296894,satisfaction_level_vv_3,1,6.0,31.0,11.0,51.0,0.5303030303030303
3,0.95,5,5,0,1,0,1.3794906092783714,satisfaction_level_vv_2,0,6.0,31.0,12.0,56.0,0.5
2,0.95,3,5,0,1,0,1.3794906092783714,satisfaction_level_vv_2,1,7.0,36.0,12.0,56.0,0.4761904761904763
2,0.95,5,5,0,1,0,1.3794906092783714,satisfaction_level_vv_2,1,8.0,41.0,12.0,56.0,0.45833333333333304
2,0.95,4,5,0,1,0,1.3794906092783714,satisfaction_level_vv_2,1,9.0,46.0,12.0,56.0,0.44444444444444375
1,0.95,5,4,0,1,0,1.3794906092783714,satisfaction_level_vv_2,0,9.0,46.0,13.0,60.0,0.49572649572649574
2,0.95,3,4,0,1,0,1.3794906092783714,satisfaction_level_vv_2,1,10.0,50.0,13.0,60.0,0.384615384615385
3,0.95,3,5,0,1,0,1.3794906092783714,satisfaction_level_vv_2,0,10.0,50.0,14.0,65.0,0.35714285714285676
1,0.95,4,4,1,1,0,1.3562961612123199,satisfaction_level_vv_2,0,10.0,50.0,15.0,69.0,0.40000000000000036
1,0.95,5,4,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,16.0,73.0,0.4375
3,0.95,5,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,17.0,78.0,0.41176470588235325
1,0.95,4,4,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,18.0,82.0,0.44444444444444464
3,0.95,4,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,19.0,87.0,0.4210526315789478
3,0.95,5,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,20.0,92.0,0.40000000000000036
3,0.95,5,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,21.0,97.0,0.3809523809523814
3,0.95,3,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,22.0,102.0,0.3636363636363633
1,0.95,5,4,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,23.0,106.0,0.3913043478260869
1,0.95,4,4,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,24.0,110.0,0.41666666666666696
1,0.95,3,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,25.0,115.0,0.40000000000000036
1,0.95,4,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,10.0,50.0,26.0,120.0,0.384615384615385
2,0.95,5,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,1,11.0,55.0,26.0,120.0,0.384615384615385
1,0.95,5,4,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,11.0,55.0,27.0,124.0,0.40740740740740744
1,0.95,3,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,11.0,55.0,28.0,129.0,0.39285714285714324
3,0.95,3,5,0,1,1,1.3063135444096121,satisfaction_level_vv_2,0,11.0,55.0,29.0,134.0,0.3793103448275863
3,0.91,3,5,0,1,1,1.2436243695329194,satisfaction_level_vv_2,0,11.0,55.0,30.0,139.0,0.36666666666666625
2,0.91,4,5,0,1,1,1.2436243695329194,satisfaction_level_vv_2,1,12.0,60.0,30.0,139.0,0.36666666666666625
3,0.91,5,5,0,1,1,1.2436243695329194,satisfaction_level_vv_2,0,12.0,60.0,31.0,144.0,0.35483870967741904
1,0.91,5,4,0,1,1,1.2436243695329194,satisfaction_level_vv_2,0,12.0,60.0,32.0,148.0,0.375
2,0.91,3,6,0,1,1,1.2436243695329194,satisfaction_level_vv_2,1,13.0,66.0,32.0,148.0,0.45192307692307665
2,0.91,3,5,0,1,1,1.2436243695329194,satisfaction_level_vv_2,1,14.0,71.0,32.0,148.0,0.4464285714285712
2,0.91,3,5,0,1,1,1.2436243695329194,satisfaction_level_vv_2,1,15.0,76.0,32.0,148.0,0.44166666666666643
1,0.91,5,4,0,1,1,1.2436243695329194,satisfaction_level_vv_2,0,15.0,76.0,33.0,152.0,0.46060606060606
1,0.91,4,4,0,1,1,1.2436243695329194,satisfaction_level_vv_2,0,15.0,76.0,34.0,156.0,0.4784313725490197
2,0.91,3,5,0,1,1,1.2436243695329194,satisfaction_level_vv_2,1,16.0,81.0,34.0,156.0,0.47426470588235325
2,0.91,4,4,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,16.0,81.0,35.0,160.0,0.4910714285714288
3,0.91,3,6,0,1,0,1.2344787105201454,satisfaction_level_vv_3,1,17.0,87.0,35.0,160.0,0.5462184873949578
1,0.91,5,4,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,17.0,87.0,36.0,164.0,0.5620915032679736
1,0.91,5,4,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,17.0,87.0,37.0,168.0,0.5771065182829886
1,0.91,5,4,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,17.0,87.0,38.0,172.0,0.5913312693498449
3,0.91,3,5,0,1,0,1.2344787105201454,satisfaction_level_vv_3,1,18.0,92.0,38.0,172.0,0.5847953216374266
1,0.91,5,4,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,18.0,92.0,39.0,176.0,0.5982905982905979
1,0.91,5,4,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,18.0,92.0,40.0,180.0,0.6111111111111107
3,0.91,3,5,0,1,0,1.2344787105201454,satisfaction_level_vv_3,1,19.0,97.0,40.0,180.0,0.6052631578947372
1,0.91,5,4,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,19.0,97.0,41.0,184.0,0.6174582798459562
3,0.91,4,6,0,1,0,1.2344787105201454,satisfaction_level_vv_3,1,20.0,103.0,41.0,184.0,0.6621951219512194
2,0.91,3,5,0,1,0,1.2344787105201454,satisfaction_level_vv_3,0,20.0,103.0,42.0,189.0,0.6500000000000004
2,0.87,4,5,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,43.0,194.0,0.6383720930232561
2,0.87,4,5,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,44.0,199.0,0.6272727272727279
1,0.87,5,4,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,45.0,203.0,0.6388888888888893
2,0.87,4,5,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,46.0,208.0,0.6282608695652181
1,0.87,5,4,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,47.0,212.0,0.6393617021276601
1,0.87,5,4,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,48.0,216.0,0.6500000000000004
1,0.87,5,4,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,49.0,220.0,0.6602040816326538
1,0.87,5,5,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,50.0,225.0,0.6500000000000004
1,0.87,3,3,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,51.0,228.0,0.6794117647058826
2,0.87,4,5,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,52.0,233.0,0.6692307692307695
1,0.87,5,4,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,53.0,237.0,0.6783018867924531
1,0.87,3,3,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,54.0,240.0,0.7055555555555557
2,0.87,4,5,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,55.0,245.0,0.6954545454545462
1,0.87,5,4,0,1,0,1.22026380393811,satisfaction_level_vv_3,0,20.0,103.0,56.0,249.0,0.7035714285714292
