satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
2,0.91,3,5,0,1,1,1.341179804748213,satisfaction_level_vv_2,1,1.0,5.0,0.0,0.0,5.0
2,0.91,3,5,0,1,1,1.341179804748213,satisfaction_level_vv_2,1,2.0,10.0,0.0,0.0,5.0
1,0.91,4,4,0,1,1,1.341179804748213,satisfaction_level_vv_2,0,2.0,10.0,1.0,4.0,1.0
2,0.91,4,5,0,1,1,1.341179804748213,satisfaction_level_vv_2,1,3.0,15.0,1.0,4.0,1.0
3,0.91,4,5,0,1,1,1.341179804748213,satisfaction_level_vv_2,0,3.0,15.0,2.0,9.0,0.5
1,0.91,5,4,0,1,1,1.341179804748213,satisfaction_level_vv_2,0,3.0,15.0,3.0,13.0,0.666666666666667
3,0.91,3,5,0,1,0,1.3009270881460355,satisfaction_level_vv_3,1,4.0,20.0,3.0,13.0,0.666666666666667
1,0.91,5,4,0,1,0,1.3009270881460355,satisfaction_level_vv_3,0,4.0,20.0,4.0,17.0,0.75
1,0.91,5,4,0,1,0,1.3009270881460355,satisfaction_level_vv_3,0,4.0,20.0,5.0,21.0,0.7999999999999998
3,0.91,4,6,0,1,0,1.3009270881460355,satisfaction_level_vv_3,1,5.0,26.0,5.0,21.0,1.0
1,0.91,5,4,0,1,0,1.3009270881460355,satisfaction_level_vv_3,0,5.0,26.0,6.0,25.0,1.0333333333333332
3,0.91,3,5,0,1,0,1.3009270881460355,satisfaction_level_vv_3,1,6.0,31.0,6.0,25.0,1.0
2,0.91,3,5,0,1,0,1.3009270881460355,satisfaction_level_vv_3,0,6.0,31.0,7.0,30.0,0.8809523809523814
3,0.91,3,5,0,1,0,1.3009270881460355,satisfaction_level_vv_3,1,7.0,36.0,7.0,30.0,0.8571428571428577
3,0.91,4,6,0,1,0,1.3009270881460355,satisfaction_level_vv_3,1,8.0,42.0,7.0,30.0,0.9642857142857144
1,0.87,5,4,0,1,0,1.3001781781035724,satisfaction_level_vv_3,0,8.0,42.0,8.0,34.0,1.0
3,0.87,3,5,0,1,0,1.3001781781035724,satisfaction_level_vv_3,1,9.0,47.0,8.0,34.0,0.9722222222222223
1,0.87,5,4,0,1,0,1.3001781781035724,satisfaction_level_vv_3,0,9.0,47.0,9.0,38.0,1.0
2,0.87,3,5,0,1,0,1.3001781781035724,satisfaction_level_vv_3,0,9.0,47.0,10.0,43.0,0.9222222222222225
1,0.87,5,4,0,1,0,1.3001781781035724,satisfaction_level_vv_3,0,9.0,47.0,11.0,47.0,0.9494949494949498
