satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
2,0.65,5,4,0,1,0,1.782322925115555,satisfaction_level_vv_3,0,0.0,0.0,1.0,4.0,0.0
1,0.95,4,4,1,1,0,1.4603699926366749,satisfaction_level_vv_2,0,0.0,0.0,2.0,8.0,0.0
1,0.94,4,4,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,3.0,12.0,0.0
3,0.94,3,6,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,4.0,18.0,0.0
1,0.94,4,4,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,5.0,22.0,0.0
3,0.94,4,5,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,6.0,27.0,0.0
3,0.94,3,5,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,7.0,32.0,0.0
3,0.94,5,5,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,8.0,37.0,0.0
1,0.94,4,4,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,9.0,41.0,0.0
1,0.94,5,5,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,10.0,46.0,0.0
3,0.94,4,5,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,11.0,51.0,0.0
1,0.94,4,4,0,1,0,1.4429689830687746,satisfaction_level_vv_2,0,0.0,0.0,12.0,55.0,0.0
2,0.94,4,5,0,1,0,1.4429689830687746,satisfaction_level_vv_2,1,1.0,5.0,12.0,55.0,0.41666666666666696
2,0.95,4,5,0,1,0,1.4302131392308568,satisfaction_level_vv_2,1,2.0,10.0,12.0,55.0,0.41666666666666696
2,0.95,3,5,0,1,0,1.4302131392308568,satisfaction_level_vv_2,1,3.0,15.0,12.0,55.0,0.41666666666666696
1,0.95,5,4,0,1,0,1.4302131392308568,satisfaction_level_vv_2,0,3.0,15.0,13.0,59.0,0.4615384615384617
2,0.95,5,5,0,1,0,1.4302131392308568,satisfaction_level_vv_2,1,4.0,20.0,13.0,59.0,0.4615384615384617
2,0.95,2,5,0,1,0,1.4302131392308568,satisfaction_level_vv_2,1,5.0,25.0,13.0,59.0,0.4615384615384617
2,0.95,3,5,0,1,0,1.4302131392308568,satisfaction_level_vv_2,1,6.0,30.0,13.0,59.0,0.4615384615384617
3,0.95,3,5,0,1,0,1.4302131392308568,satisfaction_level_vv_2,0,6.0,30.0,14.0,64.0,0.4285714285714288
1,0.95,5,4,0,1,0,1.4302131392308568,satisfaction_level_vv_2,0,6.0,30.0,15.0,68.0,0.4666666666666668
1,0.95,5,4,0,1,0,1.4302131392308568,satisfaction_level_vv_2,0,6.0,30.0,16.0,72.0,0.5
3,0.95,3,5,0,1,0,1.4302131392308568,satisfaction_level_vv_2,0,6.0,30.0,17.0,77.0,0.47058823529411775
1,0.95,5,4,0,1,0,1.4302131392308568,satisfaction_level_vv_2,0,6.0,30.0,18.0,81.0,0.5
1,0.95,5,4,0,1,0,1.4302131392308568,satisfaction_level_vv_2,0,6.0,30.0,19.0,85.0,0.5263157894736841
2,0.66,3,3,0,1,0,1.4071160010476018,satisfaction_level_vv_3,0,6.0,30.0,20.0,88.0,0.5999999999999996
2,0.66,3,3,0,1,0,1.4071160010476018,satisfaction_level_vv_3,0,6.0,30.0,21.0,91.0,0.666666666666667
3,0.87,4,5,1,1,1,1.4026312479022476,satisfaction_level_vv_3,1,7.0,35.0,21.0,91.0,0.666666666666667
3,0.87,3,6,1,1,1,1.4026312479022476,satisfaction_level_vv_3,1,8.0,41.0,21.0,91.0,0.791666666666667
3,0.87,3,6,1,1,1,1.4026312479022476,satisfaction_level_vv_3,1,9.0,47.0,21.0,91.0,0.8888888888888893
1,0.94,5,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,9.0,47.0,22.0,95.0,0.904040404040404
1,0.94,5,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,9.0,47.0,23.0,99.0,0.9178743961352662
1,0.94,5,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,9.0,47.0,24.0,103.0,0.9305555555555554
1,0.94,4,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,9.0,47.0,25.0,107.0,0.9422222222222221
1,0.94,4,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,9.0,47.0,26.0,111.0,0.9529914529914532
2,0.94,3,2,0,1,1,1.3693540930208346,satisfaction_level_vv_2,1,10.0,49.0,26.0,111.0,0.6307692307692312
2,0.94,5,3,0,1,1,1.3693540930208346,satisfaction_level_vv_2,1,11.0,52.0,26.0,111.0,0.45804195804195835
1,0.94,3,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,11.0,52.0,27.0,115.0,0.468013468013468
1,0.94,5,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,11.0,52.0,28.0,119.0,0.4772727272727275
1,0.94,5,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,11.0,52.0,29.0,123.0,0.4858934169279001
1,0.94,3,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,11.0,52.0,30.0,127.0,0.4939393939393941
1,0.94,5,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,11.0,52.0,31.0,131.0,0.5014662756598245
1,0.94,4,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,11.0,52.0,32.0,135.0,0.5085227272727275
1,0.94,4,4,0,1,1,1.3693540930208346,satisfaction_level_vv_2,0,11.0,52.0,33.0,139.0,0.5151515151515156
1,0.89,5,4,0,1,1,1.3611949864633572,satisfaction_level_vv_2,0,11.0,52.0,34.0,143.0,0.5213903743315509
1,0.89,5,4,0,1,1,1.3611949864633572,satisfaction_level_vv_2,0,11.0,52.0,35.0,147.0,0.5272727272727273
1,0.89,5,4,0,1,1,1.3611949864633572,satisfaction_level_vv_2,0,11.0,52.0,36.0,151.0,0.5328282828282829
1,0.89,5,4,0,1,1,1.3611949864633572,satisfaction_level_vv_2,0,11.0,52.0,37.0,155.0,0.538083538083538
1,0.89,4,4,0,1,1,1.3611949864633572,satisfaction_level_vv_2,0,11.0,52.0,38.0,159.0,0.5430622009569381
2,0.89,3,5,0,1,1,1.3611949864633572,satisfaction_level_vv_2,1,12.0,57.0,38.0,159.0,0.5657894736842106
2,0.89,3,5,0,1,1,1.3611949864633572,satisfaction_level_vv_2,1,13.0,62.0,38.0,159.0,0.5850202429149798
1,0.89,5,5,0,1,1,1.3611949864633572,satisfaction_level_vv_2,0,13.0,62.0,39.0,164.0,0.5641025641025639
2,0.89,5,5,0,1,1,1.3611949864633572,satisfaction_level_vv_2,1,14.0,67.0,39.0,164.0,0.5805860805860803
2,0.87,3,4,0,1,1,1.3059959183496037,satisfaction_level_vv_3,0,14.0,67.0,40.0,168.0,0.5857142857142854
3,0.87,4,5,0,1,1,1.3059959183496037,satisfaction_level_vv_3,1,15.0,72.0,40.0,168.0,0.5999999999999996
1,0.87,5,4,0,1,1,1.3059959183496037,satisfaction_level_vv_3,0,15.0,72.0,41.0,172.0,0.6048780487804875
1,0.87,5,4,0,1,1,1.3059959183496037,satisfaction_level_vv_3,0,15.0,72.0,42.0,176.0,0.6095238095238091
1,0.87,5,4,0,1,1,1.3059959183496037,satisfaction_level_vv_3,0,15.0,72.0,43.0,180.0,0.6139534883720925
2,0.87,4,5,0,1,1,1.3059959183496037,satisfaction_level_vv_3,0,15.0,72.0,44.0,185.0,0.5954545454545457
1,0.87,4,5,0,1,1,1.3059959183496037,satisfaction_level_vv_3,0,15.0,72.0,45.0,190.0,0.5777777777777775
2,0.87,4,5,0,1,1,1.3059959183496037,satisfaction_level_vv_3,0,15.0,72.0,46.0,195.0,0.5608695652173914
3,0.95,4,5,0,1,1,1.285482023788755,satisfaction_level_vv_2,0,15.0,72.0,47.0,200.0,0.5446808510638297
1,0.95,5,4,0,1,1,1.285482023788755,satisfaction_level_vv_2,0,15.0,72.0,48.0,204.0,0.5499999999999998
1,0.95,3,5,0,1,1,1.285482023788755,satisfaction_level_vv_2,0,15.0,72.0,49.0,209.0,0.5346938775510202
1,0.95,4,4,0,1,1,1.285482023788755,satisfaction_level_vv_2,0,15.0,72.0,50.0,213.0,0.54
3,0.95,3,5,0,1,1,1.285482023788755,satisfaction_level_vv_2,0,15.0,72.0,51.0,218.0,0.5254901960784313
3,0.95,3,5,0,1,1,1.285482023788755,satisfaction_level_vv_2,0,15.0,72.0,52.0,223.0,0.5115384615384615
3,0.95,4,5,0,1,1,1.285482023788755,satisfaction_level_vv_2,0,15.0,72.0,53.0,228.0,0.4981132075471697
1,0.91,5,4,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,15.0,72.0,54.0,232.0,0.5037037037037031
1,0.91,5,4,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,15.0,72.0,55.0,236.0,0.5090909090909088
3,0.91,3,6,0,1,0,1.2789298620095135,satisfaction_level_vv_3,1,16.0,78.0,55.0,236.0,0.584090909090909
1,0.91,5,4,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,16.0,78.0,56.0,240.0,0.5892857142857144
3,0.91,3,5,0,1,0,1.2789298620095135,satisfaction_level_vv_3,1,17.0,83.0,56.0,240.0,0.5966386554621854
3,0.91,3,5,0,1,0,1.2789298620095135,satisfaction_level_vv_3,1,18.0,88.0,56.0,240.0,0.6031746031746037
1,0.91,5,4,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,18.0,88.0,57.0,244.0,0.6081871345029244
1,0.91,5,4,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,18.0,88.0,58.0,248.0,0.6130268199233724
1,0.91,4,4,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,18.0,88.0,59.0,252.0,0.617702448210923
1,0.91,5,4,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,18.0,88.0,60.0,256.0,0.6222222222222227
2,0.91,3,5,0,1,0,1.2789298620095135,satisfaction_level_vv_3,0,18.0,88.0,61.0,261.0,0.6102003642987253
1,0.85,4,4,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,18.0,88.0,62.0,265.0,0.6146953405017923
1,0.85,4,4,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,18.0,88.0,63.0,269.0,0.6190476190476195
1,0.85,4,4,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,18.0,88.0,64.0,273.0,0.6232638888888893
3,0.85,4,5,0,1,0,1.2742510959002658,satisfaction_level_vv_3,1,19.0,93.0,64.0,273.0,0.6291118421052628
1,0.85,4,4,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,19.0,93.0,65.0,277.0,0.6331983805668013
1,0.85,4,4,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,19.0,93.0,66.0,281.0,0.637161084529505
1,0.85,4,4,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,19.0,93.0,67.0,285.0,0.6410054988216807
2,0.85,5,5,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,19.0,93.0,68.0,290.0,0.6300309597523217
1,0.85,5,4,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,19.0,93.0,69.0,294.0,0.6338672768878713
2,0.85,4,5,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,19.0,93.0,70.0,299.0,0.6233082706766915
2,0.85,3,5,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,19.0,93.0,71.0,304.0,0.6130467012601928
3,0.85,4,5,0,1,0,1.2742510959002658,satisfaction_level_vv_3,1,20.0,98.0,71.0,304.0,0.6183098591549303
2,0.85,4,5,0,1,0,1.2742510959002658,satisfaction_level_vv_3,0,20.0,98.0,72.0,309.0,0.6083333333333334
3,0.85,4,6,0,1,0,1.2742510959002658,satisfaction_level_vv_3,1,21.0,104.0,72.0,309.0,0.6607142857142856
1,0.91,5,4,1,1,0,1.2695357939653416,satisfaction_level_vv_3,0,21.0,104.0,73.0,313.0,0.6647097195042404
1,0.91,4,5,1,1,0,1.2695357939653416,satisfaction_level_vv_3,0,21.0,104.0,74.0,318.0,0.6550836550836552
1,0.87,4,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,21.0,104.0,75.0,322.0,0.6590476190476195
2,0.87,4,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,21.0,104.0,76.0,327.0,0.6497493734335844
1,0.87,4,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,21.0,104.0,77.0,331.0,0.6536796536796539
2,0.87,4,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,21.0,104.0,78.0,336.0,0.6446886446886451
2,0.87,4,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,21.0,104.0,79.0,341.0,0.635925256178421
3,0.87,3,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,1,22.0,109.0,79.0,341.0,0.6380897583429226
2,0.87,3,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,22.0,109.0,80.0,346.0,0.629545454545454
2,0.87,3,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,22.0,109.0,81.0,351.0,0.6212121212121211
2,0.87,4,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,22.0,109.0,82.0,356.0,0.6130820399113075
3,0.87,3,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,1,23.0,114.0,82.0,356.0,0.615058324496288
2,0.87,3,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,83.0,361.0,0.6071241487689889
2,0.87,3,6,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,84.0,367.0,0.587474120082816
2,0.87,4,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,85.0,372.0,0.58005115089514
2,0.87,4,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,86.0,377.0,0.5728008088978767
2,0.87,3,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,87.0,382.0,0.5657171414292854
1,0.87,4,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,88.0,386.0,0.5701581027667979
1,0.87,5,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,89.0,390.0,0.5744992672203226
1,0.87,5,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,90.0,394.0,0.5787439613526564
1,0.87,4,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,91.0,398.0,0.5828953655040614
1,0.87,4,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,92.0,402.0,0.5869565217391299
1,0.87,5,5,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,93.0,407.0,0.5801776531089295
1,0.87,5,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,94.0,411.0,0.5841813135985197
1,0.87,3,3,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,95.0,414.0,0.5986270022883291
1,0.87,5,4,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,96.0,418.0,0.6023550724637676
2,0.87,3,6,0,1,0,1.269032056746422,satisfaction_level_vv_3,0,23.0,114.0,97.0,424.0,0.5853877185118783
3,0.91,3,5,0,1,1,1.2544893304408062,satisfaction_level_vv_2,0,23.0,114.0,98.0,429.0,0.578970718722271
2,0.91,3,6,0,1,1,1.2544893304408062,satisfaction_level_vv_2,1,24.0,120.0,98.0,429.0,0.6224489795918364
3,0.91,5,6,0,1,1,1.2544893304408062,satisfaction_level_vv_2,0,24.0,120.0,99.0,435.0,0.6060606060606064
3,0.91,4,5,0,1,1,1.2544893304408062,satisfaction_level_vv_2,0,24.0,120.0,100.0,440.0,0.5999999999999996
