"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
49,1,0,0,1,0,0,0,1,0,0,0,0.107253830493946,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",NA,0,0,0,1,0
45,1,0,0,3,0,1,1,3,1,0,1,0.107253830493946,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",NA,0,0,1,2,0
48,0,1,0,2,1,1,1,3,1,0,1,0.278606965174129,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",NA,0,0,2,3,0
53,0,1,0,3,1,1,1,3,1,0,1,0.278606965174129,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",NA,0,0,3,4,0
47,0,1,0,2,0,1,1,4,1,0,1,0.175474016853933,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.25,1,1,3,4,1
48,1,0,0,2,1,1,1,3,1,0,0,-0.139493172876649,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.4,1,1,3,5,0
49,0,1,0,2,1,1,1,4,1,1,1,0.278606965174129,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.4,2,2,3,5,1
52,1,0,0,3,1,1,1,3,0,0,0,-0.139493172876649,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.5,2,2,3,6,0
44,1,0,0,2,0,1,0,3,1,1,1,0.107253830493946,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.428571428571429,2,2,4,7,0
53,1,0,0,1,1,1,1,4,1,0,0,-0.139493172876649,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.0952380952380952,2,3,4,7,1
45,1,0,0,2,0,1,0,3,1,1,1,0.107253830493946,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.0416666666666666,2,3,5,8,0
71,0,1,0,2,0,0,1,1,1,0,1,0.175474016853933,0.161317101851936,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0,2,3,6,9,0
68,0,0,0,1,0,1,0,2,1,0,0,0.175474016853933,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.0666666666666667,2,3,6,10,0
45,0,1,0,3,1,1,1,3,1,1,1,0.278606965174129,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0.0303030303030303,2,3,7,11,0
66,0,0,1,2,0,1,0,2,1,0,1,-0.186891961085509,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",0,2,3,8,12,0
53,0,0,0,3,0,1,0,4,1,0,0,0.175474016853933,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.166666666666667,2,4,8,12,1
58,0,0,1,3,1,1,1,1,1,1,1,0.278606965174129,0.161317101851936,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.192307692307692,2,4,9,13,0
53,0,0,1,1,0,1,0,3,1,0,0,-0.186891961085509,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.142857142857143,2,4,9,14,0
59,0,0,1,2,1,1,1,3,1,0,0,0.278606965174129,0.161317101851936,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.1,2,4,9,15,0
45,1,0,0,2,0,1,0,3,1,0,1,0.107253830493946,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.125,2,4,10,16,0
50,1,0,0,1,0,1,1,3,1,0,1,0.107253830493946,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.147058823529412,2,4,11,17,0
57,0,0,1,3,1,1,1,3,1,1,1,0.278606965174129,0.161317101851936,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.166666666666667,2,4,12,18,0
50,1,0,0,2,0,1,1,3,1,0,0,0.107253830493946,0.266997639216775,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.131578947368421,2,4,12,19,0
62,1,0,0,2,0,1,0,2,1,0,0,0.107253830493946,0.12184265010352,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.1,2,4,12,20,0
63,0,1,0,2,1,1,1,3,1,0,0,0.278606965174129,0.161317101851936,0.399599027001141,0.399599027001141,"WorkHour_vv_4",-0.0714285714285714,2,4,12,21,0
