"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
40,0,0,1,2,0,1,0,3,1,0,0,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,0,1,0
36,0,0,1,2,1,1,0,3,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,0,2,0
42,0,0,1,2,1,1,0,3,1,0,0,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,0,3,0
17,0,0,0,1,0,1,0,1,1,0,0,-0.00968992248062014,0.0276280323450134,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,0,4,0
45,0,0,1,3,0,1,0,3,1,0,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,1,5,0
31,0,1,0,3,0,1,0,3,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,1,6,0
31,0,0,1,2,0,1,0,3,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,1,7,0
18,0,0,1,1,0,1,0,1,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,1,8,0
46,0,0,1,2,1,1,0,3,1,1,0,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",NA,0,0,1,9,0
47,0,1,0,2,1,1,0,4,0,0,0,0.180634597512944,0.0129108525334941,0.452637851412033,0.452637851412033,"WorkHour_vv_4",-0.111111111111111,0,1,1,9,1
38,0,0,1,2,1,1,0,3,1,1,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",-0.2,0,1,2,10,0
23,0,0,1,3,0,1,0,4,1,0,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.3,1,2,2,10,1
48,0,0,1,3,1,1,0,3,1,1,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.227272727272727,1,2,3,11,0
43,0,0,1,2,1,1,0,3,1,1,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.166666666666667,1,2,4,12,0
31,0,0,1,2,0,1,0,3,1,0,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.115384615384615,1,2,5,13,0
43,0,0,1,2,0,1,0,3,1,0,0,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.142857142857143,1,2,5,14,0
41,0,1,0,3,0,1,0,3,1,0,1,0.180634597512944,0.16966158695628,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.1,1,2,6,15,0
22,0,0,1,2,0,1,0,2,1,0,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0625,1,2,7,16,0
22,0,0,0,2,0,1,0,3,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0882352941176471,1,2,7,17,0
42,0,0,1,3,0,1,0,3,1,0,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0555555555555556,1,2,8,18,0
25,0,0,1,3,0,1,0,3,1,0,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0263157894736842,1,2,9,19,0
18,0,0,1,1,0,1,0,2,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.05,1,2,9,20,0
28,0,0,0,2,1,1,0,1,0,0,0,-0.00968992248062014,0.0129108525334941,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0714285714285715,1,2,9,21,0
45,0,0,1,3,0,1,0,3,1,0,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0454545454545455,1,2,10,22,0
41,0,0,1,3,0,1,0,4,1,0,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.212121212121212,2,3,10,22,1
39,0,0,0,2,0,1,0,3,1,0,0,0.180634597512944,0.16966158695628,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.231884057971014,2,3,10,23,0
22,0,0,1,2,0,1,0,3,1,0,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.208333333333333,2,3,11,24,0
23,0,0,0,2,0,1,0,3,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.226666666666667,2,3,11,25,0
21,0,0,0,2,0,1,0,3,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.243589743589744,2,3,11,26,0
36,0,0,1,2,0,1,0,4,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0769230769230769,2,4,11,26,1
24,0,1,0,2,1,1,0,3,1,0,0,-0.00968992248062014,0.0728008088978766,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.0925925925925926,2,4,11,27,0
29,0,0,1,2,0,1,0,3,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.107142857142857,2,4,11,28,0
45,0,0,1,2,0,1,0,3,1,0,0,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.120689655172414,2,4,11,29,0
42,0,0,1,3,1,1,0,2,1,1,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.1,2,4,12,30,0
45,0,0,1,3,0,1,0,4,1,1,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.2,3,5,12,30,1
28,0,0,0,1,0,1,0,4,0,0,0,-0.00968992248062014,0.0129108525334941,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.1,3,6,12,30,1
38,0,0,1,2,1,1,0,3,1,1,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.112903225806452,3,6,12,31,0
19,0,0,1,2,0,1,0,3,1,0,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.09375,3,6,13,32,0
33,0,0,1,2,0,1,0,3,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.106060606060606,3,6,13,33,0
21,0,0,0,2,0,1,0,1,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.117647058823529,3,6,13,34,0
32,0,0,0,2,0,1,0,1,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.128571428571429,3,6,13,35,0
17,0,0,1,1,0,1,0,1,1,0,0,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.138888888888889,3,6,13,36,0
44,0,1,0,2,1,1,0,4,1,0,1,0.180634597512944,0.0728008088978766,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.21031746031746,4,7,13,36,1
41,0,0,1,3,0,1,0,3,1,0,0,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.22007722007722,4,7,13,37,0
46,0,0,1,3,1,1,0,4,1,0,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.273648648648649,5,8,13,37,1
46,0,0,1,3,0,1,0,3,1,1,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.256578947368421,5,8,14,38,0
30,0,0,0,2,0,1,0,2,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.266025641025641,5,8,14,39,0
40,0,0,0,3,0,1,0,4,1,0,0,0.180634597512944,0.16966158695628,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.196581196581197,5,9,14,39,1
22,0,0,0,2,0,1,0,2,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.205555555555556,5,9,14,40,0
43,0,0,1,3,0,1,0,3,1,0,1,-0.0790736145574856,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.18970189701897,5,9,15,41,0
32,0,0,0,2,0,1,0,2,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.198412698412698,5,9,15,42,0
24,0,0,1,3,0,1,0,4,1,0,1,-0.00968992248062014,0.213242950772812,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.242857142857143,6,10,15,42,1
30,0,1,0,2,0,1,0,4,1,0,0,-0.00968992248062014,0.0666934108915856,0.452637851412033,0.452637851412033,"WorkHour_vv_4",0.188311688311688,6,11,15,42,1
