"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
32,0,0,0,1,0,1,1,3,0,0,0,-0.0207520473352485,-0.020749956499043,0.502853881278539,0.502853881278539,"WorkHour_vv_4",NA,0,0,0,1,0
48,0,1,0,3,1,1,1,4,1,1,1,0.150725169818249,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",1,1,1,0,1,1
41,0,1,0,2,1,1,1,4,1,1,0,0.150725169818249,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.5,1,2,0,1,1
26,0,1,0,1,1,1,1,3,0,0,1,-0.0207520473352485,-0.020749956499043,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0,1,2,1,2,0
17,0,0,0,1,0,1,1,3,1,0,0,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.166666666666667,1,2,1,3,0
20,0,0,0,2,0,1,1,2,1,0,0,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.25,1,2,1,4,0
29,0,1,0,2,0,1,1,3,1,0,1,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.1,1,2,2,5,0
26,0,1,0,2,1,1,1,3,1,0,1,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0,1,2,3,6,0
31,0,1,0,3,0,1,1,3,1,0,0,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.0714285714285715,1,2,3,7,0
17,0,1,0,1,0,1,1,1,1,0,0,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.125,1,2,3,8,0
25,0,0,0,2,0,1,1,3,1,0,0,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.166666666666667,1,2,3,9,0
41,0,1,0,2,1,1,1,4,1,0,1,0.150725169818249,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.333333333333333,2,3,3,9,1
18,0,0,0,2,0,1,1,3,1,0,0,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.366666666666667,2,3,3,10,0
42,0,1,0,3,1,1,1,4,1,1,0,0.150725169818249,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.2,2,4,3,10,1
27,0,0,0,2,1,0,1,3,1,0,0,-0.0207520473352485,0.0193827911219215,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.227272727272727,2,4,3,11,0
19,0,0,0,2,0,1,1,3,1,0,0,-0.0207520473352485,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.25,2,4,3,12,0
43,0,1,0,2,1,1,1,3,1,0,1,0.150725169818249,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.192307692307692,2,4,4,13,0
44,0,1,0,3,0,1,1,4,1,1,1,0.150725169818249,0.256649780859697,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.292307692307692,3,5,4,13,1
22,0,1,0,3,0,0,1,2,0,0,1,-0.0207520473352485,0.0193827911219215,0.502853881278539,0.502853881278539,"WorkHour_vv_4",0.242857142857143,3,5,5,14,0
