"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
45,1,0,0,3,0,1,1,3,1,0,1,0.111199601791936,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",NA,0,0,1,1,0
48,0,1,0,2,1,1,1,3,1,0,1,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",NA,0,0,2,2,0
46,1,0,0,2,1,1,0,3,1,0,0,-0.0943634253418782,0.132676848874598,0.476764885617876,0.476764885617876,"WorkHour_vv_4",NA,0,0,2,3,0
47,1,0,0,3,1,1,0,3,1,1,1,-0.0943634253418782,0.132676848874598,0.476764885617876,0.476764885617876,"WorkHour_vv_4",NA,0,0,3,4,0
45,0,1,0,3,1,1,1,3,1,1,1,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",NA,0,0,4,5,0
45,1,0,0,3,1,1,1,4,1,0,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.2,1,1,4,5,1
45,1,0,0,2,0,1,0,3,1,0,1,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.166666666666667,1,1,5,6,0
46,0,1,0,2,1,1,1,2,1,0,1,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.142857142857143,1,1,6,7,0
46,1,0,0,3,1,1,1,4,1,1,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.142857142857143,2,2,6,7,1
46,1,0,0,3,0,1,0,3,1,0,1,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.125,2,2,7,8,0
46,0,1,0,2,0,1,1,4,1,0,1,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.125,3,3,7,8,1
47,1,0,0,2,1,1,1,4,1,1,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.125,4,4,7,8,1
47,0,1,0,2,0,0,0,3,1,0,0,0.183227405137518,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.222222222222222,4,4,7,9,0
47,0,1,0,1,1,1,1,4,0,0,0,0.183227405137518,0.0323695788812068,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0222222222222223,4,5,7,9,1
47,0,1,0,2,1,1,0,4,0,0,0,0.183227405137518,0.0323695788812068,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.111111111111111,4,6,7,9,1
47,1,0,0,2,1,1,1,4,1,1,0,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.206349206349206,4,7,7,9,1
46,0,1,0,2,1,1,1,4,1,0,1,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.152777777777778,5,8,7,9,1
48,1,0,0,1,1,1,1,4,1,0,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.111111111111111,6,9,7,9,1
47,1,0,0,2,0,1,1,4,1,0,1,0.111199601791936,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.0777777777777778,7,10,7,9,1
47,1,0,0,2,0,1,0,3,1,0,0,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0,7,10,7,10,0
48,1,0,0,1,1,1,0,3,1,0,0,-0.0943634253418782,0.132676848874598,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0636363636363636,7,10,7,11,0
46,0,1,0,3,1,1,1,3,1,1,1,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0333333333333333,7,10,8,12,0
46,1,0,0,2,1,1,1,4,1,0,0,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.0303030303030303,7,11,8,12,1
48,1,0,0,2,1,1,1,3,1,1,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.0559440559440559,7,11,9,13,0
48,1,0,0,2,1,1,1,3,1,0,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.0779220779220779,7,11,10,14,0
47,1,0,0,3,0,0,0,3,1,0,1,0.111199601791936,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.0969696969696969,7,11,11,15,0
47,1,0,0,2,0,1,1,3,1,0,0,0.111199601791936,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.0511363636363636,7,11,11,16,0
45,1,0,0,2,0,1,1,3,1,0,0,0.111199601791936,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",-0.0106951871657754,7,11,11,17,0
47,1,0,0,2,0,1,0,3,1,0,0,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0252525252525252,7,11,11,18,0
45,0,1,0,3,1,1,1,3,1,1,0,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0574162679425837,7,11,11,19,0
48,1,0,0,2,1,1,1,3,1,0,0,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0863636363636363,7,11,11,20,0
47,1,0,0,2,0,0,0,3,0,0,0,0.111199601791936,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.112554112554113,7,11,11,21,0
45,1,0,0,3,1,1,1,3,0,1,1,-0.0943634253418782,0.0323695788812068,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0909090909090909,7,11,12,22,0
48,0,1,0,2,1,1,1,4,1,1,1,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.121212121212121,8,12,12,22,1
47,1,0,0,1,0,1,0,4,1,0,0,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.06993006993007,8,13,12,22,1
48,1,0,0,2,0,1,0,3,1,0,1,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0501672240802676,8,13,13,23,0
47,1,0,0,3,1,1,1,4,1,0,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0776397515527951,9,14,13,23,1
45,0,1,0,2,1,0,1,4,0,1,1,0.183227405137518,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.101449275362319,10,15,13,23,1
48,0,1,0,1,1,1,1,4,1,1,0,0.183227405137518,0.225738554978014,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0597826086956522,10,16,13,23,1
47,1,0,0,2,1,1,1,3,1,1,0,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0833333333333334,10,16,13,24,0
47,1,0,0,2,1,0,1,3,1,0,1,-0.0943634253418782,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0649999999999999,10,16,14,25,0
45,1,0,0,2,1,1,0,3,1,1,0,-0.0943634253418782,0.132676848874598,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0865384615384616,10,16,14,26,0
46,1,0,0,3,1,1,1,4,1,1,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.108597285067873,11,17,14,26,1
47,0,1,0,1,1,1,1,4,0,1,1,0.183227405137518,0.0323695788812068,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.128205128205128,12,18,14,26,1
46,1,0,0,2,0,1,1,3,1,0,1,0.111199601791936,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.111111111111111,12,18,15,27,0
48,1,0,0,1,0,0,0,3,1,0,0,0.111199601791936,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.130952380952381,12,18,15,28,0
47,1,0,0,2,1,0,0,3,1,1,0,-0.0943634253418782,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.149425287356322,12,18,15,29,0
45,1,0,0,3,1,1,1,4,1,1,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.166969147005445,13,19,15,29,1
45,1,0,0,2,0,0,1,3,1,0,1,0.111199601791936,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.150877192982456,13,19,16,30,0
48,1,0,0,2,1,1,1,3,1,0,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.135823429541596,13,19,17,31,0
46,1,0,0,2,0,1,1,3,1,0,1,0.111199601791936,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.121710526315789,13,19,18,32,0
45,1,0,0,2,1,1,1,3,0,0,1,-0.0943634253418782,0.0323695788812068,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.108452950558214,13,19,19,33,0
48,1,0,0,2,1,1,1,3,1,1,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0959752321981424,13,19,20,34,0
46,1,0,0,3,0,1,0,3,1,0,1,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0842105263157895,13,19,21,35,0
48,1,0,0,2,0,1,0,3,1,0,0,0.111199601791936,0.205301049342887,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.100877192982456,13,19,21,36,0
46,1,0,0,2,0,0,1,3,1,0,0,0.111199601791936,0.18546365914787,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.116642958748222,13,19,21,37,0
46,1,0,0,2,1,1,1,3,1,0,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.105263157894737,13,19,22,38,0
47,1,0,0,2,1,1,1,4,1,1,0,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0710526315789474,13,20,22,38,1
46,1,0,0,2,0,1,1,3,1,0,1,0.111199601791936,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0602564102564103,13,20,23,39,0
47,1,0,0,2,1,1,1,2,1,0,0,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0750000000000001,13,20,23,40,0
45,1,0,0,3,1,1,1,4,1,1,1,-0.0943634253418782,0.263693122574749,0.476764885617876,0.476764885617876,"WorkHour_vv_4",0.0916666666666667,14,21,23,40,1
