Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
62,0,0,1,3,0,1,0,2,0,0,1,1.2064538075087254,Education_vv_3,1,1.0,1.0,0.0,0.0,1.0
60,0,0,1,2,0,1,0,3,0,0,1,1.1539414722451182,Education_vv_3,0,1.0,1.0,1.0,1.0,0.0
55,0,0,1,3,0,1,0,4,0,0,0,1.1138273241754202,Education_vv_3,1,2.0,1.0,1.0,1.0,-0.5
31,0,0,1,3,0,1,0,3,0,0,1,1.0991218157181062,Education_vv_3,1,3.0,2.0,1.0,1.0,-0.33333333333333337
30,0,0,1,1,0,1,0,3,0,0,0,1.0980026066298674,Education_vv_3,0,3.0,2.0,2.0,1.0,0.16666666666666663
59,0,0,1,2,1,1,0,2,0,0,1,1.063689319535837,Education_vv_3,0,3.0,2.0,3.0,2.0,0.0
31,0,0,1,3,0,1,0,3,1,0,1,1.0625582234351307,Education_vv_3,1,4.0,3.0,3.0,2.0,0.08333333333333337
31,0,0,1,3,0,1,0,3,1,0,1,1.0625582234351307,Education_vv_3,1,5.0,4.0,3.0,2.0,0.13333333333333341
31,0,0,1,2,0,1,0,3,1,0,0,1.0625582234351307,Education_vv_3,0,5.0,4.0,4.0,2.0,0.30000000000000004
31,0,0,1,3,0,1,0,4,1,0,1,1.0625582234351307,Education_vv_3,1,6.0,5.0,4.0,2.0,0.33333333333333337
31,0,0,1,3,0,1,0,3,1,0,1,1.0625582234351307,Education_vv_3,1,7.0,6.0,4.0,2.0,0.3571428571428571
31,0,0,1,2,0,1,0,3,1,0,0,1.0625582234351307,Education_vv_3,0,7.0,6.0,5.0,2.0,0.4571428571428571
31,0,0,1,3,0,1,0,3,1,0,1,1.0625582234351307,Education_vv_3,1,8.0,7.0,5.0,2.0,0.475
31,0,0,1,3,0,1,0,4,1,0,1,1.0625582234351307,Education_vv_3,1,9.0,8.0,5.0,2.0,0.4888888888888888
31,0,0,1,2,0,1,0,3,1,0,1,1.0625582234351307,Education_vv_3,0,9.0,8.0,6.0,3.0,0.38888888888888884
45,0,0,1,3,0,1,0,3,1,0,1,1.0481915596477835,Education_vv_3,1,10.0,9.0,6.0,3.0,0.4
45,0,0,1,2,0,1,0,3,1,0,1,1.0481915596477835,Education_vv_3,0,10.0,9.0,7.0,4.0,0.3285714285714286
45,0,0,1,3,0,1,0,3,1,0,1,1.0481915596477835,Education_vv_3,1,11.0,10.0,7.0,4.0,0.33766233766233766
45,0,0,1,3,0,1,0,3,1,0,1,1.0481915596477835,Education_vv_3,1,12.0,11.0,7.0,4.0,0.34523809523809523
45,0,0,1,3,0,1,0,4,1,0,1,1.0481915596477835,Education_vv_3,1,13.0,12.0,7.0,4.0,0.35164835164835173
45,0,0,1,3,0,1,0,3,1,0,1,1.0481915596477835,Education_vv_3,1,14.0,13.0,7.0,4.0,0.3571428571428572
45,0,0,1,3,0,1,0,3,1,0,1,1.0481915596477835,Education_vv_3,1,15.0,14.0,7.0,4.0,0.36190476190476195
45,0,0,1,2,0,1,0,3,1,0,0,1.0481915596477835,Education_vv_3,0,15.0,14.0,8.0,4.0,0.43333333333333335
45,0,0,1,2,0,1,0,3,1,0,0,1.0481915596477835,Education_vv_3,0,15.0,14.0,9.0,4.0,0.48888888888888893
60,0,0,1,2,0,1,0,3,1,0,0,1.0320610755210884,Education_vv_3,0,15.0,14.0,10.0,4.0,0.5333333333333333
60,0,0,1,3,0,1,0,2,1,0,1,1.0320610755210884,Education_vv_3,1,16.0,15.0,10.0,4.0,0.5375
60,0,0,1,3,0,1,0,4,1,0,1,1.0320610755210884,Education_vv_3,1,17.0,16.0,10.0,4.0,0.5411764705882353
60,0,0,1,2,0,1,0,3,1,0,1,1.0320610755210884,Education_vv_3,0,17.0,16.0,11.0,5.0,0.48663101604278075
41,0,0,1,3,0,1,0,3,1,1,1,1.0315845144905105,Education_vv_3,1,18.0,17.0,11.0,5.0,0.4898989898989899
30,0,0,1,3,0,1,0,3,1,0,1,1.0310802828962031,Education_vv_3,1,19.0,18.0,11.0,5.0,0.492822966507177
30,0,0,1,3,0,1,0,1,1,0,1,1.0310802828962031,Education_vv_3,1,20.0,19.0,11.0,5.0,0.4954545454545454
30,0,0,1,2,0,1,0,3,1,0,0,1.0310802828962031,Education_vv_3,0,20.0,19.0,12.0,5.0,0.5333333333333332
30,0,0,1,3,0,1,0,4,1,0,1,1.0310802828962031,Education_vv_3,1,21.0,20.0,12.0,5.0,0.5357142857142856
30,0,0,1,3,0,1,0,3,1,0,1,1.0310802828962031,Education_vv_3,1,22.0,21.0,12.0,5.0,0.5378787878787878
30,0,0,1,2,0,1,0,3,1,0,0,1.0310802828962031,Education_vv_3,0,22.0,21.0,13.0,5.0,0.56993006993007
30,0,0,1,3,0,1,0,3,1,0,0,1.0310802828962031,Education_vv_3,1,23.0,21.0,13.0,5.0,0.5284280936454848
30,0,0,1,2,0,1,0,3,1,0,0,1.0310802828962031,Education_vv_3,0,23.0,21.0,14.0,5.0,0.5559006211180124
30,0,0,1,3,0,1,0,3,1,0,0,1.0310802828962031,Education_vv_3,1,24.0,21.0,14.0,5.0,0.5178571428571428
30,0,0,1,3,0,1,0,3,1,0,1,1.0310802828962031,Education_vv_3,1,25.0,22.0,14.0,5.0,0.5228571428571429
30,0,0,1,2,0,1,0,1,1,0,1,1.0310802828962031,Education_vv_3,0,25.0,22.0,15.0,6.0,0.48
43,0,0,1,2,1,1,0,3,1,0,0,1.0250250635415121,Education_vv_3,0,25.0,22.0,16.0,6.0,0.505
43,0,0,1,2,1,1,0,3,1,0,0,1.0250250635415121,Education_vv_3,0,25.0,22.0,17.0,6.0,0.5270588235294118
47,0,0,1,2,1,1,0,3,1,0,0,1.0180942456261648,Education_vv_3,0,25.0,22.0,18.0,6.0,0.5466666666666666
32,0,0,1,2,1,1,0,3,1,0,0,1.01141978337912,Education_vv_3,0,25.0,22.0,19.0,6.0,0.5642105263157895
32,0,0,1,2,1,1,0,2,1,0,0,1.01141978337912,Education_vv_3,0,25.0,22.0,20.0,6.0,0.5800000000000001
49,0,0,1,3,1,1,0,4,1,1,1,1.0107663087384633,Education_vv_3,1,26.0,23.0,20.0,6.0,0.5846153846153845
28,0,0,1,3,1,1,0,3,1,0,1,1.0104331482571203,Education_vv_3,1,27.0,24.0,20.0,6.0,0.5888888888888888
39,0,0,1,2,1,1,0,2,1,1,0,1.0063039918698753,Education_vv_3,0,27.0,24.0,21.0,6.0,0.6031746031746031
39,0,0,1,3,1,1,0,2,1,1,1,1.0063039918698753,Education_vv_3,1,28.0,25.0,21.0,6.0,0.6071428571428572
39,0,0,1,2,1,1,0,4,1,1,1,1.0063039918698753,Education_vv_3,0,28.0,25.0,22.0,7.0,0.5746753246753247
39,0,0,1,2,0,1,0,3,1,0,1,1.0040649444710712,Education_vv_3,0,28.0,25.0,23.0,8.0,0.5450310559006212
39,0,0,1,3,0,1,0,3,1,0,1,1.0040649444710712,Education_vv_3,1,29.0,26.0,23.0,8.0,0.5487256371814093
39,0,0,1,3,0,1,0,3,1,0,1,1.0040649444710712,Education_vv_3,1,30.0,27.0,23.0,8.0,0.5521739130434783
39,0,0,1,1,0,1,0,3,1,0,0,1.0040649444710712,Education_vv_3,0,30.0,27.0,24.0,8.0,0.5666666666666667
39,0,0,1,3,0,1,0,3,1,0,1,1.0040649444710712,Education_vv_3,1,31.0,28.0,24.0,8.0,0.5698924731182795
39,0,0,1,2,0,1,0,3,1,0,1,1.0040649444710712,Education_vv_3,0,31.0,28.0,25.0,9.0,0.5432258064516129
39,0,0,1,3,0,1,0,4,1,0,1,1.0040649444710712,Education_vv_3,1,32.0,29.0,25.0,9.0,0.54625
42,0,0,1,3,0,1,0,4,1,0,1,0.999407912572775,Education_vv_3,1,33.0,30.0,25.0,9.0,0.5490909090909091
42,0,0,1,2,0,1,0,3,1,0,0,0.999407912572775,Education_vv_3,0,33.0,30.0,26.0,9.0,0.5629370629370629
42,0,0,1,2,0,1,0,3,1,0,1,0.999407912572775,Education_vv_3,0,33.0,30.0,27.0,10.0,0.5387205387205387
42,0,0,1,2,0,1,0,3,1,0,0,0.999407912572775,Education_vv_3,0,33.0,30.0,28.0,10.0,0.551948051948052
42,0,0,1,2,0,1,0,3,1,0,0,0.999407912572775,Education_vv_3,0,33.0,30.0,29.0,10.0,0.5642633228840125
42,0,0,1,2,0,1,0,3,1,0,0,0.999407912572775,Education_vv_3,0,33.0,30.0,30.0,10.0,0.5757575757575757
42,0,0,1,3,0,1,0,3,1,0,1,0.999407912572775,Education_vv_3,1,34.0,31.0,30.0,10.0,0.5784313725490196
42,0,0,1,3,0,1,0,3,1,0,1,0.999407912572775,Education_vv_3,1,35.0,32.0,30.0,10.0,0.5809523809523809
