Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
48,0,0,1,2,1,1,0,3,1,1,0,1.1789943368086242,Education_vv_3,0,0.0,0.0,1.0,0.0,0.0
48,0,0,1,3,1,1,0,1,1,1,1,1.1789943368086242,Education_vv_3,1,1.0,1.0,1.0,0.0,1.0
48,0,0,1,3,1,1,0,3,1,1,1,1.1789943368086242,Education_vv_3,1,2.0,2.0,1.0,0.0,1.0
48,0,0,1,3,1,1,0,4,1,1,1,1.1789943368086242,Education_vv_3,1,3.0,3.0,1.0,0.0,1.0
48,0,0,1,3,1,1,0,3,1,1,1,1.1789943368086242,Education_vv_3,1,4.0,4.0,1.0,0.0,1.0
48,0,0,1,3,1,1,0,3,1,1,0,1.1789943368086242,Education_vv_3,1,5.0,4.0,1.0,0.0,0.8
48,0,0,1,3,1,1,0,3,1,1,1,1.1789943368086242,Education_vv_3,1,6.0,5.0,1.0,0.0,0.8333333333333334
49,0,0,1,3,1,1,0,3,1,1,1,1.1753766802570003,Education_vv_3,1,7.0,6.0,1.0,0.0,0.8571428571428571
49,0,0,1,3,1,1,0,3,1,1,1,1.1753766802570003,Education_vv_3,1,8.0,7.0,1.0,0.0,0.875
64,0,0,1,1,0,1,0,3,0,0,0,1.1131836380753648,Education_vv_3,0,8.0,7.0,2.0,0.0,0.875
64,0,0,1,1,0,1,0,3,0,0,0,1.1131836380753648,Education_vv_3,0,8.0,7.0,3.0,0.0,0.875
39,0,0,1,2,1,1,0,2,1,1,0,1.1050014200007574,Education_vv_3,0,8.0,7.0,4.0,0.0,0.875
39,0,0,1,2,1,1,0,4,1,1,1,1.1050014200007574,Education_vv_3,0,8.0,7.0,5.0,1.0,0.675
39,0,0,1,3,1,1,0,2,1,1,1,1.1050014200007574,Education_vv_3,1,9.0,8.0,5.0,1.0,0.6888888888888889
45,0,0,1,2,0,1,0,3,1,1,1,1.1003222536766988,Education_vv_3,0,9.0,8.0,6.0,2.0,0.5555555555555556
43,0,0,1,2,1,1,0,3,1,1,1,1.095676388061134,Education_vv_3,0,9.0,8.0,7.0,3.0,0.4603174603174603
43,0,0,1,2,0,1,0,4,1,1,0,1.070653520253412,Education_vv_3,0,9.0,8.0,8.0,3.0,0.5138888888888888
43,0,0,1,3,0,1,0,3,1,1,1,1.070653520253412,Education_vv_3,1,10.0,9.0,8.0,3.0,0.525
43,0,0,1,2,0,1,0,3,1,1,1,1.070653520253412,Education_vv_3,0,10.0,9.0,9.0,4.0,0.4555555555555556
46,0,0,1,3,1,1,0,3,1,1,1,1.0592537914051825,Education_vv_3,1,11.0,10.0,9.0,4.0,0.46464646464646464
47,0,0,1,2,1,1,0,3,1,1,0,1.055358844703768,Education_vv_3,0,11.0,10.0,10.0,4.0,0.509090909090909
47,0,0,1,3,1,1,0,4,1,1,1,1.055358844703768,Education_vv_3,1,12.0,11.0,10.0,4.0,0.5166666666666666
44,0,0,1,3,1,1,0,3,1,1,1,1.0510490892667508,Education_vv_3,1,13.0,12.0,10.0,4.0,0.5230769230769231
37,0,0,1,2,0,1,0,1,0,0,0,1.04742456385407,Education_vv_3,0,13.0,12.0,11.0,4.0,0.5594405594405595
55,0,0,1,3,0,1,0,4,0,0,0,1.0401866033653038,Education_vv_3,1,14.0,12.0,11.0,4.0,0.49350649350649345
37,0,0,1,3,1,1,0,3,1,1,1,1.033958665366664,Education_vv_3,1,15.0,13.0,11.0,4.0,0.503030303030303
37,0,0,1,3,1,1,0,3,1,1,1,1.033958665366664,Education_vv_3,1,16.0,14.0,11.0,4.0,0.5113636363636364
37,0,0,1,3,1,1,0,3,1,1,1,1.033958665366664,Education_vv_3,1,17.0,15.0,11.0,4.0,0.5187165775401069
46,0,0,1,3,0,1,0,4,1,1,1,1.0332341226195765,Education_vv_3,1,18.0,16.0,11.0,4.0,0.5252525252525252
46,0,0,1,3,0,1,0,3,1,1,1,1.0332341226195765,Education_vv_3,1,19.0,17.0,11.0,4.0,0.5311004784688995
44,0,0,1,3,0,1,0,4,1,1,1,1.0331491443714944,Education_vv_3,1,20.0,18.0,11.0,4.0,0.5363636363636364
60,0,0,1,2,0,1,0,3,1,0,1,1.028572123644042,Education_vv_3,0,20.0,18.0,12.0,5.0,0.48333333333333334
60,0,0,1,1,0,1,0,3,1,0,0,1.028572123644042,Education_vv_3,0,20.0,18.0,13.0,5.0,0.5153846153846153
39,0,0,1,3,0,1,0,3,1,1,1,1.0251935855765644,Education_vv_3,1,21.0,19.0,13.0,5.0,0.5201465201465201
39,0,0,1,3,0,1,0,3,1,1,1,1.0251935855765644,Education_vv_3,1,22.0,20.0,13.0,5.0,0.5244755244755244
39,0,0,1,3,0,1,0,3,1,1,1,1.0251935855765644,Education_vv_3,1,23.0,21.0,13.0,5.0,0.5284280936454848
48,0,0,1,2,1,0,0,3,1,1,1,1.0208308941796795,Education_vv_3,0,23.0,21.0,14.0,6.0,0.48447204968944096
40,0,0,1,3,1,1,0,3,1,1,1,1.009038461697725,Education_vv_3,1,24.0,22.0,14.0,6.0,0.4880952380952381
40,0,0,1,3,1,1,0,3,1,1,1,1.009038461697725,Education_vv_3,1,25.0,23.0,14.0,6.0,0.4914285714285715
40,0,0,1,3,1,1,0,3,1,1,1,1.009038461697725,Education_vv_3,1,26.0,24.0,14.0,6.0,0.4945054945054946
40,0,0,1,2,1,1,0,2,1,1,0,1.009038461697725,Education_vv_3,0,26.0,24.0,15.0,6.0,0.5230769230769231
39,0,0,1,3,1,1,0,3,1,0,1,0.9979443630084918,Education_vv_3,1,27.0,25.0,15.0,6.0,0.5259259259259259
39,0,0,1,2,1,1,0,3,1,0,0,0.9979443630084918,Education_vv_3,0,27.0,25.0,16.0,6.0,0.5509259259259259
55,0,0,1,2,0,1,0,3,1,0,0,0.9867581227401852,Education_vv_3,0,27.0,25.0,17.0,6.0,0.5729847494553377
55,0,0,1,3,0,1,0,3,1,0,1,0.9867581227401852,Education_vv_3,1,28.0,26.0,17.0,6.0,0.5756302521008403
55,0,0,1,3,0,1,0,3,1,0,1,0.9867581227401852,Education_vv_3,1,29.0,27.0,17.0,6.0,0.5780933062880325
55,0,0,1,2,0,1,0,3,1,0,0,0.9867581227401852,Education_vv_3,0,29.0,27.0,18.0,6.0,0.5977011494252873
55,0,0,1,3,0,1,0,3,1,0,1,0.9867581227401852,Education_vv_3,1,30.0,28.0,18.0,6.0,0.6000000000000001
55,0,0,1,3,0,1,0,3,1,0,1,0.9867581227401852,Education_vv_3,1,31.0,29.0,18.0,6.0,0.6021505376344085
55,0,0,1,2,0,1,0,3,1,0,1,0.9867581227401852,Education_vv_3,0,31.0,29.0,19.0,7.0,0.567062818336163
31,0,0,1,3,0,1,0,3,1,0,1,0.9832495540154362,Education_vv_3,1,32.0,30.0,19.0,7.0,0.569078947368421
31,0,0,1,3,0,1,0,4,1,0,1,0.9832495540154362,Education_vv_3,1,33.0,31.0,19.0,7.0,0.5709728867623605
31,0,0,1,2,0,1,0,3,1,0,1,0.9832495540154362,Education_vv_3,0,33.0,31.0,20.0,8.0,0.5393939393939394
31,0,0,1,3,0,1,0,3,1,0,1,0.9832495540154362,Education_vv_3,1,34.0,32.0,20.0,8.0,0.5411764705882353
31,0,0,1,2,0,1,0,3,1,0,0,0.9832495540154362,Education_vv_3,0,34.0,32.0,21.0,8.0,0.5602240896358543
31,0,0,1,3,0,1,0,4,1,0,1,0.9832495540154362,Education_vv_3,1,35.0,33.0,21.0,8.0,0.5619047619047619
31,0,0,1,2,0,1,0,3,1,0,0,0.9832495540154362,Education_vv_3,0,35.0,33.0,22.0,8.0,0.5792207792207792
31,0,0,1,2,0,1,0,3,1,0,0,0.9832495540154362,Education_vv_3,0,35.0,33.0,23.0,8.0,0.5950310559006211
31,0,0,1,3,0,1,0,3,1,0,1,0.9832495540154362,Education_vv_3,1,36.0,34.0,23.0,8.0,0.5966183574879227
31,0,0,1,3,0,1,0,4,1,0,1,0.9832495540154362,Education_vv_3,1,37.0,35.0,23.0,8.0,0.5981198589894242
31,0,0,1,2,0,1,0,3,1,0,0,0.9832495540154362,Education_vv_3,0,37.0,35.0,24.0,8.0,0.6126126126126126
31,0,0,1,2,0,1,0,3,1,0,0,0.9832495540154362,Education_vv_3,0,37.0,35.0,25.0,8.0,0.625945945945946
47,0,0,1,3,0,1,0,3,1,1,1,0.981949752142511,Education_vv_3,1,38.0,36.0,25.0,8.0,0.6273684210526316
47,0,0,1,3,0,1,0,4,1,1,1,0.981949752142511,Education_vv_3,1,39.0,37.0,25.0,8.0,0.6287179487179486
45,0,0,1,3,0,1,0,3,1,0,1,0.9777896806549062,Education_vv_3,1,40.0,38.0,25.0,8.0,0.6299999999999999
45,0,0,1,3,0,1,0,3,1,0,1,0.9777896806549062,Education_vv_3,1,41.0,39.0,25.0,8.0,0.6312195121951218
45,0,0,1,2,0,1,0,4,1,0,0,0.9777896806549062,Education_vv_3,0,41.0,39.0,26.0,8.0,0.6435272045028142
45,0,0,1,3,0,1,0,3,1,0,1,0.9777896806549062,Education_vv_3,1,42.0,40.0,26.0,8.0,0.6446886446886446
45,0,0,1,2,0,1,0,3,1,0,1,0.9777896806549062,Education_vv_3,0,42.0,40.0,27.0,9.0,0.6190476190476191
45,0,0,1,2,0,1,0,3,1,0,0,0.9777896806549062,Education_vv_3,0,42.0,40.0,28.0,9.0,0.6309523809523809
45,0,0,1,3,0,1,0,3,1,0,0,0.9777896806549062,Education_vv_3,1,43.0,40.0,28.0,9.0,0.6088039867109634
45,0,0,1,3,0,1,0,3,1,0,1,0.9777896806549062,Education_vv_3,1,44.0,41.0,28.0,9.0,0.6103896103896103
45,0,0,1,3,0,1,0,3,1,0,1,0.9777896806549062,Education_vv_3,1,45.0,42.0,28.0,9.0,0.611904761904762
45,0,0,1,2,0,1,0,3,1,0,0,0.9777896806549062,Education_vv_3,0,45.0,42.0,29.0,9.0,0.6229885057471265
45,0,0,1,3,0,1,0,3,1,0,1,0.9777896806549062,Education_vv_3,1,46.0,43.0,29.0,9.0,0.6244377811094453
45,0,0,1,2,0,1,0,3,1,0,0,0.9777896806549062,Education_vv_3,0,46.0,43.0,30.0,9.0,0.6347826086956523
45,0,0,1,2,0,1,0,3,1,0,0,0.9777896806549062,Education_vv_3,0,46.0,43.0,31.0,9.0,0.6444600280504909
40,0,0,1,2,1,1,0,3,1,0,0,0.9762373127304307,Education_vv_3,0,46.0,43.0,32.0,9.0,0.6535326086956522
39,0,0,1,3,0,1,0,3,1,0,1,0.9745647030166338,Education_vv_3,1,47.0,44.0,32.0,9.0,0.6549202127659575
39,0,0,1,2,0,1,0,3,1,0,0,0.9745647030166338,Education_vv_3,0,47.0,44.0,33.0,9.0,0.6634429400386848
39,0,0,1,2,0,1,0,3,1,0,0,0.9745647030166338,Education_vv_3,0,47.0,44.0,34.0,9.0,0.6714643304130163
39,0,0,1,2,0,1,0,3,1,0,1,0.9745647030166338,Education_vv_3,0,47.0,44.0,35.0,10.0,0.6504559270516718
39,0,0,1,3,0,1,0,3,1,0,1,0.9745647030166338,Education_vv_3,1,48.0,45.0,35.0,10.0,0.6517857142857143
39,0,0,1,2,0,1,0,3,1,0,0,0.9745647030166338,Education_vv_3,0,48.0,45.0,36.0,10.0,0.6597222222222222
39,0,0,1,2,0,1,0,4,1,0,1,0.9745647030166338,Education_vv_3,0,48.0,45.0,37.0,11.0,0.6402027027027026
39,0,0,1,2,0,1,0,3,1,0,1,0.9745647030166338,Education_vv_3,0,48.0,45.0,38.0,12.0,0.6217105263157895
39,0,0,1,3,0,1,0,3,1,0,1,0.9745647030166338,Education_vv_3,1,49.0,46.0,38.0,12.0,0.6229860365198712
39,0,0,1,3,0,1,0,4,1,0,1,0.9745647030166338,Education_vv_3,1,50.0,47.0,38.0,12.0,0.6242105263157894
39,0,0,1,2,0,1,0,3,1,0,0,0.9745647030166338,Education_vv_3,0,50.0,47.0,39.0,12.0,0.6323076923076922
39,0,0,1,2,0,1,0,4,1,0,0,0.9745647030166338,Education_vv_3,0,50.0,47.0,40.0,12.0,0.6399999999999999
