"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
1,0.64,2,2,0,0,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,2,1,0
1,0.67,1,2,0,0,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,4,2,0
1,0.64,2,2,0,0,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,6,3,0
1,0.67,1,2,0,0,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,8,4,0
1,0.67,1,2,0,1,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,10,5,0
2,0.45,1,2,0,1,0,-0.194444444444445,2.70629139072848,0.00653594771241828,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,12,6,0
1,0.6,3,2,0,0,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,14,7,0
1,0.37,2,2,0,0,0,-0.194444444444445,2.70629139072848,0.00653594771241828,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,16,8,0
2,0.6,2,2,0,0,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,18,9,0
2,0.5,4,2,0,0,0,0.0108192743892119,2.70629139072848,-0.222222222222222,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",NA,0,0,20,10,0
3,0.65,4,2,0,0,0,0.191994572591588,2.70629139072848,1.72727272727273,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",0,2,1,20,10,1
1,0.57,4,2,1,0,0,1.23333333333333,2.70629139072848,0.0105263157894737,1.26086956521739,1.33333333333333,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",0,2,1,22,11,0
3,0.55,5,2,0,0,0,0,2.70629139072848,-0.0296242593935152,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",0,4,2,22,11,1
1,0.5,4,2,0,0,0,0.0108192743892119,2.70629139072848,-0.222222222222222,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",0,4,2,24,12,0
2,0.51,4,2,0,0,0,0.0108192743892119,2.70629139072848,0,1.3022215778556,1.64107159059976,1.16761363636364,2.70629139072848,"satisfaction_level_vv_3",0,4,2,26,13,0
