stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
50.72689938,1,0,28.0,0,0,1,1,0,1,0,1,0,0,0,1.1577387892510076,Extraversion_vv_4,0,0.0,0.0,1.0,0.0,0.0
3.975359343,1,0,29.0,1,1,1,1,1,1,0,0,0,0,0,1.1003059086988358,Extraversion_vv_3,0,0.0,0.0,2.0,0.0,0.0
45.37166324,1,0,29.0,1,0,1,1,1,1,1,1,1,0,0,1.1003059086988358,Extraversion_vv_3,0,0.0,0.0,3.0,0.0,0.0
22.24229979,1,0,34.0,1,0,1,1,0,1,0,0,0,0,0,1.0513746389450622,Extraversion_vv_4,0,0.0,0.0,4.0,0.0,0.0
22.73511294,1,0,34.0,1,0,1,1,0,3,0,0,0,0,0,1.0513746389450622,Extraversion_vv_4,0,0.0,0.0,5.0,0.0,0.0
13.5687885,1,0,33.0,1,0,1,1,0,2,0,0,0,1,0,1.0278295858849813,Extraversion_vv_4,0,0.0,0.0,6.0,0.0,0.0
11.30184805,1,0,34.0,0,0,1,0,0,1,0,0,0,0,0,1.02545685263979,Extraversion_vv_4,0,0.0,0.0,7.0,0.0,0.0
26.15195072,1,1,31.0,0,0,1,1,1,3,0,1,1,0,0,0.9958598597009929,Extraversion_vv_4,0,0.0,0.0,8.0,0.0,0.0
86.83367556,1,0,29.0,1,0,0,1,0,2,0,0,1,0,1,0.9614460901055526,Extraversion_vv_3,0,0.0,0.0,9.0,1.0,0.0
1.412731006,1,0,29.0,1,0,0,1,1,4,0,1,0,0,0,0.9614460901055526,Extraversion_vv_3,0,0.0,0.0,10.0,1.0,0.0
164.5667351,0,0,27.0,0,0,0,1,0,4,0,0,1,0,1,0.9497038403711461,Extraversion_vv_4,1,1.0,1.0,10.0,1.0,0.9
23.9835729,1,0,29.0,1,0,1,1,1,4,0,0,0,1,0,0.9390657102207345,Extraversion_vv_3,0,1.0,1.0,11.0,1.0,0.9090909090909091
2.858316222,1,0,38.0,1,0,1,1,0,3,0,0,0,0,0,0.8995707864246828,Extraversion_vv_4,0,1.0,1.0,12.0,1.0,0.9166666666666666
54.07802875,1,0,31.0,1,0,1,1,0,4,0,1,0,0,0,0.8807046697273293,Extraversion_vv_4,1,2.0,1.0,12.0,1.0,0.4166666666666667
61.07597536,0,1,29.0,0,0,1,1,1,4,0,1,1,0,1,0.8524147750176653,Extraversion_vv_4,1,3.0,2.0,12.0,1.0,0.5833333333333333
51.08829569,1,0,28.0,1,0,0,1,0,4,1,0,0,0,0,0.8445807722423736,Extraversion_vv_4,1,4.0,2.0,12.0,1.0,0.4166666666666667
29.47022587,1,0,29.0,1,0,0,1,1,2,0,0,0,1,0,0.8002058916274496,Extraversion_vv_3,0,4.0,2.0,13.0,1.0,0.4230769230769231
22.47227926,1,0,29.0,0,0,0,1,0,1,0,0,1,0,0,0.8001015448103369,Extraversion_vv_4,0,4.0,2.0,14.0,1.0,0.4285714285714286
24.83778234,1,0,42.0,1,0,1,1,1,3,0,0,0,0,0,0.7799856072933545,Extraversion_vv_4,0,4.0,2.0,15.0,1.0,0.43333333333333335
