stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
21.35523614,1,1,31.0,0,0,0,0,0,1,0,0,1,1,0,1.466039420771646,Extraversion_vv_4,0,0.0,0.0,1.0,0.0,0.0
139.0718686,1,0,32.0,0,0,0,1,1,1,0,0,0,1,1,1.1973416771534628,Extraversion_vv_4,0,0.0,0.0,2.0,1.0,0.0
13.40451745,1,0,30.40033257,1,0,0,1,1,2,0,1,1,0,0,1.158835407783993,Extraversion_vv_3,0,0.0,0.0,3.0,1.0,0.0
10.84188912,1,0,30.40033257,1,0,1,1,1,1,0,0,1,0,0,1.158835407783993,Extraversion_vv_3,0,0.0,0.0,4.0,1.0,0.0
109.10882959999998,0,0,29.0,1,0,1,1,0,4,0,1,0,0,1,1.0652912591623014,Extraversion_vv_4,1,1.0,1.0,4.0,1.0,0.75
73.98767967,0,1,33.0,0,1,1,1,0,2,1,0,1,1,1,1.0307832954028144,Extraversion_vv_4,0,1.0,1.0,5.0,2.0,0.6
3.975359343,1,0,29.0,0,0,1,1,1,2,1,0,0,0,0,0.977326560907434,Extraversion_vv_4,0,1.0,1.0,6.0,2.0,0.6666666666666667
155.1704312,1,0,33.0,1,0,0,1,0,3,0,0,1,0,1,0.9709171458645265,Extraversion_vv_4,0,1.0,1.0,7.0,3.0,0.5714285714285714
120.4435318,1,0,28.0,1,0,1,1,1,4,0,1,0,0,1,0.9563729034677668,Extraversion_vv_4,1,2.0,2.0,7.0,3.0,0.5714285714285714
28.35318275,1,0,31.0,1,0,0,0,1,2,1,0,1,1,0,0.9371577003578935,Extraversion_vv_4,0,2.0,2.0,8.0,3.0,0.625
15.73716632,1,0,27.0,0,1,1,1,1,2,1,0,0,0,0,0.8890642240116867,Extraversion_vv_4,0,2.0,2.0,9.0,3.0,0.6666666666666667
53.81519507,1,0,30.40033257,0,0,1,1,1,4,1,0,0,0,0,0.8787469679353861,Extraversion_vv_3,0,2.0,2.0,10.0,3.0,0.7
47.96714579,1,0,33.0,1,0,0,1,1,2,1,0,1,1,0,0.8573266144573584,Extraversion_vv_4,0,2.0,2.0,11.0,3.0,0.7272727272727273
164.5667351,0,0,27.0,0,0,0,1,0,4,0,0,1,0,1,0.8251440758684118,Extraversion_vv_4,1,3.0,3.0,11.0,3.0,0.7272727272727273
51.08829569,1,0,31.0,1,0,0,1,1,2,0,0,1,1,0,0.81391500330065,Extraversion_vv_4,0,3.0,3.0,12.0,3.0,0.75
133.8809035,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,0.747433402822609,Extraversion_vv_4,1,4.0,4.0,12.0,3.0,0.75
60.78028747,0,0,33.0,1,0,0,1,0,1,1,1,1,0,1,0.7438580658738794,Extraversion_vv_4,0,4.0,4.0,13.0,4.0,0.6923076923076923
50.89117043,1,1,34.0,0,0,0,1,0,4,0,0,1,1,0,0.7227754402251668,Extraversion_vv_4,1,5.0,4.0,13.0,4.0,0.49230769230769234
