stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
34.56262834,1,1,31.0,0,0,1,1,0,1,0,0,1,0,0,1.2864333543379136,Extraversion_vv_4,0,0.0,0.0,1.0,0.0,0.0
140.2217659,0,1,27.0,0,0,1,1,0,4,1,0,1,0,1,1.242210864470215,Extraversion_vv_4,1,1.0,1.0,1.0,0.0,1.0
59.86036961,1,0,27.0,1,0,0,1,0,2,1,0,0,0,0,1.1472673121351422,Extraversion_vv_4,0,1.0,1.0,2.0,0.0,1.0
123.0718686,1,0,28.0,0,0,0,1,0,4,1,0,1,1,1,1.066012837228306,Extraversion_vv_4,1,2.0,2.0,2.0,0.0,1.0
23.9835729,1,0,29.0,1,0,1,1,1,4,0,0,0,1,0,0.9967456882967428,Extraversion_vv_3,0,2.0,2.0,3.0,0.0,1.0
133.4209446,1,0,29.0,0,0,1,1,0,3,1,0,1,1,1,0.9967456882967428,Extraversion_vv_3,1,3.0,3.0,3.0,0.0,1.0
8.27926078,1,1,29.0,0,0,1,1,1,1,0,0,1,1,0,0.9967456882967428,Extraversion_vv_3,0,3.0,3.0,4.0,0.0,1.0
94.94866529999999,1,1,26.0,0,0,1,1,1,4,1,1,1,0,1,0.9443101369482128,Extraversion_vv_4,1,4.0,4.0,4.0,0.0,1.0
31.96714579,1,1,29.0,1,0,1,1,1,4,0,1,1,0,0,0.9403613524199471,Extraversion_vv_3,0,4.0,4.0,5.0,0.0,1.0
45.37166324,1,0,29.0,1,0,1,1,1,1,1,1,1,0,0,0.9403613524199471,Extraversion_vv_3,0,4.0,4.0,6.0,0.0,1.0
3.975359343,1,0,29.0,0,0,1,1,1,2,1,0,1,0,0,0.9403613524199471,Extraversion_vv_3,0,4.0,4.0,7.0,0.0,1.0
108.550308,1,1,27.0,1,0,1,1,0,4,1,1,0,0,1,0.932431867723717,Extraversion_vv_4,1,5.0,5.0,7.0,0.0,1.0
133.8809035,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,0.9220241630960739,Extraversion_vv_4,1,6.0,6.0,7.0,0.0,1.0
133.9137577,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,0.9220241630960739,Extraversion_vv_4,1,7.0,7.0,7.0,0.0,1.0
28.35318275,1,0,31.0,1,0,0,0,1,2,1,0,1,1,0,0.8711745793332836,Extraversion_vv_4,0,7.0,7.0,8.0,0.0,1.0
12.78028747,1,0,27.0,1,0,1,1,1,2,1,0,0,0,0,0.8648661423042282,Extraversion_vv_4,0,7.0,7.0,9.0,0.0,1.0
59.86036961,1,0,27.0,1,0,1,1,1,2,1,0,0,0,0,0.8648661423042282,Extraversion_vv_4,0,7.0,7.0,10.0,0.0,1.0
78.91581109,1,1,21.0,0,0,0,0,1,4,1,0,1,0,1,0.8632794823727865,Extraversion_vv_4,1,8.0,8.0,10.0,0.0,1.0
12.02464066,1,1,30.0,0,0,1,0,0,3,0,0,1,0,0,0.8191615734406469,Extraversion_vv_4,0,8.0,8.0,11.0,0.0,1.0
53.97946612,1,1,28.0,0,0,1,1,1,1,1,0,1,1,0,0.7854750328407779,Extraversion_vv_4,0,8.0,8.0,12.0,0.0,1.0
96.0,1,1,31.0,0,0,1,1,1,4,0,1,1,0,1,0.7795015085136562,Extraversion_vv_4,1,9.0,9.0,12.0,0.0,1.0
26.15195072,1,1,31.0,0,0,1,1,1,3,0,1,1,0,0,0.7795015085136562,Extraversion_vv_4,0,9.0,9.0,13.0,0.0,1.0
8.607802875,1,0,29.0,1,0,0,1,1,1,1,0,0,1,0,0.7700139864303303,Extraversion_vv_3,0,9.0,9.0,14.0,0.0,1.0
81.83983573,1,0,29.0,1,0,0,1,1,4,1,1,0,1,1,0.7700139864303303,Extraversion_vv_3,0,9.0,9.0,15.0,1.0,0.9333333333333333
144.5913758,1,1,30.0,0,0,0,1,1,1,0,0,1,1,1,0.7605267061749579,Extraversion_vv_2,0,9.0,9.0,16.0,2.0,0.875
93.9301848,0,0,29.0,1,0,0,1,1,4,1,1,0,0,1,0.7136296505535341,Extraversion_vv_3,0,9.0,9.0,17.0,3.0,0.8235294117647058
14.85010267,1,1,29.0,1,0,0,1,1,4,0,1,1,0,0,0.7136296505535341,Extraversion_vv_3,0,9.0,9.0,18.0,3.0,0.8333333333333334
8.31211499,1,0,29.0,0,0,0,1,1,1,0,0,0,0,0,0.7136296505535341,Extraversion_vv_3,0,9.0,9.0,19.0,3.0,0.8421052631578947
55.72073922,1,0,29.0,1,0,0,1,1,2,1,0,0,0,0,0.7136296505535341,Extraversion_vv_3,0,9.0,9.0,20.0,3.0,0.85
12.81314168,1,1,33.0,0,0,1,0,0,1,0,1,0,0,0,0.7129580814688017,Extraversion_vv_4,0,9.0,9.0,21.0,3.0,0.8571428571428572
6.143737166,1,0,31.0,1,0,1,0,0,3,0,1,1,1,0,0.7095173908364023,Extraversion_vv_2,0,9.0,9.0,22.0,3.0,0.8636363636363636
10.84188912,1,0,30.40033257,1,0,1,1,1,1,0,0,1,0,0,0.6973476537774284,Extraversion_vv_4,0,9.0,9.0,23.0,3.0,0.8695652173913043
25.23203285,1,0,30.0,0,0,0,1,1,4,0,1,1,0,0,0.6935532225515871,Extraversion_vv_4,1,10.0,9.0,23.0,3.0,0.7695652173913043
34.0698152,1,0,34.0,0,0,1,0,0,1,0,0,0,0,0,0.6852714725446941,Extraversion_vv_4,0,10.0,9.0,24.0,3.0,0.775
11.30184805,1,0,34.0,0,0,1,0,0,1,0,0,0,0,0,0.6852714725446941,Extraversion_vv_4,0,10.0,9.0,25.0,3.0,0.78
15.21149897,1,0,30.0,1,0,0,1,0,4,1,1,0,1,0,0.6801192241577769,Extraversion_vv_2,0,10.0,9.0,26.0,3.0,0.7846153846153846
9.100616016,1,0,26.0,1,0,1,1,0,3,1,1,0,1,0,0.6557960874548866,Extraversion_vv_4,0,10.0,9.0,27.0,3.0,0.788888888888889
88.90349076,0,0,30.0,1,0,1,1,1,4,0,1,1,1,1,0.6094070558373599,Extraversion_vv_2,0,10.0,9.0,28.0,4.0,0.7571428571428571
49.14989733,1,0,28.0,1,0,1,1,1,1,1,0,0,1,0,0.6091083503882199,Extraversion_vv_4,0,10.0,9.0,29.0,4.0,0.7620689655172415
