"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
1,0.78,2,2,0,1,0,0.892502198034568,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,2,1,0
2,0.74,3,2,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,4,2,0
1,0.56,3,2,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,6,3,0
2,0.81,3,2,0,1,0,0.892502198034568,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,8,4,0
2,0.85,3,2,1,1,1,0.892502198034568,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,10,5,0
1,0.73,5,2,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,12,6,0
1,0.8,5,2,0,1,1,0.892502198034568,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,14,7,0
2,0.75,3,2,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,16,8,0
1,0.8,1,2,0,1,0,0.892502198034568,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,18,9,0
2,0.86,3,2,0,1,0,0.892502198034568,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,20,10,0
1,0.47,4,2,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,22,11,0
3,0.68,4,2,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",0,2,1,22,11,1
2,0.71,5,2,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",0,2,1,24,12,0
1,0.56,3,2,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",0,2,1,26,13,0
2,0.78,3,2,0,1,1,0.892502198034568,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",0,2,1,28,14,0
2,0.78,3,2,0,1,1,0.892502198034568,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",0,2,1,30,15,0
2,0.59,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.0625,2,1,33,16,0
1,0.46,3,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.117647058823529,2,1,36,17,0
1,0.53,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.166666666666667,2,1,39,18,0
2,0.54,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.210526315789474,2,1,42,19,0
1,0.56,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.25,2,1,45,20,0
1,0.55,2,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.285714285714286,2,1,48,21,0
2,0.57,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.318181818181818,2,1,51,22,0
1,0.53,3,3,0,1,0,0.194383344416594,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.347826086956522,2,1,54,23,0
1,0.46,1,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.375,2,1,57,24,0
1,0.54,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.4,2,1,60,25,0
1,0.46,1,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.423076923076923,2,1,63,26,0
1,0.56,1,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.444444444444445,2,1,66,27,0
1,0.54,1,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.464285714285714,2,1,69,28,0
1,0.48,2,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.482758620689655,2,1,72,29,0
1,0.47,2,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.5,2,1,75,30,0
1,0.52,3,3,0,1,0,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.516129032258065,2,1,78,31,0
1,0.57,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.53125,2,1,81,32,0
1,0.46,2,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.545454545454545,2,1,84,33,0
2,0.5,1,3,0,1,0,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.558823529411764,2,1,87,34,0
1,0.53,2,3,0,1,0,0.194383344416594,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.571428571428572,2,1,90,35,0
1,0.51,2,3,0,1,0,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.583333333333333,2,1,93,36,0
1,0.48,3,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.594594594594595,2,1,96,37,0
1,0.53,2,3,0,1,0,0.194383344416594,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.605263157894737,2,1,99,38,0
1,0.54,2,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.615384615384615,2,1,102,39,0
2,0.46,2,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.625,2,1,105,40,0
1,0.47,2,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.634146341463415,2,1,108,41,0
1,0.56,2,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.642857142857143,2,1,111,42,0
1,0.49,2,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.651162790697674,2,1,114,43,0
1,0.55,2,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.659090909090909,2,1,117,44,0
1,0.52,2,3,0,1,1,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.666666666666667,2,1,120,45,0
2,0.48,1,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.673913043478261,2,1,123,46,0
1,0.46,1,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.680851063829787,2,1,126,47,0
1,0.54,2,3,1,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.6875,2,1,129,48,0
2,0.48,2,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.693877551020408,2,1,132,49,0
2,0.52,2,3,0,1,1,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.7,2,1,135,50,0
2,0.51,1,3,0,1,1,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.705882352941177,2,1,138,51,0
1,0.47,1,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.711538461538462,2,1,141,52,0
1,0.54,2,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.716981132075472,2,1,144,53,0
1,0.56,1,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.722222222222222,2,1,147,54,0
1,0.45,1,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.727272727272727,2,1,150,55,0
2,0.56,3,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.732142857142857,2,1,153,56,0
1,0.57,2,3,1,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.736842105263158,2,1,156,57,0
2,0.54,1,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.741379310344827,2,1,159,58,0
1,0.51,1,3,0,1,1,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.745762711864407,2,1,162,59,0
1,0.47,1,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.75,2,1,165,60,0
1,0.48,1,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.754098360655738,2,1,168,61,0
1,0.48,1,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.758064516129032,2,1,171,62,0
1,0.56,2,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.761904761904762,2,1,174,63,0
1,0.49,2,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.765625,2,1,177,64,0
1,0.52,2,3,0,1,0,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.769230769230769,2,1,180,65,0
1,0.49,1,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.772727272727273,2,1,183,66,0
1,0.51,2,3,0,1,1,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.776119402985075,2,1,186,67,0
1,0.54,3,3,0,1,0,0.194383344416594,1.68577821483033,-0.0263659899168824,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.779411764705882,2,1,189,68,0
2,0.48,2,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.782608695652174,2,1,192,69,0
1,0.57,2,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.785714285714286,2,1,195,70,0
1,0.51,1,3,0,1,1,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.788732394366197,2,1,198,71,0
2,0.45,2,3,1,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.791666666666667,2,1,201,72,0
2,0.54,1,3,0,1,1,0.194383344416594,1.68577821483033,-0.0263659899168824,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.794520547945206,2,1,204,73,0
1,0.47,1,3,0,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.797297297297297,2,1,207,74,0
2,0.48,1,3,1,1,0,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.32212859498077,1.64322186935675,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.8,2,1,210,75,0
2,0.51,1,3,0,1,1,-0.0288560712611345,1.68577821483033,-0.0535714285714284,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.802631578947369,2,1,213,76,0
1,0.49,2,3,0,1,1,-0.0288560712611345,1.68577821483033,0.000151809570075212,1.49713480963481,1.53326138147567,1.16707043664644,1.68577821483033,"satisfaction_level_vv_3",-0.805194805194805,2,1,216,77,0
