"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","CScore_Extraversion_vv_2","CScore_Extraversion_vv_3","CScore_Extraversion_vv_4","CScore_Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.670598447322845,0.258669584989548,0.519905805587769,0.810109496116638,0.810109496116638,"Grey_wage_vv_1",NA,1,1,0,0,1,0.810109496116638
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.670598447322845,0.258669584989548,0.519905805587769,0.810109496116638,0.810109496116638,"Grey_wage_vv_1",NA,2,2,0,0,1,0.810109496116638
133.8809035,1,1,19,0,0,0,1,0,2,0,0,1,1,1,1.59634649753571,0.106320045888424,0.212626785039902,0.768582046031952,0.768582046031952,"Grey_wage_vv_1",NA,3,3,0,0,1,0.768582046031952
89.19917864,1,1,18,0,0,1,1,1,1,0,0,1,1,1,0.782743573188782,0.133315905928612,0.2461788803339,0.659152448177338,0.659152448177338,"Grey_wage_vv_1",NA,4,4,0,0,1,0.659152448177338
15.11293634,1,0,23,1,0,0,1,0,1,0,0,1,1,0,0.711063086986542,0.21378356218338,0.159774646162987,0.649789273738861,0.649789273738861,"Grey_wage_vv_1",NA,4,5,0,0,1,0.649789273738861
59.20328542,1,0,25,1,0,0,1,1,3,0,1,0,0,0,-0.371377497911453,-0.044182326644659,0.0898824706673622,0.5924032330513,0.5924032330513,"Grey_wage_vv_1",NA,4,6,0,0,1,0.5924032330513
59.20328542,1,0,25,1,0,0,1,1,4,0,1,0,0,0,-0.371377497911453,-0.044182326644659,0.0898824706673622,0.5924032330513,0.5924032330513,"Grey_wage_vv_1",NA,4,7,0,0,1,0.5924032330513
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1,-0.383231371641159,0.0157747361809015,0.323741286993027,0.585664987564087,0.585664987564087,"Grey_wage_vv_1",NA,5,8,0,0,1,0.585664987564087
5.32238193,1,0,25,1,0,0,0,1,3,0,1,1,0,0,-0.296294182538986,-0.0713974684476852,-0.289254605770111,0.574573516845703,0.574573516845703,"Grey_wage_vv_1",0.625,5,8,0,1,0,0.574573516845703
110.0287474,0,0,25,1,0,1,1,0,2,0,1,1,1,1,-0.260699540376663,-0.13880617916584,-0.221563890576363,0.534168779850006,0.534168779850006,"Grey_wage_vv_1",0.666666666666667,6,9,0,1,1,0.534168779850006
14.98151951,1,0,33,1,0,1,1,0,4,0,1,1,0,0,-0.137186318635941,0.0253419540822506,0.366608649492264,0.532216846942902,0.532216846942902,"Grey_wage_vv_1",0.6,6,10,0,1,1,0.532216846942902
103.5893224,0,0,21,1,0,0,0,1,4,0,1,1,0,1,-0.250814378261566,0.0411696769297123,0.777021288871765,0.531139135360718,0.531139135360718,"Grey_wage_vv_1",0.1,6,10,1,2,0,0.531139135360718
63.14579055,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.342189401388168,-0.183875605463982,0.0483933463692665,0.527650475502014,0.527650475502014,"Grey_wage_vv_1",0.136363636363636,7,11,1,2,1,0.527650475502014
26.94045175,1,0,21,0,0,0,1,1,4,0,1,0,0,0,-0.383329331874847,-0.100585490465164,0.553946256637573,0.524510979652405,0.524510979652405,"Grey_wage_vv_1",0.0833333333333334,7,12,1,2,1,0.524510979652405
