"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","CScore_Extraversion_vv_2","CScore_Extraversion_vv_3","CScore_Extraversion_vv_4","CScore_Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
8.410677618,1,1,32,0,1,0,1,1,4,0,1,1,0,0,-0.385123610496521,0.0392165631055832,0.722470641136169,0.900291681289673,0.900291681289673,"Grey_wage_vv_1",NA,0,1,0,0,1,0.900291681289673
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.774354994297028,0.0563652738928795,0.357733428478241,0.85465282201767,0.85465282201767,"Grey_wage_vv_1",NA,1,2,0,0,1,0.85465282201767
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.774354994297028,0.0563652738928795,0.357733428478241,0.85465282201767,0.85465282201767,"Grey_wage_vv_1",NA,2,3,0,0,1,0.85465282201767
64.19712526,0,1,19,0,0,1,1,1,4,1,1,0,0,1,-0.11478877812624,-0.0109734665602446,0.46465128660202,0.81212443113327,0.81212443113327,"Grey_wage_vv_1",NA,3,4,0,0,1,0.81212443113327
100.238193,0,0,23,1,0,1,1,0,3,0,0,0,1,1,0.367490291595459,-0.0531580671668053,0.284237772226334,0.79651951789856,0.79651951789856,"Grey_wage_vv_1",NA,4,5,0,0,1,0.79651951789856
10.94045175,1,1,33,0,1,1,1,0,4,1,0,1,1,0,-0.0107926717028022,0.0900785326957703,0.00493437936529517,0.778077840805054,0.778077840805054,"Grey_wage_vv_1",NA,4,6,0,0,1,0.778077840805054
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,1.55214285850525,0.138695225119591,0.208687260746956,0.754912793636322,0.754912793636322,"Grey_wage_vv_1",NA,5,7,0,0,1,0.754912793636322
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1,-0.359468072652817,0.0898000225424767,0.54852569103241,0.746071755886078,0.746071755886078,"Grey_wage_vv_1",NA,6,8,0,0,1,0.746071755886078
79.54004107,0,1,23,0,0,1,1,0,4,0,1,0,0,1,-0.271046727895737,-0.0200696736574173,0.50073117017746,0.736786961555481,0.736786961555481,"Grey_wage_vv_1",NA,7,9,0,0,1,0.736786961555481
15.11293634,1,0,23,1,0,0,1,0,1,0,0,1,1,0,1.34833097457886,0.114365518093109,0.0847975537180901,0.729981303215027,0.729981303215027,"Grey_wage_vv_1",NA,7,10,0,0,1,0.729981303215027
51.87679671,1,0,19,0,0,1,1,0,1,1,0,0,0,0,1.07056963443756,-0.0130545767024159,0.143666014075279,0.7248894572258,0.7248894572258,"Grey_wage_vv_1",NA,7,11,0,0,1,0.7248894572258
94.12731006,0,0,25,1,0,1,0,0,2,0,1,1,1,1,-0.143069788813591,0.0120092267170548,-0.101433552801609,0.72353333234787,0.72353333234787,"Grey_wage_vv_1",-0.363636363636364,7,11,1,1,0,0.72353333234787
70.30800821,1,1,22,0,0,1,1,1,3,0,1,0,0,1,-0.328623801469803,-0.0262289829552174,0.247938454151154,0.702121615409851,0.702121615409851,"Grey_wage_vv_1",-0.333333333333333,8,12,1,1,1,0.702121615409851
15.14579055,1,1,22,0,0,1,1,1,2,0,1,0,1,0,-0.401973128318787,-0.101618684828281,0.323686987161636,0.673741519451141,0.673741519451141,"Grey_wage_vv_1",-0.384615384615385,8,13,1,1,1,0.673741519451141
95.44147844,0,0,25,1,0,1,0,1,2,0,1,1,1,1,-0.149620682001114,-0.0112046422436833,-0.069801963865757,0.640313804149628,0.640313804149628,"Grey_wage_vv_1",-0.384615384615385,8,13,2,2,0,0.640313804149628
76.15605749,0,0,24,1,1,1,1,0,2,1,0,1,1,1,0.618594884872437,0.0551380030810833,-0.00709515623748302,0.631089270114899,0.631089270114899,"Grey_wage_vv_1",-0.357142857142857,9,14,2,2,1,0.631089270114899
49.3798768,1,0,22,0,0,0,0,0,3,1,1,0,0,0,-0.270019203424454,0.048452403396368,0.112088933587074,0.605358600616455,0.605358600616455,"Grey_wage_vv_1",-0.0238095238095237,9,14,2,3,0,0.605358600616455
81.18275154,1,0,31,1,0,0,1,1,2,0,1,1,0,1,-0.318594932556152,0.0341535992920399,0.439821898937225,0.604526579380035,0.604526579380035,"Grey_wage_vv_1",0,10,15,2,3,1,0.604526579380035
14.98151951,1,0,33,1,0,1,1,0,4,0,1,1,0,0,-0.193647444248199,0.0219486188143492,0.319887489080429,0.592222988605499,0.592222988605499,"Grey_wage_vv_1",-0.0416666666666666,10,16,2,3,1,0.592222988605499
5.815195072,1,0,25,0,0,1,1,1,4,0,1,0,1,0,-0.291371673345566,-0.0598756298422813,0.125254049897194,0.584276378154755,0.584276378154755,"Grey_wage_vv_1",-0.0784313725490196,10,17,2,3,1,0.584276378154755
105.8234086,0,0,32,1,0,0,1,1,4,1,0,0,0,1,-0.22698301076889,-0.0337436683475971,-0.200019687414169,0.522911190986633,0.522911190986633,"Grey_wage_vv_1",-0.0555555555555555,11,18,2,3,1,0.522911190986633
73.49486653,1,1,33,0,0,0,1,1,4,1,1,1,0,1,-0.384679883718491,0.0299247037619352,-0.0523282401263714,0.520498991012573,0.520498991012573,"Grey_wage_vv_1",-0.0350877192982456,12,19,2,3,1,0.520498991012573
12.81314168,1,1,33,0,0,1,0,0,1,0,1,0,0,0,-0.302506536245346,0.0178685672581196,0.558217883110046,0.517605900764465,0.517605900764465,"Grey_wage_vv_1",0.131578947368421,12,19,2,4,0,0.517605900764465
32.32854209,1,0,31,1,0,1,1,1,2,0,1,0,0,0,-0.146562322974205,0.0293572153896093,0.382420986890793,0.475168466567993,0.475168466567993,"Grey_wage_vv_1",0.1,12,20,2,4,1,0.475168466567993
33.57700205,1,0,25,1,0,0,1,1,1,0,0,0,1,0,0.489606201648712,-0.0671945139765739,0.208806902170181,0.463554561138153,0.463554561138153,"Grey_wage_vv_1",0.0714285714285714,12,21,2,4,1,0.463554561138153
6.439425051,1,1,24,0,0,1,1,0,1,0,0,1,1,0,0.00395888648927212,-0.385220974683762,-0.514613568782806,0.458355605602264,0.458355605602264,"Grey_wage_vv_1",0.0454545454545454,12,22,2,4,1,0.458355605602264
59.20328542,1,0,25,1,0,0,1,1,3,0,1,0,0,0,-0.320876508951187,-0.0246678162366152,0.0298672392964363,0.44615450501442,0.44615450501442,"Grey_wage_vv_1",0.0217391304347826,12,23,2,4,1,0.44615450501442
70.34086242,0,0,31,1,0,0,1,1,4,1,1,0,0,1,-0.393127113580704,-0.0551285743713379,-0.250334471464157,0.421596616506577,0.421596616506577,"Grey_wage_vv_1",0.0416666666666666,13,24,2,4,1,0.421596616506577
