"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
1,0.77,1,2,0,0,0,0.413157894736842,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",NA,0,0,2,1,0
1,0.64,2,2,0,0,0,0.211195928753181,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",NA,0,0,4,2,0
1,0.67,1,2,0,0,0,0.211195928753181,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",NA,0,0,6,3,0
3,0.97,3,2,0,0,0,0.959478876092818,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,2,1,6,3,1
1,0.64,2,2,0,0,0,0.211195928753181,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,2,1,8,4,0
1,0.67,1,2,0,0,0,0.211195928753181,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,2,1,10,5,0
3,0.97,3,2,0,0,0,0.959478876092818,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,10,5,1
1,0.78,2,2,0,1,0,0.413157894736842,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,12,6,0
1,0.74,2,2,0,1,0,-2.1,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,14,7,0
1,0.95,2,2,0,1,0,0.959478876092818,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,16,8,0
1,0.67,1,2,0,1,0,0.211195928753181,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,18,9,0
1,0.9,4,2,0,1,0,0.959478876092818,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,20,10,0
2,0.81,4,2,0,1,0,-0.28921568627451,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,22,11,0
1,1,4,2,0,1,0,0.959478876092818,1.72177190027884,-0.00888136686009044,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,24,12,0
2,0.45,1,2,0,1,0,-0.194444444444445,1.72177190027884,0.00793650793650791,1.3022215778556,1.64107159059976,1.16761363636364,1.72177190027884,"satisfaction_level_vv_3",0,4,2,26,13,0
