"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","Education_vv_2","Education_vv_3","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
48,0,1,0,3,1,1,1,4,1,1,1,0.789890687614019,0.161897548075875,0.396011108054179,0.0359974189868424,0.12054763855926,0.199106305378525,0.789890687614019,"SelfEmp_vv_1",NA,1,1,0,0,1
48,1,0,0,3,1,1,1,3,1,1,0,0.789890687614019,0.166282136791991,0.440782750821772,-0.0376861425191842,0.0198515159417451,0.168830876390641,0.789890687614019,"SelfEmp_vv_1",1,1,1,0,1,0
48,1,0,0,2,1,1,1,4,1,1,0,0.789890687614019,0.166282136791991,0.440782750821772,-0.0376861425191842,0.0198515159417451,0.168830876390641,0.789890687614019,"SelfEmp_vv_1",1,1,1,0,2,0
48,1,0,0,3,1,1,1,3,1,1,1,0.789890687614019,0.166282136791991,0.440782750821772,-0.0376861425191842,0.0198515159417451,0.168830876390641,0.789890687614019,"SelfEmp_vv_1",0.666666666666667,1,1,1,3,0
48,1,0,0,3,1,1,1,3,1,1,1,0.789890687614019,0.166282136791991,0.440782750821772,-0.0376861425191842,0.0198515159417451,0.168830876390641,0.789890687614019,"SelfEmp_vv_1",0.5,1,1,2,4,0
48,1,0,0,3,1,1,1,3,1,1,1,0.789890687614019,0.166282136791991,0.440782750821772,-0.0376861425191842,0.0198515159417451,0.168830876390641,0.789890687614019,"SelfEmp_vv_1",0.4,1,1,3,5,0
48,1,0,0,3,1,1,1,3,1,1,0,0.789890687614019,0.166282136791991,0.440782750821772,-0.0376861425191842,0.0198515159417451,0.168830876390641,0.789890687614019,"SelfEmp_vv_1",0.5,1,1,3,6,0
48,0,1,0,3,1,1,1,3,1,1,1,0.789890687614019,0.161897548075875,0.396011108054179,0.0359974189868424,0.12054763855926,0.199106305378525,0.789890687614019,"SelfEmp_vv_1",0.5,2,2,3,6,1
48,0,0,1,3,1,1,1,3,1,1,1,0.789890687614019,0.16171767218104,0.486606595390365,0.029843037283635,0.0878189160362406,0.192584984523627,0.789890687614019,"SelfEmp_vv_1",0.428571428571429,2,2,4,7,0
48,1,0,0,3,1,1,1,3,1,1,1,0.789890687614019,0.166282136791991,0.440782750821772,-0.0376861425191842,0.0198515159417451,0.168830876390641,0.789890687614019,"SelfEmp_vv_1",0.375,2,2,5,8,0
