"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","Education_vv_2","Education_vv_3","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
48,1,0,0,2,1,1,1,4,1,1,0,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",NA,0,0,0,1,0
48,0,1,0,2,1,1,1,3,1,1,1,0.811698670089421,0.118311390859667,0.318353032687819,0.0123811471489942,0.111600921134365,0.211750646637906,0.811698670089421,"SelfEmp_vv_1",1,1,1,0,1,1
48,0,1,0,2,1,1,1,4,1,1,1,0.811698670089421,0.118311390859667,0.318353032687819,0.0123811471489942,0.111600921134365,0.211750646637906,0.811698670089421,"SelfEmp_vv_1",1,2,2,0,1,1
48,1,0,0,3,1,1,1,3,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.5,2,2,1,2,0
48,0,1,0,1,1,1,1,4,1,1,0,0.811698670089421,0.118311390859667,0.318353032687819,0.0123811471489942,0.111600921134365,0.211750646637906,0.811698670089421,"SelfEmp_vv_1",0.166666666666667,2,3,1,2,1
48,1,0,0,2,1,1,1,3,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0,2,3,2,3,0
48,1,0,0,3,1,1,1,3,1,1,0,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.166666666666667,2,3,2,4,0
48,1,0,0,3,1,1,1,4,1,1,0,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.266666666666667,2,3,2,5,0
48,1,0,0,3,1,1,1,4,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.166666666666667,2,3,3,6,0
48,0,1,0,2,1,1,1,3,1,1,1,0.811698670089421,0.118311390859667,0.318353032687819,0.0123811471489942,0.111600921134365,0.211750646637906,0.811698670089421,"SelfEmp_vv_1",0.25,3,4,3,6,1
48,1,0,0,3,1,1,1,4,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.178571428571429,3,4,4,7,0
48,0,0,1,2,1,1,1,3,1,1,0,0.811698670089421,0.119401751573394,0.474474147339779,-0.00575809731802343,0.0372732018610969,0.204563889098219,0.811698670089421,"SelfEmp_vv_1",0.25,3,4,4,8,0
48,1,0,0,2,1,1,1,3,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.194444444444444,3,4,5,9,0
48,1,0,0,3,1,1,1,3,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.15,3,4,6,10,0
48,1,0,0,3,1,1,1,3,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.113636363636364,3,4,7,11,0
48,1,0,0,2,1,1,1,3,1,1,1,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.0833333333333334,3,4,8,12,0
48,0,0,1,3,1,1,1,3,1,1,1,0.811698670089421,0.119401751573394,0.474474147339779,-0.00575809731802343,0.0372732018610969,0.204563889098219,0.811698670089421,"SelfEmp_vv_1",0.0576923076923077,3,4,9,13,0
48,0,1,0,1,1,1,1,4,1,1,1,0.811698670089421,0.118311390859667,0.318353032687819,0.0123811471489942,0.111600921134365,0.211750646637906,0.811698670089421,"SelfEmp_vv_1",0.107692307692308,4,5,9,13,1
48,1,0,0,2,1,1,1,4,1,1,0,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.157142857142857,4,5,9,14,0
48,1,0,0,2,1,1,1,3,1,1,0,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.2,4,5,9,15,0
48,1,0,0,2,1,1,1,3,1,1,0,0.811698670089421,0.141551448940747,0.397299944426365,-0.0235783931297411,0.066232607133671,0.209388625385777,0.811698670089421,"SelfEmp_vv_1",0.2375,4,5,9,16,0
