Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
17,0,0,0,1,0,1,1,2,0,0,0,1.2425102621838064,SelfEmp_vv_1,0,0.0,0.0,1.0,0.0,0.0
61,0,0,0,3,0,1,1,1,1,1,0,1.1898721496752056,SelfEmp_vv_1,0,0.0,0.0,2.0,0.0,0.0
77,0,1,0,1,0,1,0,3,0,0,0,1.1624117724092513,SelfEmp_vv_1,1,1.0,0.0,2.0,0.0,0.0
64,0,1,0,2,1,1,0,3,0,1,0,1.1373136083195843,SelfEmp_vv_1,1,2.0,0.0,2.0,0.0,0.0
30,0,1,0,3,0,1,1,4,1,1,1,1.1245008835413757,SelfEmp_vv_1,1,3.0,1.0,2.0,0.0,0.3333333333333333
78,0,1,0,3,0,1,1,2,1,1,1,1.1207031622501202,SelfEmp_vv_1,1,4.0,2.0,2.0,0.0,0.5
78,0,1,0,2,0,1,1,3,1,1,1,1.1207031622501202,SelfEmp_vv_1,1,5.0,3.0,2.0,0.0,0.6
75,0,0,0,3,0,1,1,3,1,0,0,1.1186684711820354,SelfEmp_vv_1,0,5.0,3.0,3.0,0.0,0.6
75,0,1,0,1,0,1,1,3,1,0,1,1.1186684711820354,SelfEmp_vv_1,1,6.0,4.0,3.0,0.0,0.6666666666666666
75,0,1,0,3,0,1,1,3,1,0,1,1.1186684711820354,SelfEmp_vv_1,1,7.0,5.0,3.0,0.0,0.7142857142857143
40,0,1,0,3,1,1,1,3,0,1,1,1.1008516950745804,SelfEmp_vv_1,1,8.0,6.0,3.0,0.0,0.75
30,0,1,0,2,1,0,1,4,1,1,1,1.0969134138355576,SelfEmp_vv_1,1,9.0,7.0,3.0,0.0,0.7777777777777778
65,0,0,0,2,1,1,0,4,1,1,0,1.0945991754817321,SelfEmp_vv_1,0,9.0,7.0,4.0,0.0,0.7777777777777778
75,0,1,0,3,0,1,1,2,1,1,1,1.0877759963211817,SelfEmp_vv_1,1,10.0,8.0,4.0,0.0,0.8
31,0,1,0,2,1,0,1,4,1,1,1,1.0831085920342873,SelfEmp_vv_1,1,11.0,9.0,4.0,0.0,0.8181818181818182
34,0,1,0,2,1,1,1,4,0,1,0,1.0728035979441306,SelfEmp_vv_1,1,12.0,9.0,4.0,0.0,0.75
68,0,1,0,2,1,1,1,4,0,1,1,1.0606635342489805,SelfEmp_vv_1,1,13.0,10.0,4.0,0.0,0.7692307692307693
31,0,1,0,3,0,1,1,3,1,1,1,1.05722395859406,SelfEmp_vv_1,1,14.0,11.0,4.0,0.0,0.7857142857142857
24,0,1,0,2,0,0,1,4,1,1,0,1.041526593377177,SelfEmp_vv_1,1,15.0,11.0,4.0,0.0,0.7333333333333333
40,0,1,0,3,1,0,1,3,0,1,0,1.0381834683657751,SelfEmp_vv_1,1,16.0,11.0,4.0,0.0,0.6875
45,0,1,0,3,1,0,1,3,0,1,1,1.0375306916297153,SelfEmp_vv_1,1,17.0,12.0,4.0,0.0,0.7058823529411765
45,0,1,0,3,1,0,1,3,0,1,1,1.0375306916297153,SelfEmp_vv_1,1,18.0,13.0,4.0,0.0,0.7222222222222222
45,0,1,0,3,1,0,1,4,0,1,1,1.0375306916297153,SelfEmp_vv_1,1,19.0,14.0,4.0,0.0,0.7368421052631579
38,0,1,0,2,1,1,1,4,0,1,1,1.031785325183249,SelfEmp_vv_1,1,20.0,15.0,4.0,0.0,0.75
38,0,1,0,2,1,1,1,4,0,1,1,1.031785325183249,SelfEmp_vv_1,1,21.0,16.0,4.0,0.0,0.7619047619047619
