Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
28,0,0,0,3,0,0,0,3,0,0,0,1.2269713996141332,SelfEmp_vv_1,0,0.0,0.0,1.0,0.0,0.0
34,0,1,0,3,1,0,1,3,1,1,1,1.2066731449318189,SelfEmp_vv_1,1,1.0,1.0,1.0,0.0,1.0
26,0,0,0,2,0,0,1,3,0,0,0,1.1914352281423366,SelfEmp_vv_1,0,1.0,1.0,2.0,0.0,1.0
34,0,1,0,3,1,0,1,4,0,1,1,1.1711376020990305,SelfEmp_vv_1,1,2.0,2.0,2.0,0.0,1.0
82,0,1,0,1,0,1,0,3,1,0,1,1.1472430153402666,SelfEmp_vv_1,1,3.0,3.0,2.0,0.0,1.0
66,0,0,0,2,0,0,0,3,0,0,0,1.1386909542176733,SelfEmp_vv_1,0,3.0,3.0,3.0,0.0,1.0
39,0,1,0,3,0,0,1,4,0,1,1,1.1375559663849715,SelfEmp_vv_1,1,4.0,4.0,3.0,0.0,1.0
37,0,1,0,3,1,0,1,4,1,1,1,1.1197400172338268,SelfEmp_vv_1,1,5.0,5.0,3.0,0.0,1.0
66,0,0,0,2,0,0,1,3,1,1,0,1.116818882961259,SelfEmp_vv_1,0,5.0,5.0,4.0,0.0,1.0
67,0,0,0,3,1,1,1,2,0,1,0,1.1127268343535197,SelfEmp_vv_1,0,5.0,5.0,5.0,0.0,1.0
53,0,1,0,2,0,1,1,4,0,1,1,1.1042685299414734,SelfEmp_vv_1,1,6.0,6.0,5.0,0.0,1.0
37,0,1,0,3,0,0,1,3,1,1,1,1.10382039497875,SelfEmp_vv_1,1,7.0,7.0,5.0,0.0,1.0
70,0,0,0,1,1,0,1,3,0,0,0,1.0978098756446462,SelfEmp_vv_1,0,7.0,7.0,6.0,0.0,1.0
37,0,0,0,2,0,0,0,3,0,0,0,1.093154908523607,SelfEmp_vv_1,0,7.0,7.0,7.0,0.0,1.0
34,0,1,0,3,0,0,1,4,1,1,1,1.0882310128374486,SelfEmp_vv_1,1,8.0,8.0,7.0,0.0,1.0
39,0,1,0,3,0,0,1,3,0,0,0,1.0869337209237993,SelfEmp_vv_1,1,9.0,8.0,7.0,0.0,0.8888888888888888
39,0,1,0,3,0,0,1,4,0,0,1,1.0869337209237993,SelfEmp_vv_1,1,10.0,9.0,7.0,0.0,0.9
30,0,1,0,2,0,1,1,4,1,1,1,1.07708626605076,SelfEmp_vv_1,1,11.0,10.0,7.0,0.0,0.9090909090909091
30,0,1,0,3,1,1,1,4,1,1,1,1.0737352605334354,SelfEmp_vv_1,1,12.0,11.0,7.0,0.0,0.9166666666666666
30,0,1,0,3,1,1,1,4,1,1,1,1.0737352605334354,SelfEmp_vv_1,1,13.0,12.0,7.0,0.0,0.9230769230769231
30,0,1,0,3,1,1,1,3,1,1,1,1.0737352605334354,SelfEmp_vv_1,1,14.0,13.0,7.0,0.0,0.9285714285714286
30,0,1,0,3,1,1,1,4,1,1,1,1.0737352605334354,SelfEmp_vv_1,1,15.0,14.0,7.0,0.0,0.9333333333333333
30,0,0,0,3,1,1,1,3,1,1,0,1.0737352605334354,SelfEmp_vv_1,0,15.0,14.0,8.0,0.0,0.9333333333333333
30,0,1,0,2,1,1,1,4,1,1,1,1.0737352605334354,SelfEmp_vv_1,1,16.0,15.0,8.0,0.0,0.9375
30,0,1,0,2,1,1,1,4,1,1,1,1.0737352605334354,SelfEmp_vv_1,1,17.0,16.0,8.0,0.0,0.9411764705882353
37,0,1,0,3,1,0,1,4,0,0,1,1.0695961055061691,SelfEmp_vv_1,1,18.0,17.0,8.0,0.0,0.9444444444444444
38,0,1,0,2,0,0,1,4,0,0,1,1.0691328991569125,SelfEmp_vv_1,1,19.0,18.0,8.0,0.0,0.9473684210526315
53,0,1,0,3,0,1,1,4,1,1,1,1.0617849171942049,SelfEmp_vv_1,1,20.0,19.0,8.0,0.0,0.95
53,0,1,0,2,0,1,1,3,1,1,1,1.0617849171942049,SelfEmp_vv_1,1,21.0,20.0,8.0,0.0,0.9523809523809523
53,0,1,0,3,0,1,1,4,1,1,1,1.0617849171942049,SelfEmp_vv_1,1,22.0,21.0,8.0,0.0,0.9545454545454546
50,0,1,0,2,1,0,1,4,0,0,0,1.0612797441834507,SelfEmp_vv_1,1,23.0,21.0,8.0,0.0,0.9130434782608695
50,0,0,0,2,1,0,1,3,0,0,0,1.0612797441834507,SelfEmp_vv_1,0,23.0,21.0,9.0,0.0,0.9130434782608695
75,0,1,0,3,0,1,1,2,1,1,1,1.0519668285407318,SelfEmp_vv_1,1,24.0,22.0,9.0,0.0,0.9166666666666666
34,0,1,0,3,1,0,1,4,0,0,1,1.0495263287899153,SelfEmp_vv_1,1,25.0,23.0,9.0,0.0,0.92
70,1,0,0,3,0,0,1,3,0,0,0,1.0474834813272527,SelfEmp_vv_1,0,25.0,23.0,10.0,0.0,0.92
70,1,0,0,2,0,0,1,3,0,0,0,1.0474834813272527,SelfEmp_vv_1,0,25.0,23.0,11.0,0.0,0.92
75,0,1,0,2,0,1,1,1,1,0,1,1.0412360180114657,SelfEmp_vv_1,1,26.0,24.0,11.0,0.0,0.9230769230769231
75,0,1,0,1,0,1,1,3,1,0,1,1.0412360180114657,SelfEmp_vv_1,1,27.0,25.0,11.0,0.0,0.9259259259259259
67,0,1,0,3,1,1,1,1,1,1,1,1.0353942538748189,SelfEmp_vv_1,1,28.0,26.0,11.0,0.0,0.9285714285714286
67,0,0,0,2,1,1,1,3,1,1,0,1.0353942538748189,SelfEmp_vv_1,0,28.0,26.0,12.0,0.0,0.9285714285714286
67,0,1,0,2,1,1,1,4,1,1,0,1.0353942538748189,SelfEmp_vv_1,1,29.0,26.0,12.0,0.0,0.896551724137931
67,0,0,0,3,1,1,1,1,1,1,0,1.0353942538748189,SelfEmp_vv_1,0,29.0,26.0,13.0,0.0,0.896551724137931
67,0,1,0,3,1,1,1,2,1,1,1,1.0353942538748189,SelfEmp_vv_1,1,30.0,27.0,13.0,0.0,0.9
67,0,0,0,2,1,1,1,3,1,1,0,1.0353942538748189,SelfEmp_vv_1,0,30.0,27.0,14.0,0.0,0.9
67,0,0,0,3,1,1,1,2,1,1,0,1.0353942538748189,SelfEmp_vv_1,0,30.0,27.0,15.0,0.0,0.9
35,0,1,0,2,1,0,0,3,1,1,1,1.0190583095913512,SelfEmp_vv_1,1,31.0,28.0,15.0,0.0,0.9032258064516129
70,0,0,0,3,1,1,1,2,1,1,0,1.0170908473907276,SelfEmp_vv_1,0,31.0,28.0,16.0,0.0,0.9032258064516129
70,0,1,0,2,1,1,1,2,1,1,0,1.0170908473907276,SelfEmp_vv_1,1,32.0,28.0,16.0,0.0,0.875
65,0,0,0,2,1,0,1,3,1,1,0,1.0109238138928802,SelfEmp_vv_1,0,32.0,28.0,17.0,0.0,0.875
49,0,1,0,3,0,1,1,4,0,1,1,1.0072569485029363,SelfEmp_vv_1,1,33.0,29.0,17.0,0.0,0.8787878787878788
27,0,0,0,2,0,0,0,3,1,0,0,1.0067507795035004,SelfEmp_vv_1,0,33.0,29.0,18.0,0.0,0.8787878787878788
27,0,0,0,2,0,0,0,3,1,0,0,1.0067507795035004,SelfEmp_vv_1,0,33.0,29.0,19.0,0.0,0.8787878787878788
57,0,1,0,3,1,0,1,4,0,1,1,1.0032627529418963,SelfEmp_vv_1,1,34.0,30.0,19.0,0.0,0.8823529411764706
48,0,1,0,2,1,1,1,4,0,1,1,1.0031757037119555,SelfEmp_vv_1,1,35.0,31.0,19.0,0.0,0.8857142857142857
48,0,1,0,3,1,1,1,3,0,1,1,1.0031757037119555,SelfEmp_vv_1,1,36.0,32.0,19.0,0.0,0.8888888888888888
59,0,1,0,2,0,1,1,4,1,1,1,0.9997515716674336,SelfEmp_vv_1,1,37.0,33.0,19.0,0.0,0.8918918918918919
31,0,1,0,3,0,0,1,3,1,1,1,0.9977894764578479,SelfEmp_vv_1,1,38.0,34.0,19.0,0.0,0.8947368421052632
68,0,1,0,2,1,1,1,4,0,1,1,0.9960798674843777,SelfEmp_vv_1,1,39.0,35.0,19.0,0.0,0.8974358974358975
61,0,1,0,3,1,1,1,4,0,1,1,0.9928578946583975,SelfEmp_vv_1,1,40.0,36.0,19.0,0.0,0.9
34,0,0,0,2,1,1,0,1,1,1,0,0.9919565510360494,SelfEmp_vv_1,0,40.0,36.0,20.0,0.0,0.9
34,0,0,0,2,1,1,0,2,1,1,0,0.9919565510360494,SelfEmp_vv_1,0,40.0,36.0,21.0,0.0,0.9
50,0,1,0,3,1,0,1,4,0,1,1,0.9881834993004236,SelfEmp_vv_1,1,41.0,37.0,21.0,0.0,0.9024390243902439
45,0,1,0,1,1,1,1,3,0,1,1,0.9856851678481674,SelfEmp_vv_1,1,42.0,38.0,21.0,0.0,0.9047619047619048
27,0,0,0,3,0,0,1,2,0,0,0,0.9828127808010373,SelfEmp_vv_1,0,42.0,38.0,22.0,0.0,0.9047619047619048
30,0,1,0,3,1,1,1,4,0,1,1,0.9804077317170938,SelfEmp_vv_1,1,43.0,39.0,22.0,0.0,0.9069767441860465
