Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
61,0,0,1,3,0,1,0,3,1,1,1,3.406595373638901,Education_vv_2,0,0.0,0.0,1.0,1.0,0.0
19,1,0,0,2,0,1,0,2,1,1,1,3.1723008987188765,Education_vv_2,1,1.0,1.0,1.0,1.0,0.0
19,0,0,0,1,1,1,0,3,1,1,0,2.711849975343589,Education_vv_2,0,1.0,1.0,2.0,1.0,0.5
62,0,0,1,3,0,1,0,3,1,1,1,2.1824162872000836,Education_vv_2,0,1.0,1.0,3.0,2.0,0.33333333333333337
63,0,0,1,3,0,1,0,4,1,1,1,2.1606275305409084,Education_vv_2,0,1.0,1.0,4.0,3.0,0.25
31,0,0,1,2,1,0,0,3,1,1,0,2.036415059869166,Education_vv_3,0,1.0,1.0,5.0,3.0,0.4
23,0,1,0,2,1,1,1,3,1,1,1,1.8907017591156257,Education_vv_3,0,1.0,1.0,6.0,4.0,0.33333333333333337
39,0,0,1,3,1,1,0,4,0,1,1,1.7254817936469315,Education_vv_3,1,2.0,2.0,6.0,4.0,0.33333333333333337
75,0,0,1,2,0,1,0,2,1,0,0,1.6934967418253075,Education_vv_3,0,2.0,2.0,7.0,4.0,0.4285714285714286
62,0,0,1,2,0,1,1,3,1,1,1,1.6827104294851598,Education_vv_2,1,3.0,3.0,7.0,4.0,0.4285714285714286
61,1,0,0,2,0,1,1,3,1,1,0,1.678325856078704,Education_vv_2,1,4.0,3.0,7.0,4.0,0.1785714285714286
76,0,0,1,3,0,1,0,1,1,0,1,1.6120679292216122,Education_vv_3,1,5.0,4.0,7.0,4.0,0.22857142857142865
76,0,0,1,2,0,1,0,3,1,0,0,1.6120679292216122,Education_vv_3,0,5.0,4.0,8.0,4.0,0.30000000000000004
30,0,0,1,2,1,0,0,3,1,1,1,1.5288841509697055,Education_vv_3,0,5.0,4.0,9.0,5.0,0.24444444444444446
61,0,0,0,3,0,1,1,1,1,1,0,1.5248860114764422,Education_vv_2,0,5.0,4.0,10.0,5.0,0.30000000000000004
31,0,0,1,3,0,1,0,3,0,0,1,1.5023089829710599,Education_vv_3,1,6.0,5.0,10.0,5.0,0.33333333333333337
31,0,0,1,3,0,1,0,3,0,0,1,1.5023089829710599,Education_vv_3,1,7.0,6.0,10.0,5.0,0.3571428571428571
33,0,0,1,3,0,1,0,4,0,0,0,1.499109294540799,Education_vv_3,1,8.0,6.0,10.0,5.0,0.25
33,0,0,1,3,0,1,0,3,0,0,1,1.499109294540799,Education_vv_3,1,9.0,7.0,10.0,5.0,0.2777777777777778
38,0,0,1,3,1,1,0,3,0,1,1,1.4884285341369825,Education_vv_3,1,10.0,8.0,10.0,5.0,0.30000000000000004
67,0,0,1,2,0,0,1,2,1,0,0,1.4520039191200436,Education_vv_3,0,10.0,8.0,11.0,5.0,0.3454545454545455
60,0,0,1,3,0,1,0,4,1,0,1,1.4519254375203379,Education_vv_3,1,11.0,9.0,11.0,5.0,0.3636363636363637
62,0,0,1,3,0,1,0,4,0,0,1,1.4243992338991227,Education_vv_3,1,12.0,10.0,11.0,5.0,0.37878787878787884
62,0,0,1,3,0,1,0,2,0,0,1,1.4243992338991227,Education_vv_3,1,13.0,11.0,11.0,5.0,0.3916083916083916
31,0,0,0,3,1,1,0,2,1,1,0,1.4234567534764948,Education_vv_3,1,14.0,11.0,11.0,5.0,0.33116883116883117
31,0,1,0,3,1,1,0,3,1,1,1,1.4234567534764948,Education_vv_3,1,15.0,12.0,11.0,5.0,0.3454545454545455
60,0,0,1,2,0,1,0,3,0,0,1,1.4203893153489964,Education_vv_3,0,15.0,12.0,12.0,6.0,0.30000000000000004
30,0,0,1,3,1,1,0,4,1,1,1,1.3952658483667881,Education_vv_3,1,16.0,13.0,12.0,6.0,0.3125
61,0,0,1,2,0,1,0,3,1,0,0,1.3871455990037553,Education_vv_3,0,16.0,13.0,13.0,6.0,0.35096153846153844
61,0,0,1,2,0,1,0,3,1,0,0,1.3871455990037553,Education_vv_3,0,16.0,13.0,14.0,6.0,0.38392857142857145
61,0,0,1,3,0,1,0,3,1,0,1,1.3871455990037553,Education_vv_3,1,17.0,14.0,14.0,6.0,0.3949579831932773
61,0,0,1,2,0,1,0,2,1,0,0,1.3871455990037553,Education_vv_3,0,17.0,14.0,15.0,6.0,0.4235294117647058
61,0,0,1,3,0,1,0,3,1,0,1,1.3871455990037553,Education_vv_3,1,18.0,15.0,15.0,6.0,0.43333333333333335
61,0,0,1,3,0,1,0,2,1,0,1,1.3871455990037553,Education_vv_3,1,19.0,16.0,15.0,6.0,0.44210526315789467
62,0,0,0,1,0,1,0,3,0,0,0,1.3736940275274427,Education_vv_3,0,19.0,16.0,16.0,6.0,0.4671052631578947
31,1,0,0,2,1,1,0,3,0,1,0,1.3419207706869032,Education_vv_3,0,19.0,16.0,17.0,6.0,0.48916408668730643
60,0,0,1,2,0,0,0,3,1,0,0,1.338437018974329,Education_vv_3,0,19.0,16.0,18.0,6.0,0.5087719298245614
61,1,0,0,3,0,0,1,3,1,1,1,1.3123061877028848,Education_vv_2,0,19.0,16.0,19.0,7.0,0.47368421052631576
90,0,0,1,3,1,1,1,4,1,1,1,1.3112143093987285,Education_vv_3,1,20.0,17.0,19.0,7.0,0.48157894736842105
67,0,0,1,3,0,1,0,4,1,1,1,1.297621889906854,Education_vv_2,0,20.0,17.0,20.0,8.0,0.44999999999999996
67,0,0,1,3,0,1,0,4,1,1,1,1.297621889906854,Education_vv_2,0,20.0,17.0,21.0,9.0,0.42142857142857143
27,0,1,0,2,1,0,1,4,1,1,0,1.2777649932937463,Education_vv_3,0,20.0,17.0,22.0,9.0,0.44090909090909086
27,0,0,0,3,1,1,0,2,1,1,0,1.2682629545609594,Education_vv_3,1,21.0,17.0,22.0,9.0,0.4004329004329004
27,0,0,0,2,1,1,0,3,1,1,0,1.2682629545609594,Education_vv_3,0,21.0,17.0,23.0,9.0,0.41821946169772256
26,0,0,1,3,1,0,0,3,1,1,1,1.2561030574147445,Education_vv_3,1,22.0,18.0,23.0,9.0,0.42687747035573126
39,0,0,1,3,1,1,1,3,1,1,1,1.2512155421939595,Education_vv_3,1,23.0,19.0,23.0,9.0,0.43478260869565216
39,0,0,1,3,1,1,1,3,1,1,1,1.2512155421939595,Education_vv_3,1,24.0,20.0,23.0,9.0,0.4420289855072464
39,0,0,1,3,1,1,1,4,1,1,1,1.2512155421939595,Education_vv_3,1,25.0,21.0,23.0,9.0,0.448695652173913
39,0,0,1,2,1,1,1,3,1,1,1,1.2512155421939595,Education_vv_3,0,25.0,21.0,24.0,10.0,0.4233333333333333
39,0,0,1,2,1,1,1,3,1,1,0,1.2512155421939595,Education_vv_3,0,25.0,21.0,25.0,10.0,0.43999999999999995
39,0,0,1,2,1,1,1,3,1,1,0,1.2512155421939595,Education_vv_3,0,25.0,21.0,26.0,10.0,0.45538461538461533
39,0,0,1,2,1,1,1,4,1,1,0,1.2512155421939595,Education_vv_3,0,25.0,21.0,27.0,10.0,0.4696296296296296
31,0,0,1,2,1,1,1,3,1,1,0,1.2416484032778916,Education_vv_3,0,25.0,21.0,28.0,10.0,0.4828571428571428
31,0,0,1,2,1,1,1,3,1,1,1,1.2416484032778916,Education_vv_3,0,25.0,21.0,29.0,11.0,0.4606896551724138
31,0,0,1,2,1,1,1,3,1,1,1,1.2416484032778916,Education_vv_3,0,25.0,21.0,30.0,12.0,0.43999999999999995
31,0,0,1,3,1,1,1,3,1,1,0,1.2416484032778916,Education_vv_3,1,26.0,21.0,30.0,12.0,0.4076923076923077
63,0,0,1,3,0,0,1,3,0,0,1,1.2342781251204904,Education_vv_3,1,27.0,22.0,30.0,12.0,0.41481481481481475
63,1,0,0,2,0,1,1,4,1,1,1,1.2251167354744252,Education_vv_2,1,28.0,23.0,30.0,12.0,0.4214285714285714
63,1,0,0,3,0,1,1,3,1,1,0,1.2251167354744252,Education_vv_2,0,28.0,23.0,31.0,12.0,0.434331797235023
31,0,0,1,3,1,0,1,4,1,1,0,1.2141008804125357,Education_vv_3,1,29.0,23.0,31.0,12.0,0.4060066740823137
31,0,0,1,2,1,0,1,4,1,1,0,1.2141008804125357,Education_vv_3,0,29.0,23.0,32.0,12.0,0.4181034482758621
