Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
61,0,0,1,3,0,1,0,4,1,1,1,4.834455738573092,Education_vv_2,0,0.0,0.0,1.0,1.0,0.0
61,0,0,1,2,0,1,0,3,0,0,0,2.3658445152612955,Education_vv_3,0,0.0,0.0,2.0,1.0,0.0
61,0,0,1,3,1,1,0,3,1,1,0,2.355046010807133,Education_vv_2,0,0.0,0.0,3.0,1.0,0.0
61,0,0,1,3,0,1,0,3,1,0,1,2.0831225888435,Education_vv_3,1,1.0,1.0,3.0,1.0,0.6666666666666667
61,0,0,1,2,0,1,0,3,1,0,0,2.0831225888435,Education_vv_3,0,1.0,1.0,4.0,1.0,0.75
61,0,0,1,2,0,1,0,2,1,0,0,2.0831225888435,Education_vv_3,0,1.0,1.0,5.0,1.0,0.8
61,0,0,1,2,0,1,0,3,1,0,0,2.0831225888435,Education_vv_3,0,1.0,1.0,6.0,1.0,0.8333333333333334
61,0,0,1,3,0,1,0,3,1,0,1,2.0831225888435,Education_vv_3,1,2.0,2.0,6.0,1.0,0.8333333333333334
80,1,0,0,3,1,1,1,3,1,1,1,1.9744691434543524,Education_vv_2,0,2.0,2.0,7.0,2.0,0.7142857142857143
68,0,0,1,3,0,0,0,3,1,1,1,1.8246761206519175,Education_vv_2,0,2.0,2.0,8.0,3.0,0.625
74,0,0,1,2,0,1,0,1,1,0,0,1.762720673301324,Education_vv_3,0,2.0,2.0,9.0,3.0,0.6666666666666667
74,0,0,1,3,0,1,0,2,1,1,1,1.7013251718985756,Education_vv_3,1,3.0,3.0,9.0,3.0,0.6666666666666667
78,1,0,0,1,0,1,1,2,0,0,0,1.6482217274685886,Education_vv_3,0,3.0,3.0,10.0,3.0,0.7
80,1,0,0,2,1,1,1,2,1,0,1,1.6458072669583288,Education_vv_2,1,4.0,4.0,10.0,3.0,0.7
61,0,0,1,3,0,1,1,3,0,0,1,1.587587747957802,Education_vv_2,0,4.0,4.0,11.0,4.0,0.6363636363636364
81,0,1,0,1,0,1,1,3,0,0,1,1.562154374211304,Education_vv_3,0,4.0,4.0,12.0,5.0,0.5833333333333333
73,0,0,1,2,0,1,0,1,1,0,0,1.5522683057310507,Education_vv_3,0,4.0,4.0,13.0,5.0,0.6153846153846154
55,0,0,1,3,0,1,0,4,0,0,0,1.5521573719263455,Education_vv_3,1,5.0,4.0,13.0,5.0,0.4153846153846154
61,0,0,1,3,1,1,1,3,0,1,1,1.5364659953120607,Education_vv_2,0,5.0,4.0,14.0,6.0,0.3714285714285715
61,0,0,0,3,0,1,1,1,1,1,0,1.5244149332643089,Education_vv_2,0,5.0,4.0,15.0,6.0,0.4
60,0,0,1,2,0,1,0,3,1,0,1,1.5229742826466643,Education_vv_3,0,5.0,4.0,16.0,7.0,0.36250000000000004
60,0,0,1,2,0,1,0,3,1,0,0,1.5229742826466643,Education_vv_3,0,5.0,4.0,17.0,7.0,0.3882352941176471
20,1,0,0,2,1,0,1,3,1,0,1,1.504464409514203,Education_vv_3,0,5.0,4.0,18.0,8.0,0.3555555555555556
20,1,0,0,2,1,0,1,3,1,0,1,1.504464409514203,Education_vv_3,0,5.0,4.0,19.0,9.0,0.3263157894736843
61,0,0,1,3,1,1,1,3,1,1,1,1.4670592418004447,Education_vv_2,0,5.0,4.0,20.0,10.0,0.30000000000000004
61,0,0,1,2,1,1,1,3,1,1,0,1.4670592418004447,Education_vv_2,1,6.0,4.0,20.0,10.0,0.16666666666666663
61,0,0,1,2,1,1,1,3,1,1,1,1.4670592418004447,Education_vv_2,1,7.0,5.0,20.0,10.0,0.2142857142857143
80,0,0,0,2,0,1,1,2,1,0,0,1.4535505327377038,Education_vv_2,1,8.0,5.0,20.0,10.0,0.125
62,0,0,1,2,0,1,0,3,0,0,0,1.4405156050503454,Education_vv_3,0,8.0,5.0,21.0,10.0,0.14880952380952384
31,0,1,0,3,1,1,1,4,0,1,1,1.4375398447526293,Education_vv_3,1,9.0,6.0,21.0,10.0,0.19047619047619047
74,0,0,1,2,0,0,1,3,1,1,1,1.4337026637135117,Education_vv_2,1,10.0,7.0,21.0,10.0,0.2238095238095238
37,0,1,0,3,1,1,0,3,0,1,1,1.4097263849820745,Education_vv_3,1,11.0,8.0,21.0,10.0,0.25108225108225113
62,0,0,1,3,0,1,1,3,1,1,1,1.4049968594250661,Education_vv_2,0,11.0,8.0,22.0,11.0,0.2272727272727273
62,0,0,1,2,0,1,1,3,1,1,1,1.4049968594250661,Education_vv_2,1,12.0,9.0,22.0,11.0,0.25
37,0,1,0,2,1,1,1,3,0,1,0,1.4044101457010574,Education_vv_3,0,12.0,9.0,23.0,11.0,0.2717391304347826
37,0,1,0,3,1,1,1,3,0,1,1,1.4044101457010574,Education_vv_3,1,13.0,10.0,23.0,11.0,0.29096989966555187
70,0,0,1,3,0,1,0,4,1,1,1,1.3835867769130856,Education_vv_2,0,13.0,10.0,24.0,12.0,0.2692307692307693
71,1,0,0,1,1,1,1,3,1,0,0,1.3353983642128013,Education_vv_2,0,13.0,10.0,25.0,12.0,0.2892307692307693
71,1,0,0,1,1,1,1,3,1,0,0,1.3353983642128013,Education_vv_2,0,13.0,10.0,26.0,12.0,0.3076923076923077
71,1,0,0,2,1,1,1,1,1,0,1,1.3353983642128013,Education_vv_2,1,14.0,11.0,26.0,12.0,0.32417582417582413
71,1,0,0,2,1,1,1,3,1,0,1,1.3353983642128013,Education_vv_2,1,15.0,12.0,26.0,12.0,0.3384615384615385
71,1,0,0,2,1,1,1,2,1,0,0,1.3353983642128013,Education_vv_2,1,16.0,12.0,26.0,12.0,0.28846153846153844
71,1,0,0,3,1,1,1,1,1,0,1,1.3353983642128013,Education_vv_2,0,16.0,12.0,27.0,13.0,0.26851851851851855
90,1,0,0,2,0,1,0,3,0,0,0,1.334775744108081,Education_vv_3,0,16.0,12.0,28.0,13.0,0.2857142857142857
51,0,0,1,2,0,1,0,3,0,0,0,1.3304438525412845,Education_vv_3,0,16.0,12.0,29.0,13.0,0.3017241379310345
51,0,0,1,1,0,1,0,3,0,0,0,1.3304438525412845,Education_vv_3,0,16.0,12.0,30.0,13.0,0.31666666666666665
31,0,0,1,3,1,1,0,3,1,1,1,1.3229520344494177,Education_vv_3,1,17.0,13.0,30.0,13.0,0.3313725490196078
31,0,0,1,3,1,1,0,3,1,1,1,1.3229520344494177,Education_vv_3,1,18.0,14.0,30.0,13.0,0.34444444444444444
60,0,0,1,1,0,0,0,3,1,0,0,1.320134755098305,Education_vv_3,0,18.0,14.0,31.0,13.0,0.35842293906810035
60,0,0,1,2,0,0,0,3,1,0,0,1.320134755098305,Education_vv_3,0,18.0,14.0,32.0,13.0,0.3715277777777778
36,0,1,0,3,1,1,1,3,0,1,1,1.3176883700090387,Education_vv_3,1,19.0,15.0,32.0,13.0,0.3832236842105263
36,0,1,0,2,1,1,1,4,0,1,1,1.3176883700090387,Education_vv_3,0,19.0,15.0,33.0,14.0,0.3652312599681021
64,0,0,1,2,0,1,0,3,1,1,1,1.2899043829951264,Education_vv_2,1,20.0,16.0,33.0,14.0,0.3757575757575758
80,1,0,0,2,0,1,1,3,1,0,0,1.2766889170095366,Education_vv_2,1,21.0,16.0,33.0,14.0,0.3376623376623376
60,1,0,0,2,0,1,1,3,1,1,1,1.25659598720485,Education_vv_3,0,21.0,16.0,34.0,15.0,0.3207282913165266
33,0,0,1,3,0,1,0,4,0,0,0,1.2536385327050277,Education_vv_3,1,22.0,16.0,34.0,15.0,0.286096256684492
76,0,0,1,2,0,1,0,1,1,0,0,1.2447400760774032,Education_vv_3,0,22.0,16.0,35.0,15.0,0.29870129870129875
62,1,0,0,2,0,1,0,2,0,0,0,1.2428287468647174,Education_vv_3,0,22.0,16.0,36.0,15.0,0.3106060606060606
19,1,0,0,2,0,0,1,3,1,0,0,1.229477830447888,Education_vv_3,0,22.0,16.0,37.0,15.0,0.32186732186732187
19,1,0,0,1,0,0,1,3,1,0,1,1.229477830447888,Education_vv_3,0,22.0,16.0,38.0,16.0,0.30622009569377995
19,1,0,0,2,0,0,1,2,1,0,0,1.229477830447888,Education_vv_3,0,22.0,16.0,39.0,16.0,0.31701631701631705
19,1,0,0,2,0,0,1,2,1,0,0,1.229477830447888,Education_vv_3,0,22.0,16.0,40.0,16.0,0.32727272727272727
