Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
31,0,0,1,3,1,1,0,3,1,1,1,2.7015669655234515,Education_vv_3,1,1.0,1.0,0.0,0.0,1.0
31,0,0,1,2,1,1,0,3,1,1,0,2.7015669655234515,Education_vv_3,0,1.0,1.0,1.0,0.0,1.0
31,0,0,1,3,1,0,0,3,1,1,0,2.3372225246237286,Education_vv_3,1,2.0,1.0,1.0,0.0,0.5
90,0,0,1,2,0,1,1,3,1,1,1,2.095223844619004,Education_vv_2,1,3.0,2.0,1.0,0.0,0.6666666666666666
31,0,0,1,1,1,1,0,3,1,0,0,2.027057420416672,Education_vv_3,0,3.0,2.0,2.0,0.0,0.6666666666666666
32,0,0,1,3,1,1,0,3,1,1,1,1.7005049787888642,Education_vv_3,1,4.0,3.0,2.0,0.0,0.75
63,0,0,1,3,1,1,1,3,0,0,0,1.5735871894938869,Education_vv_3,1,5.0,3.0,2.0,0.0,0.6
61,0,0,1,3,0,1,0,4,1,1,1,1.5452962276881004,Education_vv_2,0,5.0,3.0,3.0,1.0,0.26666666666666666
61,0,0,1,3,0,1,0,3,1,1,1,1.5452962276881004,Education_vv_2,0,5.0,3.0,4.0,2.0,0.09999999999999998
32,0,0,1,2,1,1,0,3,1,0,0,1.5433275452894937,Education_vv_3,0,5.0,3.0,5.0,2.0,0.19999999999999996
84,0,0,1,2,0,1,0,3,1,0,1,1.4250576650614135,Education_vv_3,0,5.0,3.0,6.0,3.0,0.09999999999999998
84,0,0,1,2,0,1,0,1,1,0,0,1.4250576650614135,Education_vv_3,0,5.0,3.0,7.0,3.0,0.17142857142857143
54,0,0,1,3,1,1,0,3,1,0,1,1.3897821623534214,Education_vv_3,1,6.0,4.0,7.0,3.0,0.23809523809523808
