"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","CScore_Extraversion_vv_2","CScore_Extraversion_vv_3","CScore_Extraversion_vv_4","CScore_Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,0.0393896773457527,0.210484370589256,1.10052633285522,0.725854694843292,1.10052633285522,"Extraversion_vv_4",NA,1,1,0,0,1,1.10052633285522
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.0706049576401711,0.189873784780502,0.742474675178528,1.00818908214569,1.00818908214569,"Grey_wage_vv_1",NA,2,2,0,0,1,1.00818908214569
103.5893224,0,0,21,1,0,0,0,1,4,0,1,1,0,1,-0.00974197871983051,0.21465852856636,0.951133906841278,0.452183783054352,0.951133906841278,"Extraversion_vv_4",NA,3,3,0,0,1,0.951133906841278
113.8398357,0,0,21,1,0,0,1,1,4,0,1,1,0,1,-0.00974197871983051,0.21465852856636,0.951133906841278,0.452183783054352,0.951133906841278,"Extraversion_vv_4",NA,4,4,0,0,1,0.951133906841278
51.87679671,1,0,19,0,0,1,1,0,1,1,0,0,0,0,0.177420258522034,0.398495078086853,0.643781721591949,0.873995840549469,0.873995840549469,"Grey_wage_vv_1",NA,4,5,0,0,1,0.873995840549469
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1,-0.0929050371050835,0.21943886578083,0.751993775367737,0.570962905883789,0.751993775367737,"Extraversion_vv_4",NA,5,6,0,0,1,0.751993775367737
18.49691992,1,0,32,1,0,1,1,1,1,1,0,0,1,0,-0.0540874265134335,0.286836206912994,0.351240366697311,0.719437420368195,0.719437420368195,"Grey_wage_vv_1",NA,5,7,0,0,1,0.719437420368195
35.38398357,1,0,31,1,0,1,1,1,4,1,0,0,1,0,-0.0582500211894512,0.299324423074722,0.37227863073349,0.717269122600555,0.717269122600555,"Grey_wage_vv_1",NA,5,8,0,0,1,0.717269122600555
118.899384,1,0,31,1,0,1,1,1,1,1,0,0,1,1,-0.0582500211894512,0.299324423074722,0.37227863073349,0.717269122600555,0.717269122600555,"Grey_wage_vv_1",NA,6,9,0,0,1,0.717269122600555
4.533880903,1,0,31,0,0,0,0,1,3,0,1,0,0,0,-0.172556161880493,0.234366595745087,0.690559029579163,0.413730353116989,0.690559029579163,"Extraversion_vv_4",0.666666666666667,6,9,0,1,0,0.690559029579163
